
SetupTitle, full
PrimitiveTest, I/V-t Sampling
DataValue, 1.00464, 0.049998000000000008
DataValue, 1.00872, 0.049876000000000004
DataValue, 1.01268, 0.049888
DataValue, 1.01664, 0.050140000000000004
DataValue, 1.02064, 0.049916
DataValue, 1.02468, 0.050126000000000004
DataValue, 1.03011, 0.050008000000000004
DataValue, 1.0366900000000001, 0.049978
DataValue, 1.0406900000000001, 0.050064000000000004
DataValue, 1.0446900000000001, 0.04986
DataValue, 1.0486900000000001, 0.049998000000000008
DataValue, 1.05267, 0.049976000000000007
DataValue, 1.05667, 0.049988000000000005
DataValue, 1.06173, 0.049980000000000004
DataValue, 1.06491, 0.049962000000000006
DataValue, 1.06865, 0.050138
DataValue, 1.07265, 0.050112000000000004
DataValue, 1.07665, 0.050076
DataValue, 1.0806900000000002, 0.050052000000000006
DataValue, 1.08463, 0.050146
DataValue, 1.08863, 0.050170000000000006
DataValue, 1.0931300000000002, 0.050126000000000004
DataValue, 1.09758, 0.049802000000000006
DataValue, 1.1006900000000002, 0.049992
DataValue, 1.1046500000000001, 0.049934000000000006
DataValue, 1.10901, 0.050100000000000006
DataValue, 1.1126500000000001, 0.050038000000000006
DataValue, 1.1166900000000002, 0.049798
DataValue, 1.1206800000000001, 0.050022000000000004
DataValue, 1.1246900000000002, 0.050030000000000005
DataValue, 1.1286900000000002, 0.05002
DataValue, 1.1326900000000002, 0.049894000000000008
DataValue, 1.1368900000000002, 0.04982
DataValue, 1.14474, 0.05004
DataValue, 1.1486500000000002, 0.049866000000000008
DataValue, 1.1529500000000001, 0.050062
DataValue, 1.16069, 0.049896
DataValue, 1.1646500000000002, 0.050010000000000006
DataValue, 1.16884, 0.049902
DataValue, 1.1766500000000002, 0.050152
DataValue, 1.1806500000000002, 0.050152
DataValue, 1.18558, 0.050038000000000006
DataValue, 1.18863, 0.050144
DataValue, 1.1926800000000002, 0.050004000000000007
DataValue, 1.1966700000000001, 0.049798
DataValue, 1.2020700000000002, 0.050022000000000004
DataValue, 1.20463, 0.050056
DataValue, 1.20863, 0.050058000000000005
DataValue, 1.2126800000000002, 0.05011
DataValue, 1.2180000000000002, 0.049996000000000006
DataValue, 1.2206800000000002, 0.050104
DataValue, 1.22463, 0.050024000000000006
DataValue, 1.22863, 0.050078000000000004
DataValue, 1.2335600000000002, 0.050022000000000004
DataValue, 1.23668, 0.050038000000000006
DataValue, 1.2406300000000001, 0.049992
DataValue, 1.2446700000000002, 0.050024000000000006
DataValue, 1.2495, 0.05004
DataValue, 1.2526400000000002, 0.050004000000000007
DataValue, 1.2566700000000002, 0.050032000000000007
DataValue, 1.2606700000000002, 0.050004000000000007
DataValue, 1.26503, 0.050032000000000007
DataValue, 1.2686700000000002, 0.049872000000000007
DataValue, 1.2726700000000002, 0.050008000000000004
DataValue, 1.2766700000000002, 0.050028
DataValue, 1.28064, 0.050002000000000005
DataValue, 1.2846700000000002, 0.050002000000000005
DataValue, 1.2886300000000002, 0.050018000000000007
DataValue, 1.2926700000000002, 0.050002000000000005
DataValue, 1.2971700000000002, 0.050002000000000005
DataValue, 1.3006300000000002, 0.050034
DataValue, 1.30467, 0.050010000000000006
DataValue, 1.30891, 0.050018000000000007
DataValue, 1.31264, 0.050002000000000005
DataValue, 1.3166300000000002, 0.050004000000000007
DataValue, 1.3206300000000002, 0.050002000000000005
DataValue, 1.3248300000000002, 0.050018000000000007
DataValue, 1.32868, 0.050032000000000007
DataValue, 1.33264, 0.050002000000000005
DataValue, 1.33667, 0.050022000000000004
DataValue, 1.34078, 0.050010000000000006
DataValue, 1.34464, 0.050014
DataValue, 1.34867, 0.050002000000000005
DataValue, 1.35264, 0.050004000000000007
DataValue, 1.35817, 0.05
DataValue, 1.3606800000000001, 0.050006
DataValue, 1.3646800000000001, 0.05
DataValue, 1.36863, 0.049996000000000006
DataValue, 1.3739800000000002, 0.05
DataValue, 1.3766800000000001, 0.049990000000000007
DataValue, 1.3806800000000001, 0.049998000000000008
DataValue, 1.38467, 0.049988000000000005
DataValue, 1.3897700000000002, 0.050024000000000006
DataValue, 1.3926800000000001, 0.049996000000000006
DataValue, 1.3966800000000001, 0.049976000000000007
DataValue, 1.40067, 0.050092000000000005
DataValue, 1.40545, 0.049988000000000005
DataValue, 1.4086400000000001, 0.049988000000000005
DataValue, 1.4126800000000002, 0.049994000000000004
DataValue, 1.41663, 0.049990000000000007
DataValue, 1.42121, 0.049996000000000006
DataValue, 1.4246800000000002, 0.049956000000000007
DataValue, 1.4286800000000002, 0.049952
DataValue, 1.43267, 0.050098000000000004
DataValue, 1.4369100000000001, 0.049998000000000008
DataValue, 1.4406800000000002, 0.049996000000000006
DataValue, 1.44463, 0.050056
DataValue, 1.4486700000000001, 0.049968000000000005
DataValue, 1.4526800000000002, 0.049960000000000004
DataValue, 1.4566800000000002, 0.050002000000000005
DataValue, 1.4606800000000002, 0.049996000000000006
DataValue, 1.46483, 0.050002000000000005
DataValue, 1.46971, 0.049966
DataValue, 1.4777300000000002, 0.049976000000000007
DataValue, 1.48086, 0.050140000000000004
DataValue, 1.48465, 0.049966
DataValue, 1.48954, 0.050150000000000007
DataValue, 1.4933, 0.050106000000000005
DataValue, 1.49669, 0.050042
DataValue, 1.50093, 0.049934000000000006
DataValue, 1.50468, 0.049942000000000007
DataValue, 1.5087400000000002, 0.049996000000000006
DataValue, 1.51268, 0.049982000000000006
DataValue, 1.51665, 0.049988000000000005
DataValue, 1.5206400000000002, 0.049996000000000006
DataValue, 1.52465, 0.049934000000000006
DataValue, 1.5301200000000002, 0.050162000000000005
DataValue, 1.53269, 0.050120000000000005
DataValue, 1.53665, 0.050126000000000004
DataValue, 1.5406300000000002, 0.049948000000000006
DataValue, 1.546, 0.049982000000000006
DataValue, 1.5526900000000001, 0.050016000000000005
DataValue, 1.5566300000000002, 0.050092000000000005
DataValue, 1.5617500000000002, 0.049922
DataValue, 1.56865, 0.049994000000000004
DataValue, 1.5726700000000002, 0.049984000000000008
DataValue, 1.57665, 0.050206000000000008
DataValue, 1.58068, 0.050158
DataValue, 1.5846900000000002, 0.050206000000000008
DataValue, 1.5886300000000002, 0.049934000000000006
DataValue, 1.59386, 0.050050000000000004
DataValue, 1.59688, 0.049944
DataValue, 1.6006500000000001, 0.049936
DataValue, 1.60467, 0.049978
DataValue, 1.60877, 0.049962000000000006
DataValue, 1.6126900000000002, 0.05016
DataValue, 1.6166800000000001, 0.050150000000000007
DataValue, 1.6206500000000002, 0.050026
DataValue, 1.62464, 0.050132
DataValue, 1.6286500000000002, 0.049906000000000006
DataValue, 1.63267, 0.049976000000000007
DataValue, 1.6368300000000002, 0.049884000000000005
DataValue, 1.6409, 0.049944
DataValue, 1.6446800000000001, 0.049936
DataValue, 1.6486800000000002, 0.049974000000000005
DataValue, 1.6529500000000001, 0.049902
DataValue, 1.65704, 0.049966
DataValue, 1.6606800000000002, 0.049986
DataValue, 1.6646800000000002, 0.049890000000000004
DataValue, 1.6687900000000002, 0.049970000000000007
DataValue, 1.6729200000000002, 0.049940000000000005
DataValue, 1.6766800000000002, 0.049956000000000007
DataValue, 1.6806400000000001, 0.049994000000000004
DataValue, 1.68476, 0.049960000000000004
DataValue, 1.6886900000000003, 0.049970000000000007
DataValue, 1.6926400000000001, 0.050194
DataValue, 1.6966500000000002, 0.049982000000000006
DataValue, 1.7021000000000002, 0.049890000000000004
DataValue, 1.7086500000000002, 0.049870000000000005
DataValue, 1.7126400000000002, 0.049966
DataValue, 1.7179600000000002, 0.049988000000000005
DataValue, 1.7206800000000002, 0.050024000000000006
DataValue, 1.7246800000000002, 0.049882
DataValue, 1.72863, 0.049874
DataValue, 1.7336000000000003, 0.049922
DataValue, 1.7366400000000002, 0.049906000000000006
DataValue, 1.7406300000000001, 0.049980000000000004
DataValue, 1.7446300000000001, 0.050084000000000004
DataValue, 1.7493, 0.049956000000000007
DataValue, 1.7526400000000002, 0.049870000000000005
DataValue, 1.7566700000000002, 0.050162000000000005
DataValue, 1.7606300000000001, 0.049880000000000008
DataValue, 1.7650100000000002, 0.049896
DataValue, 1.7686800000000003, 0.050014
DataValue, 1.7726700000000002, 0.049872000000000007
DataValue, 1.7766700000000002, 0.050168000000000004
DataValue, 1.7806400000000002, 0.049970000000000007
DataValue, 1.7846700000000002, 0.050012
DataValue, 1.7886300000000002, 0.050024000000000006
DataValue, 1.7926700000000002, 0.049976000000000007
DataValue, 1.79665, 0.0502
DataValue, 1.8006300000000002, 0.049906000000000006
DataValue, 1.8046300000000002, 0.050096
DataValue, 1.80885, 0.049976000000000007
DataValue, 1.81268, 0.049900000000000007
DataValue, 1.81668, 0.050140000000000004
DataValue, 1.8206300000000002, 0.050182000000000004
DataValue, 1.8247900000000001, 0.050192000000000007
DataValue, 1.82868, 0.049956000000000007
DataValue, 1.8326300000000002, 0.049974000000000005
DataValue, 1.8366300000000002, 0.050054
DataValue, 1.84078, 0.049984000000000008
DataValue, 1.84464, 0.049990000000000007
DataValue, 1.8486300000000002, 0.050022000000000004
DataValue, 1.8526300000000002, 0.050170000000000006
DataValue, 1.85749, 0.049982000000000006
DataValue, 1.8606800000000001, 0.050012
DataValue, 1.8646300000000002, 0.049974000000000005
DataValue, 1.8686300000000002, 0.049990000000000007
DataValue, 1.8740100000000002, 0.049874
DataValue, 1.8766800000000001, 0.050144
DataValue, 1.8806300000000003, 0.049988000000000005
DataValue, 1.88467, 0.049942000000000007
DataValue, 1.89006, 0.049954000000000005
DataValue, 1.8926800000000001, 0.049882
DataValue, 1.8966300000000003, 0.049874
DataValue, 1.90067, 0.050184000000000006
DataValue, 1.9056300000000002, 0.050194
DataValue, 1.9095700000000002, 0.050202000000000004
DataValue, 1.91331, 0.049862000000000004
DataValue, 1.91755, 0.050178000000000007
DataValue, 1.92128, 0.049968000000000005
DataValue, 1.92507, 0.049982000000000006
DataValue, 1.9286800000000002, 0.050030000000000005
DataValue, 1.9326400000000001, 0.050188
DataValue, 1.9367400000000001, 0.049894000000000008
DataValue, 1.9406900000000003, 0.049926000000000005
DataValue, 1.9446800000000002, 0.050202000000000004
DataValue, 1.9486800000000002, 0.049952
DataValue, 1.9526400000000002, 0.049982000000000006
DataValue, 1.9566400000000002, 0.049920000000000006
DataValue, 1.9606400000000002, 0.050150000000000007
DataValue, 1.9647900000000003, 0.050162000000000005
DataValue, 1.9686400000000002, 0.049906000000000006
DataValue, 1.9726800000000002, 0.049922
DataValue, 1.9766400000000002, 0.050006
DataValue, 1.9806400000000002, 0.049968000000000005
DataValue, 1.9846400000000002, 0.049928000000000007
DataValue, 1.9886400000000002, 0.049854
DataValue, 1.9926700000000002, 0.049892000000000006
DataValue, 1.99676, 0.050202000000000004
DataValue, 2.0007800000000002, 0.049920000000000006
DataValue, 2.00464, 0.049970000000000007
DataValue, 2.00868, 0.050148000000000005
DataValue, 2.01275, 0.050046000000000007
DataValue, 2.0172000000000003, 0.049922
DataValue, 2.02068, 0.050102000000000008
DataValue, 2.02468, 0.050114000000000006
DataValue, 2.03009, 0.049846
DataValue, 2.0326400000000002, 0.049896
DataValue, 2.03668, 0.05018
DataValue, 2.04068, 0.049932000000000004
DataValue, 2.0446400000000002, 0.050144
DataValue, 2.04902, 0.049974000000000005
DataValue, 2.05268, 0.050198000000000007
DataValue, 2.0566500000000003, 0.050138
DataValue, 2.0622700000000003, 0.049952
DataValue, 2.06869, 0.049978
DataValue, 2.07268, 0.05002
DataValue, 2.0766400000000003, 0.049954000000000005
DataValue, 2.08068, 0.049852000000000007
DataValue, 2.08468, 0.049940000000000005
DataValue, 2.08867, 0.049946000000000004
DataValue, 2.09364, 0.049940000000000005
DataValue, 2.09669, 0.050146
DataValue, 2.10068, 0.049854
DataValue, 2.1046400000000003, 0.049834
DataValue, 2.1086400000000003, 0.049962000000000006
DataValue, 2.1126400000000003, 0.049994000000000004
DataValue, 2.1166400000000003, 0.049952
DataValue, 2.12068, 0.049918000000000004
DataValue, 2.12468, 0.050144
DataValue, 2.1286400000000003, 0.049942000000000007
DataValue, 2.13268, 0.050094000000000007
DataValue, 2.13688, 0.049946000000000004
DataValue, 2.14088, 0.05007
DataValue, 2.1446500000000004, 0.04995
DataValue, 2.1486300000000003, 0.050162000000000005
DataValue, 2.1528400000000003, 0.049868
DataValue, 2.15728, 0.049894000000000008
DataValue, 2.16069, 0.049972
DataValue, 2.16467, 0.049908
DataValue, 2.16879, 0.049946000000000004
DataValue, 2.17333, 0.049966
DataValue, 2.1766900000000002, 0.049946000000000004
DataValue, 2.18067, 0.049898000000000005
DataValue, 2.1846900000000002, 0.050166
DataValue, 2.1886300000000003, 0.050082
DataValue, 2.1926400000000004, 0.049848
DataValue, 2.19667, 0.050152
DataValue, 2.2020600000000004, 0.050084000000000004
DataValue, 2.20468, 0.050146
DataValue, 2.2086900000000003, 0.049964
DataValue, 2.2126400000000004, 0.050064000000000004
DataValue, 2.2180400000000002, 0.049882
DataValue, 2.22465, 0.050196000000000005
DataValue, 2.2286400000000004, 0.049934000000000006
DataValue, 2.23265, 0.049908
DataValue, 2.23664, 0.050080000000000006
DataValue, 2.24064, 0.050162000000000005
DataValue, 2.2446300000000003, 0.049872000000000007
DataValue, 2.24932, 0.04984
DataValue, 2.2526800000000002, 0.04993
DataValue, 2.25667, 0.049980000000000004
DataValue, 2.26067, 0.049882
DataValue, 2.26505, 0.04995
DataValue, 2.2686300000000004, 0.049914000000000007
DataValue, 2.2726300000000004, 0.04986
DataValue, 2.27667, 0.049846
DataValue, 2.28067, 0.050076
DataValue, 2.28467, 0.050168000000000004
DataValue, 2.2886300000000004, 0.049876000000000004
DataValue, 2.29267, 0.049832
DataValue, 2.2966800000000003, 0.049828000000000004
DataValue, 2.3006300000000004, 0.049946000000000004
DataValue, 2.3046300000000004, 0.049846
DataValue, 2.30885, 0.050098000000000004
DataValue, 2.3126800000000003, 0.049946000000000004
DataValue, 2.31664, 0.049894000000000008
DataValue, 2.3206700000000002, 0.049858000000000006
DataValue, 2.32487, 0.050172
DataValue, 2.3286900000000004, 0.050170000000000006
DataValue, 2.33263, 0.049952
DataValue, 2.33663, 0.050194
DataValue, 2.34079, 0.050072000000000005
DataValue, 2.3446900000000004, 0.050078000000000004
DataValue, 2.3486700000000003, 0.050042
DataValue, 2.3526700000000003, 0.049942000000000007
DataValue, 2.35819, 0.049896
DataValue, 2.3606700000000003, 0.049830000000000006
DataValue, 2.3646800000000003, 0.049836000000000005
DataValue, 2.3686700000000003, 0.050086000000000006
DataValue, 2.37399, 0.050088000000000008
DataValue, 2.3766800000000003, 0.050132
DataValue, 2.3806700000000003, 0.050114000000000006
DataValue, 2.3846700000000003, 0.049954000000000005
DataValue, 2.3898400000000004, 0.049884000000000005
DataValue, 2.3926800000000004, 0.04995
DataValue, 2.39663, 0.050082
DataValue, 2.4006700000000003, 0.049896
DataValue, 2.40579, 0.050188
DataValue, 2.40864, 0.050004000000000007
DataValue, 2.41263, 0.050078000000000004
DataValue, 2.4166700000000003, 0.049874
DataValue, 2.42125, 0.050182000000000004
DataValue, 2.4246800000000004, 0.049942000000000007
DataValue, 2.4286700000000003, 0.04995
DataValue, 2.4326700000000003, 0.049940000000000005
DataValue, 2.4368800000000004, 0.049984000000000008
DataValue, 2.44063, 0.049862000000000004
DataValue, 2.4446700000000003, 0.050188
DataValue, 2.44863, 0.049882
DataValue, 2.4526800000000004, 0.050184000000000006
DataValue, 2.45664, 0.049936
DataValue, 2.46063, 0.049922
DataValue, 2.4647900000000003, 0.050174
DataValue, 2.46912, 0.050080000000000006
DataValue, 2.47268, 0.05011
DataValue, 2.47663, 0.050002000000000005
DataValue, 2.4807900000000003, 0.049912000000000005
DataValue, 2.48464, 0.050158
DataValue, 2.4886700000000004, 0.04982
DataValue, 2.49263, 0.050144
DataValue, 2.49676, 0.049852000000000007
DataValue, 2.50068, 0.049920000000000006
DataValue, 2.50463, 0.05004
DataValue, 2.5086700000000004, 0.049940000000000005
DataValue, 2.51282, 0.050102000000000008
DataValue, 2.51664, 0.049872000000000007
DataValue, 2.52064, 0.049866000000000008
DataValue, 2.52463, 0.04984
DataValue, 2.5301400000000003, 0.049884000000000005
DataValue, 2.5373200000000002, 0.050046000000000007
DataValue, 2.54145, 0.050192000000000007
DataValue, 2.5458800000000004, 0.050158
DataValue, 2.54977, 0.050174
DataValue, 2.5571300000000003, 0.049912000000000005
DataValue, 2.5606400000000002, 0.050170000000000006
DataValue, 2.56468, 0.049830000000000006
DataValue, 2.56868, 0.049896
DataValue, 2.5726400000000003, 0.049834
DataValue, 2.57668, 0.050158
DataValue, 2.58068, 0.050114000000000006
DataValue, 2.58468, 0.049982000000000006
DataValue, 2.58868, 0.04986
DataValue, 2.5926400000000003, 0.049916
DataValue, 2.59668, 0.050184000000000006
DataValue, 2.60063, 0.049958
DataValue, 2.6046300000000002, 0.050162000000000005
DataValue, 2.60888, 0.049896
DataValue, 2.61301, 0.050104
DataValue, 2.61668, 0.049908
DataValue, 2.6206400000000003, 0.049964
DataValue, 2.62468, 0.050178000000000007
DataValue, 2.62868, 0.049980000000000004
DataValue, 2.63268, 0.049880000000000008
DataValue, 2.6367800000000003, 0.050032000000000007
DataValue, 2.6406400000000003, 0.05007
DataValue, 2.64468, 0.049892000000000006
DataValue, 2.6486400000000003, 0.049898000000000005
DataValue, 2.65268, 0.049818
DataValue, 2.6566400000000003, 0.049842000000000004
DataValue, 2.66068, 0.050062
DataValue, 2.6646300000000003, 0.050072000000000005
DataValue, 2.6687100000000004, 0.050050000000000004
DataValue, 2.6731700000000003, 0.050184000000000006
DataValue, 2.6766400000000004, 0.050028
DataValue, 2.6806400000000004, 0.049946000000000004
DataValue, 2.6847600000000003, 0.049902
DataValue, 2.68888, 0.050140000000000004
DataValue, 2.69268, 0.049844000000000006
DataValue, 2.6966400000000004, 0.049920000000000006
DataValue, 2.7020600000000004, 0.049822000000000005
DataValue, 2.7051800000000004, 0.04993
DataValue, 2.70868, 0.049826
DataValue, 2.71268, 0.050186
DataValue, 2.71794, 0.05002
DataValue, 2.7246400000000004, 0.050144
DataValue, 2.72868, 0.049956000000000007
DataValue, 2.73268, 0.050092000000000005
DataValue, 2.7366800000000002, 0.049858000000000006
DataValue, 2.74093, 0.049964
DataValue, 2.74465, 0.05018
DataValue, 2.7487600000000003, 0.049848
DataValue, 2.75265, 0.050084000000000004
DataValue, 2.7566400000000004, 0.050058000000000005
DataValue, 2.7606400000000004, 0.049946000000000004
DataValue, 2.76574, 0.049824000000000007
DataValue, 2.7726400000000004, 0.050072000000000005
DataValue, 2.7766800000000003, 0.05013
DataValue, 2.7806800000000003, 0.049892000000000006
DataValue, 2.7846400000000004, 0.049944
DataValue, 2.7886800000000003, 0.049932000000000004
DataValue, 2.79264, 0.050162000000000005
DataValue, 2.79664, 0.050148000000000005
DataValue, 2.8006800000000003, 0.049838000000000007
DataValue, 2.80478, 0.050182000000000004
DataValue, 2.8086800000000003, 0.049906000000000006
DataValue, 2.81264, 0.050150000000000007
DataValue, 2.8166800000000003, 0.050158
DataValue, 2.82078, 0.049826
DataValue, 2.8248300000000004, 0.049936
DataValue, 2.8290100000000002, 0.05013
DataValue, 2.83264, 0.050024000000000006
DataValue, 2.83664, 0.050118
DataValue, 2.84078, 0.050120000000000005
DataValue, 2.8446800000000003, 0.050140000000000004
DataValue, 2.8489000000000004, 0.049906000000000006
DataValue, 2.8526900000000004, 0.049890000000000004
DataValue, 2.8581700000000003, 0.050062
DataValue, 2.86086, 0.049900000000000007
DataValue, 2.8646800000000003, 0.050158
DataValue, 2.86864, 0.049864000000000006
DataValue, 2.87399, 0.049962000000000006
DataValue, 2.87664, 0.049818
DataValue, 2.8806800000000004, 0.05004
DataValue, 2.8846800000000004, 0.04995
DataValue, 2.8898300000000003, 0.049886000000000007
DataValue, 2.89264, 0.049920000000000006
DataValue, 2.8966700000000003, 0.049854
DataValue, 2.9006200000000004, 0.050074000000000007
DataValue, 2.90559, 0.050062
DataValue, 2.9086800000000004, 0.049888
DataValue, 2.9126700000000003, 0.04984
DataValue, 2.9166700000000003, 0.049928000000000007
DataValue, 2.9212300000000004, 0.049878000000000006
DataValue, 2.92464, 0.050134000000000005
DataValue, 2.92863, 0.050118
DataValue, 2.9326700000000003, 0.050056
DataValue, 2.9371300000000002, 0.049938
DataValue, 2.9406800000000004, 0.049812
DataValue, 2.9446700000000003, 0.050002000000000005
DataValue, 2.9486700000000003, 0.050008000000000004
DataValue, 2.95264, 0.05007
DataValue, 2.95663, 0.050084000000000004
DataValue, 2.9606700000000004, 0.049814000000000004
DataValue, 2.96478, 0.049980000000000004
DataValue, 2.96864, 0.049826
DataValue, 2.9726800000000004, 0.050164000000000007
DataValue, 2.97662, 0.049830000000000006
DataValue, 2.98083, 0.049858000000000006
DataValue, 2.9846800000000004, 0.050032000000000007
DataValue, 2.98864, 0.050084000000000004
DataValue, 2.9926700000000004, 0.049848
DataValue, 2.9967900000000003, 0.050114000000000006
DataValue, 3.0006800000000005, 0.05013
DataValue, 3.00463, 0.049964
DataValue, 3.0086700000000004, 0.050032000000000007
DataValue, 3.01271, 0.050148000000000005
DataValue, 3.01664, 0.049842000000000004
DataValue, 3.0206700000000004, 0.050172
DataValue, 3.02463, 0.049896
DataValue, 3.0301500000000003, 0.049848
DataValue, 3.0326400000000002, 0.050062
DataValue, 3.03663, 0.049968000000000005
DataValue, 3.0406700000000004, 0.05013
DataValue, 3.0459, 0.050118
DataValue, 3.04868, 0.049828000000000004
DataValue, 3.0526700000000004, 0.049962000000000006
DataValue, 3.05663, 0.049882
DataValue, 3.0617400000000004, 0.049858000000000006
DataValue, 3.06463, 0.050006
DataValue, 3.0686400000000003, 0.049912000000000005
DataValue, 3.07263, 0.050144
DataValue, 3.0773900000000003, 0.049810000000000007
DataValue, 3.08063, 0.049828000000000004
DataValue, 3.08468, 0.050032000000000007
DataValue, 3.0886700000000005, 0.049806
DataValue, 3.0931300000000004, 0.049948000000000006
DataValue, 3.0966400000000003, 0.050062
DataValue, 3.10063, 0.050120000000000005
DataValue, 3.10467, 0.049872000000000007
DataValue, 3.1087800000000003, 0.050166
DataValue, 3.1126400000000003, 0.050168000000000004
DataValue, 3.11667, 0.049808000000000005
DataValue, 3.1206300000000002, 0.049844000000000006
DataValue, 3.1249200000000004, 0.049844000000000006
DataValue, 3.1286400000000003, 0.050066000000000006
DataValue, 3.13267, 0.050104
DataValue, 3.13687, 0.050058000000000005
DataValue, 3.1406400000000003, 0.04982
DataValue, 3.14467, 0.049916
DataValue, 3.14867, 0.050162000000000005
DataValue, 3.15287, 0.049886000000000007
DataValue, 3.1566400000000003, 0.049928000000000007
DataValue, 3.1606300000000003, 0.050066000000000006
DataValue, 3.1646300000000003, 0.049888
DataValue, 3.1687900000000004, 0.050122000000000007
DataValue, 3.1726400000000003, 0.050124
DataValue, 3.17667, 0.050096
DataValue, 3.1806300000000003, 0.050138
DataValue, 3.1847600000000003, 0.049912000000000005
DataValue, 3.1886500000000004, 0.050042
DataValue, 3.1926300000000003, 0.049882
DataValue, 3.1966300000000003, 0.049854
DataValue, 3.2020500000000003, 0.050052000000000006
DataValue, 3.20467, 0.049804
DataValue, 3.20867, 0.049936
DataValue, 3.21268, 0.049976000000000007
DataValue, 3.2179400000000005, 0.049828000000000004
DataValue, 3.2206400000000004, 0.05013
DataValue, 3.22467, 0.050078000000000004
DataValue, 3.22867, 0.05013
DataValue, 3.2340600000000004, 0.050018000000000007
DataValue, 3.2417800000000003, 0.050032000000000007
DataValue, 3.24569, 0.050048
DataValue, 3.2497800000000003, 0.050118
DataValue, 3.25328, 0.050082
DataValue, 3.2575200000000004, 0.050126000000000004
DataValue, 3.2617700000000003, 0.05007
DataValue, 3.2686900000000003, 0.050044000000000005
DataValue, 3.27273, 0.049880000000000008
DataValue, 3.27665, 0.049940000000000005
DataValue, 3.28073, 0.050144
DataValue, 3.2846900000000003, 0.050028
DataValue, 3.2886900000000003, 0.050066000000000006
DataValue, 3.2927500000000003, 0.050052000000000006
DataValue, 3.2966900000000003, 0.05007
DataValue, 3.3007000000000004, 0.049864000000000006
DataValue, 3.30465, 0.049812
DataValue, 3.3086900000000004, 0.050046000000000007
DataValue, 3.3126900000000004, 0.049864000000000006
DataValue, 3.31665, 0.049874
DataValue, 3.3206900000000004, 0.049808000000000005
DataValue, 3.3246900000000004, 0.05011
DataValue, 3.3286400000000005, 0.050134000000000005
DataValue, 3.3326700000000002, 0.049866000000000008
DataValue, 3.3366300000000004, 0.049804
DataValue, 3.34079, 0.050164000000000007
DataValue, 3.3452, 0.050138
DataValue, 3.3486700000000003, 0.049830000000000006
DataValue, 3.3526700000000003, 0.050104
DataValue, 3.3575100000000004, 0.050086000000000006
DataValue, 3.3606300000000005, 0.050164000000000007
DataValue, 3.3646800000000003, 0.050148000000000005
DataValue, 3.3686700000000003, 0.049806
DataValue, 3.37408, 0.050114000000000006
DataValue, 3.38065, 0.049862000000000004
DataValue, 3.3846800000000004, 0.050154000000000004
DataValue, 3.38865, 0.050036000000000004
DataValue, 3.39264, 0.049954000000000005
DataValue, 3.3966900000000004, 0.050114000000000006
DataValue, 3.4006300000000005, 0.050132
DataValue, 3.4046900000000004, 0.05007
DataValue, 3.4086300000000005, 0.050042
DataValue, 3.41264, 0.050128000000000006
DataValue, 3.4166700000000003, 0.050050000000000004
DataValue, 3.4212200000000004, 0.04991
DataValue, 3.4246900000000005, 0.050048
DataValue, 3.42864, 0.049980000000000004
DataValue, 3.4326900000000005, 0.049816000000000006
DataValue, 3.4371700000000005, 0.050136000000000007
DataValue, 3.44085, 0.049854
DataValue, 3.4446700000000003, 0.04984
DataValue, 3.44863, 0.050154000000000004
DataValue, 3.45265, 0.050126000000000004
DataValue, 3.4566700000000004, 0.049896
DataValue, 3.46063, 0.050086000000000006
DataValue, 3.46463, 0.05009
DataValue, 3.4692900000000004, 0.050140000000000004
DataValue, 3.47337, 0.049802000000000006
DataValue, 3.4766900000000005, 0.049854
DataValue, 3.48077, 0.050050000000000004
DataValue, 3.4846500000000002, 0.050122000000000007
DataValue, 3.48869, 0.050124
DataValue, 3.49269, 0.049964
DataValue, 3.49678, 0.049850000000000005
DataValue, 3.50069, 0.050008000000000004
DataValue, 3.50469, 0.050072000000000005
DataValue, 3.5087400000000004, 0.049960000000000004
DataValue, 3.51269, 0.050026
DataValue, 3.51669, 0.049826
DataValue, 3.5206500000000003, 0.050106000000000005
DataValue, 3.5246500000000003, 0.050078000000000004
DataValue, 3.53013, 0.05011
DataValue, 3.5330200000000005, 0.05009
DataValue, 3.53669, 0.049868
DataValue, 3.5406400000000002, 0.050084000000000004
DataValue, 3.5460300000000005, 0.050024000000000006
DataValue, 3.5489, 0.050044000000000005
DataValue, 3.55275, 0.049834
DataValue, 3.55669, 0.050152
DataValue, 3.56069, 0.049874
DataValue, 3.56469, 0.049844000000000006
DataValue, 3.5686500000000003, 0.050140000000000004
DataValue, 3.57269, 0.05007
DataValue, 3.57737, 0.049838000000000007
DataValue, 3.58069, 0.049948000000000006
DataValue, 3.58469, 0.049806
DataValue, 3.58869, 0.049952
DataValue, 3.5926500000000003, 0.050152
DataValue, 3.59669, 0.050064000000000004
DataValue, 3.60069, 0.050124
DataValue, 3.6046500000000004, 0.049990000000000007
DataValue, 3.6086500000000004, 0.05004
DataValue, 3.6126500000000004, 0.050084000000000004
DataValue, 3.6166500000000004, 0.050152
DataValue, 3.6206700000000005, 0.050154000000000004
DataValue, 3.62469, 0.05011
DataValue, 3.6287800000000003, 0.049812
DataValue, 3.63269, 0.049850000000000005
DataValue, 3.63689, 0.050032000000000007
DataValue, 3.6409300000000004, 0.049806
DataValue, 3.64469, 0.050092000000000005
DataValue, 3.64867, 0.049966
DataValue, 3.6529300000000005, 0.050086000000000006
