
SetupTitle, full39led
PrimitiveTest, I/V-t Sampling
DataValue, 9.3931200000000015, 0.035556000000000004
DataValue, 9.39667, 0.025758000000000003
DataValue, 9.4006700000000016, 0.028244000000000002
DataValue, 9.4046300000000009, 0.028146
DataValue, 9.40872, 0.025274
DataValue, 9.41263, 0.032060000000000005
DataValue, 9.4166300000000014, 0.025112000000000002
DataValue, 9.4206700000000012, 0.041628000000000005
DataValue, 9.42483, 0.035994000000000005
DataValue, 9.42868, 0.025036000000000003
DataValue, 9.4326300000000014, 0.033104
DataValue, 9.43684, 0.024676000000000003
DataValue, 9.44068, 0.028130000000000002
DataValue, 9.4446400000000015, 0.028844
DataValue, 9.4486300000000014, 0.024892
DataValue, 9.45292, 0.042988000000000005
DataValue, 9.45668, 0.027452
DataValue, 9.46063, 0.028962
DataValue, 9.46467, 0.02908
DataValue, 9.46875, 0.036410000000000005
DataValue, 9.47381, 0.042252000000000005
DataValue, 9.47863, 0.025306000000000002
DataValue, 9.4806400000000011, 0.028226
DataValue, 9.4849600000000009, 0.027876
DataValue, 9.48868, 0.024234000000000002
DataValue, 9.4926900000000014, 0.032248000000000006
DataValue, 9.4966800000000013, 0.024932000000000003
DataValue, 9.5007200000000012, 0.029144000000000003
DataValue, 9.50468, 0.028700000000000003
DataValue, 9.5086500000000012, 0.025174000000000002
DataValue, 9.5126800000000014, 0.044628
DataValue, 9.51678, 0.03364
DataValue, 9.52064, 0.037598000000000006
DataValue, 9.52468, 0.034780000000000005
DataValue, 9.52862, 0.024142000000000004
DataValue, 9.533570000000001, 0.031422000000000005
DataValue, 9.5406500000000012, 0.028612000000000002
DataValue, 9.5446800000000014, 0.029160000000000002
DataValue, 9.5499300000000016, 0.025580000000000002
DataValue, 9.5566400000000016, 0.028120000000000003
DataValue, 9.5606800000000014, 0.029330000000000002
DataValue, 9.5650100000000009, 0.028052000000000004
DataValue, 9.56864, 0.040536
DataValue, 9.57268, 0.043416
DataValue, 9.5766400000000012, 0.037112000000000006
DataValue, 9.580680000000001, 0.028120000000000003
DataValue, 9.58464, 0.028376000000000002
DataValue, 9.58867, 0.025574000000000003
DataValue, 9.59284, 0.032756
DataValue, 9.5976200000000009, 0.025330000000000002
DataValue, 9.60065, 0.029804000000000004
DataValue, 9.60467, 0.028488000000000003
DataValue, 9.60884, 0.024820000000000002
DataValue, 9.61292, 0.031688
DataValue, 9.61669, 0.034536000000000004
DataValue, 9.62063, 0.038248000000000004
DataValue, 9.6248, 0.040876
DataValue, 9.6290900000000015, 0.024602000000000002
DataValue, 9.63264, 0.043628000000000007
DataValue, 9.63667, 0.02561
DataValue, 9.64079, 0.029238000000000004
DataValue, 9.6451000000000011, 0.029724000000000004
DataValue, 9.64868, 0.026482000000000002
DataValue, 9.65267, 0.033044000000000004
DataValue, 9.65745, 0.026338000000000004
DataValue, 9.660680000000001, 0.030666000000000002
DataValue, 9.66464, 0.029676
DataValue, 9.66863, 0.043420000000000007
DataValue, 9.67402, 0.037044
DataValue, 9.67664, 0.029862000000000003
DataValue, 9.680670000000001, 0.030320000000000003
DataValue, 9.68467, 0.030420000000000003
DataValue, 9.6897600000000015, 0.026102000000000004
DataValue, 9.69264, 0.044182000000000006
DataValue, 9.696670000000001, 0.025968
DataValue, 9.70063, 0.029842000000000004
DataValue, 9.7053900000000013, 0.029544000000000004
DataValue, 9.70864, 0.025956000000000003
DataValue, 9.71263, 0.032372000000000005
DataValue, 9.71667, 0.036632000000000005
DataValue, 9.72118, 0.040208
DataValue, 9.7246800000000011, 0.043652
DataValue, 9.72863, 0.026648
DataValue, 9.732660000000001, 0.032302000000000004
DataValue, 9.73703, 0.0267
DataValue, 9.7406300000000012, 0.030178000000000003
DataValue, 9.7446700000000011, 0.028612000000000002
DataValue, 9.74867, 0.025036000000000003
DataValue, 9.7526800000000016, 0.041216
DataValue, 9.7566700000000015, 0.028532000000000002
DataValue, 9.76063, 0.029128
DataValue, 9.76463, 0.028668000000000003
DataValue, 9.7686400000000013, 0.041802000000000006
DataValue, 9.7726300000000013, 0.036934
DataValue, 9.77663, 0.024122
DataValue, 9.78078, 0.02985
DataValue, 9.7846800000000016, 0.028066000000000004
DataValue, 9.7886800000000012, 0.024674
DataValue, 9.7926700000000011, 0.030436
DataValue, 9.79682, 0.025304000000000004
DataValue, 9.8006800000000016, 0.029292000000000002
DataValue, 9.8046700000000016, 0.028470000000000002
DataValue, 9.80863, 0.025084000000000002
DataValue, 9.81277, 0.043246000000000007
DataValue, 9.817260000000001, 0.042552000000000006
DataValue, 9.8213800000000013, 0.037096000000000004
DataValue, 9.8255100000000013, 0.028846000000000004
DataValue, 9.82868, 0.024784
DataValue, 9.8334400000000013, 0.032286
DataValue, 9.8366400000000009, 0.025254000000000002
DataValue, 9.84064, 0.030362000000000004
DataValue, 9.84468, 0.029034000000000004
DataValue, 9.8486900000000013, 0.025516000000000004
DataValue, 9.852640000000001, 0.030516
DataValue, 9.856720000000001, 0.027846000000000003
DataValue, 9.86064, 0.028738000000000003
DataValue, 9.8646400000000014, 0.027844
DataValue, 9.8686800000000012, 0.034142000000000006
DataValue, 9.8726200000000013, 0.044386
DataValue, 9.87733, 0.024546000000000002
DataValue, 9.8846800000000012, 0.028858
DataValue, 9.88868, 0.025318000000000004
DataValue, 9.8931300000000011, 0.032326
DataValue, 9.89668, 0.025072
DataValue, 9.9006800000000013, 0.029286000000000003
DataValue, 9.90468, 0.027848
DataValue, 9.9087500000000013, 0.02433
DataValue, 9.91268, 0.029398000000000004
DataValue, 9.916640000000001, 0.039448000000000004
DataValue, 9.92068, 0.038932
DataValue, 9.92468, 0.044802
DataValue, 9.9286900000000013, 0.025580000000000002
DataValue, 9.9326800000000013, 0.040124000000000007
DataValue, 9.93664, 0.027284000000000003
DataValue, 9.94067, 0.032288000000000004
DataValue, 9.9446500000000011, 0.028422000000000003
DataValue, 9.9486700000000017, 0.024606000000000003
DataValue, 9.95289, 0.031918
DataValue, 9.95668, 0.027898000000000003
DataValue, 9.96067, 0.029264000000000002
DataValue, 9.9646700000000017, 0.029394000000000003
DataValue, 9.96875, 0.033558000000000004
DataValue, 9.97268, 0.037552
DataValue, 9.97663, 0.025802000000000002
DataValue, 9.98067, 0.029200000000000004
DataValue, 9.98475, 0.028030000000000003
DataValue, 9.98864, 0.024528
DataValue, 9.99263, 0.040582000000000007
DataValue, 9.99662, 0.025198
DataValue, 10.00206, 0.028554000000000003
DataValue, 10.00464, 0.028382
DataValue, 10.00867, 0.024946000000000003
DataValue, 10.01262, 0.028644000000000003
DataValue, 10.018180000000001, 0.034544000000000005
DataValue, 10.02067, 0.039678000000000005
DataValue, 10.02468, 0.046178000000000004
DataValue, 10.02867, 0.024790000000000003
DataValue, 10.033740000000002, 0.032040000000000006
DataValue, 10.037510000000001, 0.024878
DataValue, 10.041730000000001, 0.028634000000000003
DataValue, 10.04475, 0.028862000000000002
DataValue, 10.04878, 0.025304000000000004
DataValue, 10.052650000000002, 0.039016
DataValue, 10.056690000000002, 0.028312000000000004
DataValue, 10.06067, 0.028928000000000002
DataValue, 10.065000000000001, 0.035314000000000005
DataValue, 10.068650000000002, 0.0342
DataValue, 10.07263, 0.039312000000000007
DataValue, 10.076640000000001, 0.026338000000000004
DataValue, 10.08065, 0.028950000000000004
DataValue, 10.084650000000002, 0.02815
DataValue, 10.088650000000001, 0.025366000000000003
DataValue, 10.09281, 0.029792000000000003
DataValue, 10.09772, 0.025188000000000002
DataValue, 10.10063, 0.029728
DataValue, 10.10467, 0.028644000000000003
DataValue, 10.108910000000002, 0.024232000000000004
DataValue, 10.1128, 0.042028
DataValue, 10.11669, 0.044634000000000007
DataValue, 10.12063, 0.038078
DataValue, 10.12484, 0.029700000000000004
DataValue, 10.128670000000001, 0.025330000000000002
DataValue, 10.13268, 0.029348000000000003
DataValue, 10.13667, 0.027512
DataValue, 10.140770000000002, 0.030246000000000002
DataValue, 10.14465, 0.028974000000000003
DataValue, 10.14892, 0.024228000000000003
DataValue, 10.152640000000002, 0.028118000000000004
DataValue, 10.15665, 0.027738000000000002
DataValue, 10.160680000000001, 0.029406
DataValue, 10.16468, 0.035416
DataValue, 10.16868, 0.034732000000000006
DataValue, 10.172640000000001, 0.042338
DataValue, 10.176680000000001, 0.028046
DataValue, 10.18064, 0.029292000000000002
DataValue, 10.18463, 0.028680000000000004
DataValue, 10.190040000000002, 0.026396000000000003
DataValue, 10.19664, 0.027604000000000004
DataValue, 10.200640000000002, 0.028908000000000003
DataValue, 10.20542, 0.027724000000000002
DataValue, 10.20864, 0.024892
DataValue, 10.21264, 0.028838000000000003
DataValue, 10.21668, 0.043224000000000005
DataValue, 10.22113, 0.036986000000000005
DataValue, 10.224860000000001, 0.029540000000000004
DataValue, 10.22863, 0.025564000000000003
DataValue, 10.232690000000002, 0.039962000000000004
DataValue, 10.236630000000002, 0.027236000000000003
DataValue, 10.240680000000001, 0.028492000000000003
DataValue, 10.24463, 0.027882000000000004
DataValue, 10.24867, 0.024232000000000004
DataValue, 10.252690000000001, 0.028340000000000004
DataValue, 10.25665, 0.028690000000000004
DataValue, 10.26064, 0.029636000000000003
DataValue, 10.264840000000001, 0.042440000000000005
DataValue, 10.269580000000001, 0.038714000000000005
DataValue, 10.27269, 0.039216
DataValue, 10.276670000000001, 0.027186000000000002
DataValue, 10.280800000000001, 0.028268
DataValue, 10.28467, 0.028038000000000004
DataValue, 10.288680000000001, 0.024408000000000003
DataValue, 10.29264, 0.040054000000000006
DataValue, 10.29676, 0.027152000000000003
DataValue, 10.30118, 0.028142000000000004
DataValue, 10.304680000000001, 0.029344000000000002
DataValue, 10.30864, 0.025744000000000003
DataValue, 10.31277, 0.028650000000000002
DataValue, 10.317020000000001, 0.033608000000000006
DataValue, 10.320640000000001, 0.03824
DataValue, 10.32464, 0.030070000000000003
DataValue, 10.33012, 0.028418000000000002
DataValue, 10.336680000000001, 0.028142000000000004
DataValue, 10.34068, 0.028684
DataValue, 10.34464, 0.028834000000000002
DataValue, 10.348640000000001, 0.025280000000000004
DataValue, 10.352640000000001, 0.038894000000000005
DataValue, 10.35668, 0.028592000000000003
DataValue, 10.3619, 0.028164
DataValue, 10.368680000000001, 0.03934
DataValue, 10.37264, 0.038788
DataValue, 10.37799, 0.025034
DataValue, 10.384680000000001, 0.028844
DataValue, 10.38868, 0.027458000000000003
DataValue, 10.39264, 0.028656
DataValue, 10.396640000000001, 0.028484000000000002
DataValue, 10.400680000000001, 0.02866
DataValue, 10.404670000000001, 0.028678000000000002
DataValue, 10.40873, 0.025138
DataValue, 10.412640000000001, 0.040588000000000006
DataValue, 10.416680000000001, 0.03579
DataValue, 10.42074, 0.037264000000000005
DataValue, 10.42468, 0.029138000000000004
DataValue, 10.428680000000002, 0.025574000000000003
DataValue, 10.432670000000002, 0.028970000000000003
DataValue, 10.436810000000001, 0.027082000000000002
DataValue, 10.440900000000001, 0.029408000000000004
DataValue, 10.444690000000001, 0.028136
DataValue, 10.448690000000001, 0.024872000000000002
DataValue, 10.45265, 0.028286000000000002
DataValue, 10.45669, 0.028002000000000003
DataValue, 10.460690000000001, 0.028288000000000004
DataValue, 10.464670000000002, 0.044578000000000007
DataValue, 10.468770000000001, 0.040110000000000007
DataValue, 10.4733, 0.041822000000000005
DataValue, 10.476690000000001, 0.028378000000000004
DataValue, 10.480670000000002, 0.028676000000000004
DataValue, 10.48478, 0.027948000000000004
DataValue, 10.48863, 0.02721
DataValue, 10.49268, 0.027906000000000004
DataValue, 10.496670000000002, 0.028198
DataValue, 10.502070000000002, 0.029592000000000004
DataValue, 10.50464, 0.028612000000000002
DataValue, 10.50866, 0.025732
DataValue, 10.512630000000002, 0.030908
DataValue, 10.51795, 0.036774
DataValue, 10.52064, 0.038166000000000005
DataValue, 10.52467, 0.028800000000000003
DataValue, 10.52862, 0.024524
DataValue, 10.533740000000002, 0.031726000000000004
DataValue, 10.536650000000002, 0.027792
DataValue, 10.54063, 0.027976
DataValue, 10.54462, 0.028246000000000004
DataValue, 10.549290000000001, 0.024812
DataValue, 10.55264, 0.028918000000000003
DataValue, 10.55663, 0.028954000000000004
DataValue, 10.560630000000002, 0.029242000000000004
DataValue, 10.56503, 0.045394000000000004
DataValue, 10.568620000000001, 0.038496
DataValue, 10.57267, 0.039604
DataValue, 10.57667, 0.028054000000000003
DataValue, 10.58065, 0.027964000000000003
DataValue, 10.584670000000001, 0.027854000000000004
DataValue, 10.58867, 0.024738000000000003
DataValue, 10.59262, 0.041302000000000005
DataValue, 10.59664, 0.029366000000000003
DataValue, 10.60063, 0.029322
DataValue, 10.60467, 0.029098000000000002
DataValue, 10.60889, 0.025018000000000002
DataValue, 10.612680000000001, 0.037736000000000006
DataValue, 10.616670000000001, 0.034074
DataValue, 10.62063, 0.039114
DataValue, 10.624830000000001, 0.028882
DataValue, 10.628680000000001, 0.024460000000000003
DataValue, 10.63263, 0.028602000000000002
DataValue, 10.63663, 0.028942000000000002
DataValue, 10.64081, 0.028904000000000003
DataValue, 10.64465, 0.028968000000000004
DataValue, 10.648670000000001, 0.025352000000000003
DataValue, 10.65267, 0.038048000000000005
DataValue, 10.658150000000001, 0.025304000000000004
DataValue, 10.660670000000001, 0.028366000000000002
DataValue, 10.664670000000001, 0.04195
DataValue, 10.668640000000002, 0.037654
DataValue, 10.674040000000002, 0.029264000000000002
DataValue, 10.676680000000001, 0.028960000000000003
DataValue, 10.680670000000001, 0.02968
DataValue, 10.68463, 0.028668000000000003
DataValue, 10.689760000000002, 0.02672
DataValue, 10.69264, 0.029248000000000003
DataValue, 10.696670000000001, 0.028796000000000002
DataValue, 10.70067, 0.028606000000000003
DataValue, 10.705440000000001, 0.028290000000000003
DataValue, 10.708680000000001, 0.024782000000000002
DataValue, 10.712670000000001, 0.048700000000000007
DataValue, 10.71667, 0.034274000000000006
DataValue, 10.72142, 0.039324000000000005
DataValue, 10.72464, 0.028572000000000004
DataValue, 10.72863, 0.024954
DataValue, 10.73263, 0.028624000000000004
DataValue, 10.7375, 0.028496000000000004
DataValue, 10.74131, 0.029650000000000003
DataValue, 10.745420000000001, 0.028948
DataValue, 10.74952, 0.025036000000000003
DataValue, 10.753860000000001, 0.029256000000000004
DataValue, 10.760700000000002, 0.028776000000000003
DataValue, 10.76473, 0.0405
DataValue, 10.768690000000001, 0.039792
DataValue, 10.77265, 0.037182
DataValue, 10.77665, 0.028744000000000002
DataValue, 10.78078, 0.028052000000000004
DataValue, 10.784650000000001, 0.028526000000000003
DataValue, 10.788630000000001, 0.024888000000000004
DataValue, 10.79268, 0.028560000000000002
DataValue, 10.79677, 0.029226000000000002
DataValue, 10.800690000000001, 0.030182000000000004
DataValue, 10.80469, 0.029238000000000004
DataValue, 10.80865, 0.025426
DataValue, 10.812790000000002, 0.03919
DataValue, 10.817010000000002, 0.042896000000000004
DataValue, 10.82065, 0.03896
DataValue, 10.82465, 0.028066000000000004
DataValue, 10.83017, 0.029130000000000003
DataValue, 10.83665, 0.028108
DataValue, 10.84065, 0.028864000000000004
DataValue, 10.844650000000002, 0.029078000000000003
DataValue, 10.848650000000001, 0.025412
DataValue, 10.85265, 0.029488000000000004
DataValue, 10.856670000000001, 0.028506000000000004
DataValue, 10.86175, 0.037386
DataValue, 10.86463, 0.046386000000000004
DataValue, 10.868640000000001, 0.042832
DataValue, 10.872670000000001, 0.027966
DataValue, 10.877320000000001, 0.027394
DataValue, 10.88063, 0.028612000000000002
DataValue, 10.884670000000002, 0.02944
DataValue, 10.888670000000001, 0.026424000000000003
DataValue, 10.893120000000002, 0.037478000000000004
DataValue, 10.89663, 0.029126000000000003
DataValue, 10.900630000000001, 0.029788000000000002
DataValue, 10.904670000000001, 0.028448
DataValue, 10.90882, 0.024616000000000002
DataValue, 10.91263, 0.036102
DataValue, 10.916630000000001, 0.042748
DataValue, 10.920630000000001, 0.039222000000000007
DataValue, 10.92525, 0.028162000000000003
DataValue, 10.92955, 0.026810000000000004
DataValue, 10.93669, 0.032076
DataValue, 10.940650000000002, 0.029052
DataValue, 10.944650000000001, 0.028652000000000004
DataValue, 10.94865, 0.024516000000000003
DataValue, 10.95265, 0.040186000000000006
DataValue, 10.956650000000002, 0.027892000000000004
DataValue, 10.960690000000001, 0.027974000000000002
DataValue, 10.964690000000001, 0.042690000000000006
DataValue, 10.968770000000001, 0.034494000000000004
DataValue, 10.973030000000001, 0.02841
DataValue, 10.976650000000001, 0.029070000000000002
DataValue, 10.980640000000001, 0.029896000000000002
DataValue, 10.984770000000001, 0.028724000000000003
DataValue, 10.988990000000001, 0.024756000000000004
DataValue, 10.992650000000001, 0.028470000000000002
DataValue, 10.996690000000001, 0.028094
DataValue, 11.00205, 0.028974000000000003
DataValue, 11.00483, 0.029160000000000002
DataValue, 11.00867, 0.025134000000000004
DataValue, 11.012680000000001, 0.04739
DataValue, 11.017980000000001, 0.042396
DataValue, 11.02068, 0.039852000000000005
DataValue, 11.02463, 0.029104
DataValue, 11.028630000000002, 0.025106000000000003
DataValue, 11.033650000000002, 0.028002000000000003
DataValue, 11.03664, 0.029562
DataValue, 11.04067, 0.029394000000000003
DataValue, 11.044630000000002, 0.028000000000000004
DataValue, 11.049270000000002, 0.02432
DataValue, 11.05264, 0.028718000000000004
DataValue, 11.05663, 0.028458000000000004
DataValue, 11.060630000000002, 0.032382
DataValue, 11.065600000000002, 0.042636
DataValue, 11.06963, 0.036034000000000004
DataValue, 11.076680000000001, 0.028390000000000002
DataValue, 11.080720000000001, 0.028802
DataValue, 11.08464, 0.028430000000000004
DataValue, 11.088640000000002, 0.024778
DataValue, 11.092690000000001, 0.029022000000000003
DataValue, 11.096720000000001, 0.028826
DataValue, 11.100650000000002, 0.029776000000000004
DataValue, 11.104640000000002, 0.028620000000000003
DataValue, 11.108880000000001, 0.024220000000000002
DataValue, 11.11325, 0.041688
DataValue, 11.11664, 0.041578000000000004
DataValue, 11.12063, 0.038658000000000005
DataValue, 11.12484, 0.028778
DataValue, 11.12888, 0.025222
DataValue, 11.13264, 0.040796000000000006
DataValue, 11.13663, 0.028814000000000003
DataValue, 11.140780000000001, 0.028776000000000003
DataValue, 11.145180000000002, 0.028108
DataValue, 11.14868, 0.025030000000000004
DataValue, 11.152640000000002, 0.028728000000000004
DataValue, 11.15745, 0.028690000000000004
DataValue, 11.16141, 0.039064
DataValue, 11.16468, 0.035424000000000004
DataValue, 11.16868, 0.032482000000000004
DataValue, 11.17401, 0.026990000000000004
DataValue, 11.17665, 0.029064000000000003
DataValue, 11.180650000000002, 0.029482
DataValue, 11.18467, 0.029266000000000004
DataValue, 11.18983, 0.028432000000000002
DataValue, 11.192670000000002, 0.040650000000000006
DataValue, 11.196670000000001, 0.028038000000000004
DataValue, 11.20067, 0.028156000000000004
DataValue, 11.20546, 0.028194000000000004
DataValue, 11.208670000000002, 0.024238000000000003
DataValue, 11.21263, 0.040828
DataValue, 11.21662, 0.043532
DataValue, 11.221210000000001, 0.028846000000000004
DataValue, 11.224630000000001, 0.028982
DataValue, 11.228670000000001, 0.025228000000000004
DataValue, 11.23267, 0.02901
DataValue, 11.23689, 0.027792
DataValue, 11.240630000000001, 0.028130000000000002
DataValue, 11.24463, 0.028014
DataValue, 11.24862, 0.02423
DataValue, 11.252680000000002, 0.040346000000000007
DataValue, 11.256670000000002, 0.028094
DataValue, 11.26063, 0.039430000000000007
DataValue, 11.26482, 0.038566
DataValue, 11.26955, 0.040392000000000004
DataValue, 11.273650000000002, 0.025580000000000002
DataValue, 11.27743, 0.028990000000000002
DataValue, 11.28068, 0.029472
DataValue, 11.284730000000002, 0.028300000000000002
DataValue, 11.288640000000001, 0.024618
DataValue, 11.29264, 0.028464000000000003
DataValue, 11.296640000000002, 0.027822000000000003
DataValue, 11.300680000000002, 0.028722
DataValue, 11.304680000000001, 0.028818000000000003
DataValue, 11.30869, 0.025342000000000003
DataValue, 11.312640000000002, 0.047296000000000005
DataValue, 11.316680000000002, 0.043870000000000006
DataValue, 11.320680000000001, 0.030382000000000003
DataValue, 11.32464, 0.028374000000000003
DataValue, 11.33014, 0.029604000000000002
DataValue, 11.33669, 0.02781
DataValue, 11.34064, 0.028662000000000003
DataValue, 11.34609, 0.027852000000000002
DataValue, 11.35269, 0.028648000000000003
DataValue, 11.35664, 0.028996
DataValue, 11.36199, 0.040420000000000005
DataValue, 11.368680000000001, 0.039484000000000005
DataValue, 11.372670000000001, 0.04014
DataValue, 11.377360000000001, 0.02824
DataValue, 11.380630000000002, 0.028552
DataValue, 11.384670000000002, 0.029226000000000002
DataValue, 11.388630000000001, 0.025318000000000004
DataValue, 11.393070000000002, 0.026178000000000003
DataValue, 11.396630000000002, 0.028520000000000004
DataValue, 11.400630000000001, 0.029638
DataValue, 11.404670000000001, 0.028468000000000004
DataValue, 11.409260000000002, 0.029334000000000002
DataValue, 11.41313, 0.035636
DataValue, 11.416630000000001, 0.045674000000000006
DataValue, 11.42065, 0.028552
DataValue, 11.42463, 0.028484000000000002
DataValue, 11.428650000000001, 0.025048
DataValue, 11.432630000000001, 0.040624
DataValue, 11.43665, 0.028544000000000003
DataValue, 11.44064, 0.028978000000000004
DataValue, 11.444640000000002, 0.028864000000000004
DataValue, 11.448670000000002, 0.024238000000000003
DataValue, 11.452890000000002, 0.027340000000000003
DataValue, 11.45664, 0.028252000000000003
DataValue, 11.46067, 0.038254
DataValue, 11.464670000000002, 0.037028000000000005
DataValue, 11.468770000000001, 0.041372000000000006
DataValue, 11.472650000000002, 0.029212000000000002
DataValue, 11.47663, 0.02875
DataValue, 11.480630000000001, 0.029174000000000002
DataValue, 11.48474, 0.03191
DataValue, 11.489790000000001, 0.028422000000000003
DataValue, 11.49665, 0.027712000000000004
DataValue, 11.500760000000001, 0.028600000000000004
DataValue, 11.504650000000002, 0.028354000000000004
DataValue, 11.508640000000002, 0.024604
DataValue, 11.51265, 0.037054000000000004
DataValue, 11.517930000000002, 0.042334000000000004
DataValue, 11.524650000000001, 0.028944
DataValue, 11.52865, 0.024872000000000002
DataValue, 11.53265, 0.027902000000000003
DataValue, 11.53669, 0.027814000000000002
DataValue, 11.540690000000001, 0.028312000000000004
DataValue, 11.544690000000001, 0.029074000000000003
DataValue, 11.54934, 0.027162000000000002
DataValue, 11.552760000000001, 0.041116000000000007
DataValue, 11.556690000000002, 0.029736000000000002
DataValue, 11.56065, 0.038774
DataValue, 11.56469, 0.04476
DataValue, 11.56869, 0.043202000000000004
DataValue, 11.572650000000001, 0.028100000000000003
DataValue, 11.576690000000001, 0.028122
DataValue, 11.581320000000002, 0.028998000000000003
DataValue, 11.584750000000001, 0.028366000000000002
DataValue, 11.588690000000002, 0.02434
DataValue, 11.59285, 0.029506
DataValue, 11.597690000000002, 0.028744000000000002
DataValue, 11.600650000000002, 0.028950000000000004
DataValue, 11.604690000000002, 0.029568000000000004
DataValue, 11.608910000000002, 0.034370000000000005
DataValue, 11.613090000000002, 0.039696
DataValue, 11.616650000000002, 0.035392
DataValue, 11.620650000000001, 0.027956
DataValue, 11.624830000000001, 0.02832
DataValue, 11.629040000000002, 0.025370000000000004
DataValue, 11.63264, 0.027780000000000003
DataValue, 11.636640000000002, 0.028518
DataValue, 11.640780000000001, 0.030422
DataValue, 11.64517, 0.028480000000000002
DataValue, 11.64868, 0.025678000000000003
DataValue, 11.65268, 0.028874000000000004
DataValue, 11.65745, 0.029132
DataValue, 11.661040000000002, 0.037556000000000006
DataValue, 11.66464, 0.041768000000000007
DataValue, 11.66868, 0.036230000000000005
DataValue, 11.674000000000001, 0.025314000000000003
DataValue, 11.68064, 0.028736
DataValue, 11.68468, 0.028002000000000003
DataValue, 11.688680000000002, 0.025438000000000002
DataValue, 11.69264, 0.028756000000000004
DataValue, 11.69668, 0.028180000000000004
DataValue, 11.700640000000002, 0.029110000000000004
DataValue, 11.7055, 0.028266000000000003
DataValue, 11.708710000000002, 0.034992
DataValue, 11.71268, 0.037226
DataValue, 11.71668, 0.034388
DataValue, 11.721190000000002, 0.02808
DataValue, 11.72464, 0.027308000000000002
DataValue, 11.72869, 0.025144000000000003
DataValue, 11.732640000000002, 0.04025
DataValue, 11.736650000000001, 0.029036000000000003
DataValue, 11.740680000000001, 0.028574000000000002
DataValue, 11.74464, 0.028298000000000004
DataValue, 11.74867, 0.029020000000000004
DataValue, 11.75289, 0.028350000000000004
DataValue, 11.756670000000002, 0.029894000000000004
DataValue, 11.760670000000001, 0.04016
DataValue, 11.76463, 0.045532
DataValue, 11.768680000000002, 0.028054000000000003
DataValue, 11.772670000000002, 0.029472
DataValue, 11.77663, 0.030048000000000002
DataValue, 11.780830000000002, 0.029404000000000003
DataValue, 11.784640000000001, 0.02757
DataValue, 11.788670000000002, 0.026192000000000003
DataValue, 11.79268, 0.040122000000000005
DataValue, 11.79677, 0.029958000000000002
DataValue, 11.800680000000002, 0.029926
DataValue, 11.804680000000001, 0.028332000000000003
DataValue, 11.80863, 0.03601
DataValue, 11.81277, 0.040218000000000004
DataValue, 11.816640000000001, 0.044854000000000005
DataValue, 11.820670000000002, 0.031020000000000002
DataValue, 11.82463, 0.026948000000000003
DataValue, 11.83013, 0.030038000000000002
DataValue, 11.832640000000001, 0.029720000000000003
DataValue, 11.836630000000001, 0.030038000000000002
DataValue, 11.840670000000001, 0.029974000000000004
DataValue, 11.846250000000001, 0.028700000000000003
DataValue, 11.848680000000002, 0.025604000000000002
DataValue, 11.852630000000001, 0.040276000000000006
DataValue, 11.856670000000001, 0.029138000000000004
DataValue, 11.861650000000001, 0.03799
DataValue, 11.864640000000001, 0.039682
DataValue, 11.868670000000002, 0.025952000000000003
DataValue, 11.872620000000001, 0.027198000000000003
DataValue, 11.87752, 0.027888000000000003
DataValue, 11.880640000000001, 0.029160000000000002
DataValue, 11.884630000000001, 0.02527
DataValue, 11.888670000000001, 0.025354
DataValue, 11.893070000000002, 0.024594
DataValue, 11.896640000000001, 0.029208
DataValue, 11.900670000000002, 0.028950000000000004
DataValue, 11.904630000000001, 0.02561
DataValue, 11.90877, 0.040344000000000005
DataValue, 11.912630000000002, 0.04882
DataValue, 11.916630000000001, 0.042152
DataValue, 11.920670000000001, 0.028066000000000004
DataValue, 11.92464, 0.024912000000000004
DataValue, 11.92867, 0.025906000000000002
DataValue, 11.932670000000002, 0.030008000000000003
DataValue, 11.93683, 0.029214000000000004
DataValue, 11.94068, 0.030178000000000003
DataValue, 11.944630000000002, 0.02593
DataValue, 11.948670000000002, 0.025318000000000004
DataValue, 11.95288, 0.024988000000000003
DataValue, 11.95664, 0.028516000000000003
DataValue, 11.960640000000002, 0.037144
DataValue, 11.964630000000001, 0.034454000000000005
DataValue, 11.968770000000001, 0.025536000000000003
DataValue, 11.97268, 0.036918000000000006
DataValue, 11.976640000000002, 0.029258000000000003
DataValue, 11.980670000000002, 0.028994000000000002
DataValue, 11.98554, 0.029020000000000004
DataValue, 11.98864, 0.027610000000000003
DataValue, 11.99263, 0.026962000000000003
DataValue, 11.996630000000002, 0.028510000000000004
DataValue, 12.00209, 0.028838000000000003
DataValue, 12.00468, 0.024642
DataValue, 12.00863, 0.044254
DataValue, 12.012670000000002, 0.038828
DataValue, 12.01839, 0.027680000000000003
DataValue, 12.025580000000002, 0.029194
DataValue, 12.029330000000002, 0.029652
DataValue, 12.033410000000002, 0.02697
DataValue, 12.037730000000002, 0.028430000000000004
DataValue, 12.046080000000002, 0.029782000000000003
DataValue, 12.052650000000002, 0.026694000000000002
DataValue, 12.056690000000002, 0.030130000000000004
DataValue, 12.060690000000001, 0.038376
DataValue, 12.06469, 0.035100000000000006
DataValue, 12.068740000000002, 0.026918
DataValue, 12.072690000000002, 0.028130000000000002
DataValue, 12.076720000000002, 0.028448
DataValue, 12.08069, 0.028348
DataValue, 12.084650000000002, 0.024628
