
SetupTitle, NoSoftdevice
PrimitiveTest, I/V-t Sampling
DataValue, 17.96799, 0.008444
DataValue, 17.98789, 0.008422
DataValue, 18.00728, 0.0084400000000000013
DataValue, 18.0273, 0.0084540000000000014
DataValue, 18.0486, 0.008462
DataValue, 18.067330000000002, 0.0084280000000000015
DataValue, 18.08724, 0.00843
DataValue, 18.107310000000002, 0.008458
DataValue, 18.12731, 0.008464000000000001
DataValue, 18.147280000000002, 0.008432
DataValue, 18.167240000000003, 0.00846
DataValue, 18.18728, 0.0084400000000000013
DataValue, 18.20729, 0.008458
DataValue, 18.22728, 0.008458
DataValue, 18.247320000000002, 0.008462
DataValue, 18.26733, 0.008436
DataValue, 18.287280000000003, 0.0084280000000000015
DataValue, 18.305410000000002, 0.0084380000000000011
DataValue, 18.324720000000003, 0.00847
DataValue, 18.343290000000003, 0.008436
DataValue, 18.363300000000002, 0.008418
DataValue, 18.383940000000003, 0.0084400000000000013
DataValue, 18.4033, 0.008432
DataValue, 18.423340000000003, 0.0084420000000000016
DataValue, 18.4414, 0.0084420000000000016
DataValue, 18.45925, 0.008458
DataValue, 18.47739, 0.008464000000000001
DataValue, 18.495260000000002, 0.008462
DataValue, 18.51594, 0.0084660000000000013
DataValue, 18.535320000000002, 0.0084380000000000011
DataValue, 18.555290000000003, 0.008418
DataValue, 18.57335, 0.008464000000000001
DataValue, 18.59197, 0.0084660000000000013
DataValue, 18.6113, 0.0084660000000000013
DataValue, 18.631240000000002, 0.0084540000000000014
DataValue, 18.65192, 0.00846
DataValue, 18.671290000000003, 0.008462
DataValue, 18.69124, 0.008464000000000001
DataValue, 18.71129, 0.008444
DataValue, 18.731350000000003, 0.008436
DataValue, 18.75243, 0.0084420000000000016
DataValue, 18.771410000000003, 0.0084420000000000016
DataValue, 18.791300000000003, 0.008446
DataValue, 18.811700000000002, 0.0084500000000000009
DataValue, 18.831470000000003, 0.0084280000000000015
DataValue, 18.85197, 0.0084420000000000016
DataValue, 18.871280000000002, 0.008462
DataValue, 18.890590000000003, 0.0084400000000000013
DataValue, 18.909480000000002, 0.00842
DataValue, 18.927940000000003, 0.00847
DataValue, 18.947290000000002, 0.008464000000000001
DataValue, 18.96797, 0.008444
DataValue, 18.98729, 0.008462
DataValue, 19.007330000000003, 0.008434
DataValue, 19.02811, 0.008462
DataValue, 19.04727, 0.0084400000000000013
DataValue, 19.067310000000003, 0.00842
DataValue, 19.08789, 0.008432
DataValue, 19.107940000000003, 0.00847
DataValue, 19.127290000000002, 0.0084400000000000013
DataValue, 19.14733, 0.0084420000000000016
DataValue, 19.167330000000003, 0.008436
DataValue, 19.18728, 0.008464000000000001
DataValue, 19.20729, 0.0084380000000000011
DataValue, 19.227490000000003, 0.008422
DataValue, 19.24793, 0.008422
DataValue, 19.267970000000002, 0.008456
DataValue, 19.287290000000002, 0.008464000000000001
DataValue, 19.307280000000002, 0.008448
DataValue, 19.327280000000002, 0.0084400000000000013
DataValue, 19.345370000000003, 0.0084140000000000013
DataValue, 19.363310000000002, 0.0084660000000000013
DataValue, 19.38476, 0.0084500000000000009
DataValue, 19.403280000000002, 0.008446
DataValue, 19.4233, 0.008444
DataValue, 19.44393, 0.008416
DataValue, 19.463330000000003, 0.008444
DataValue, 19.483410000000003, 0.00847
DataValue, 19.50394, 0.0084400000000000013
DataValue, 19.52334, 0.0084500000000000009
DataValue, 19.54334, 0.0084280000000000015
DataValue, 19.563930000000003, 0.008422
DataValue, 19.581400000000002, 0.00846
DataValue, 19.599960000000003, 0.008456
DataValue, 19.619300000000003, 0.008464000000000001
DataValue, 19.63981, 0.008464000000000001
DataValue, 19.65942, 0.008464000000000001
DataValue, 19.67987, 0.0084500000000000009
DataValue, 19.69929, 0.008464000000000001
DataValue, 19.71744, 0.008462
DataValue, 19.736060000000002, 0.00846
DataValue, 19.75524, 0.008436
DataValue, 19.77614, 0.0084680000000000016
DataValue, 19.795910000000003, 0.008416
DataValue, 19.816840000000003, 0.008448
DataValue, 19.83612, 0.0084400000000000013
DataValue, 19.85613, 0.008474
DataValue, 19.8748, 0.008458
DataValue, 19.89526, 0.008446
DataValue, 19.9141, 0.00847
DataValue, 19.936690000000002, 0.008436
DataValue, 19.95597, 0.0084680000000000016
DataValue, 19.97528, 0.0084500000000000009
DataValue, 19.99529, 0.0084520000000000012
DataValue, 20.015340000000002, 0.008456
DataValue, 20.03629, 0.0084500000000000009
DataValue, 20.055280000000003, 0.0084660000000000013
DataValue, 20.07525, 0.0084500000000000009
DataValue, 20.09533, 0.0084400000000000013
DataValue, 20.11529, 0.008462
DataValue, 20.1334, 0.008444
DataValue, 20.15124, 0.008444
DataValue, 20.17124, 0.0084420000000000016
DataValue, 20.19257, 0.00847
DataValue, 20.2129, 0.0084500000000000009
DataValue, 20.23151, 0.0084680000000000016
DataValue, 20.2494, 0.008434
DataValue, 20.268710000000002, 0.008464000000000001
DataValue, 20.287760000000002, 0.0084680000000000016
DataValue, 20.30873, 0.008458
DataValue, 20.32835, 0.00846
DataValue, 20.3488, 0.008458
DataValue, 20.36737, 0.0084680000000000016
DataValue, 20.387310000000003, 0.008436
DataValue, 20.40728, 0.008444
DataValue, 20.427310000000002, 0.008464000000000001
DataValue, 20.447370000000003, 0.00847
DataValue, 20.4679, 0.008446
DataValue, 20.48732, 0.008464000000000001
DataValue, 20.507330000000003, 0.0084380000000000011
DataValue, 20.52804, 0.0084500000000000009
DataValue, 20.54795, 0.008458
DataValue, 20.56726, 0.008436
DataValue, 20.58792, 0.0084400000000000013
DataValue, 20.60844, 0.008444
DataValue, 20.627640000000003, 0.008422
DataValue, 20.64788, 0.008464000000000001
DataValue, 20.66851, 0.00842
DataValue, 20.68805, 0.008432
DataValue, 20.707310000000003, 0.0084420000000000016
DataValue, 20.727330000000002, 0.008444
DataValue, 20.74874, 0.0084540000000000014
DataValue, 20.76811, 0.008472
DataValue, 20.78797, 0.008458
DataValue, 20.808760000000003, 0.008458
DataValue, 20.828100000000003, 0.008436
DataValue, 20.848110000000002, 0.008464000000000001
DataValue, 20.86736, 0.008472
DataValue, 20.889370000000003, 0.008462
DataValue, 20.907300000000003, 0.008458
DataValue, 20.92724, 0.008464000000000001
DataValue, 20.94733, 0.0084380000000000011
DataValue, 20.967350000000003, 0.008462
DataValue, 20.98535, 0.008462
DataValue, 21.003130000000002, 0.008444
DataValue, 21.023290000000003, 0.008434
DataValue, 21.043300000000002, 0.0084660000000000013
DataValue, 21.063930000000003, 0.0084660000000000013
DataValue, 21.083250000000003, 0.008432
DataValue, 21.1034, 0.0084680000000000016
DataValue, 21.12142, 0.008472
DataValue, 21.13991, 0.008448
DataValue, 21.15931, 0.0084420000000000016
DataValue, 21.17942, 0.008418
DataValue, 21.20026, 0.0084420000000000016
DataValue, 21.219410000000003, 0.008444
DataValue, 21.239240000000002, 0.00843
DataValue, 21.259320000000002, 0.008446
DataValue, 21.27925, 0.0084660000000000013
DataValue, 21.29999, 0.0084420000000000016
DataValue, 21.31931, 0.0084380000000000011
DataValue, 21.339270000000003, 0.008448
DataValue, 21.35932, 0.0084420000000000016
DataValue, 21.37931, 0.0084660000000000013
DataValue, 21.39995, 0.008444
DataValue, 21.41995, 0.0084280000000000015
DataValue, 21.440160000000002, 0.008456
DataValue, 21.46, 0.008448
DataValue, 21.479370000000003, 0.008446
DataValue, 21.49745, 0.008436
DataValue, 21.51528, 0.0084380000000000011
DataValue, 21.535290000000003, 0.008464000000000001
DataValue, 21.55524, 0.008464000000000001
DataValue, 21.57525, 0.008436
DataValue, 21.595280000000002, 0.008462
DataValue, 21.615250000000003, 0.0084240000000000009
DataValue, 21.635460000000002, 0.008434
DataValue, 21.655510000000003, 0.0084380000000000011
DataValue, 21.67511, 0.0084520000000000012
DataValue, 21.695610000000002, 0.008444
DataValue, 21.71524, 0.008444
DataValue, 21.735390000000002, 0.008446
DataValue, 21.75643, 0.008458
DataValue, 21.77746, 0.0084500000000000009
DataValue, 21.7953, 0.0084420000000000016
DataValue, 21.81527, 0.008458
DataValue, 21.83613, 0.008462
DataValue, 21.8562, 0.0084420000000000016
DataValue, 21.875290000000003, 0.008446
DataValue, 21.89338, 0.008448
DataValue, 21.90943, 0.008436
DataValue, 21.927390000000003, 0.0084400000000000013
DataValue, 21.947290000000002, 0.0084420000000000016
DataValue, 21.96733, 0.008464000000000001
DataValue, 21.987280000000002, 0.00846
DataValue, 22.00729, 0.0084380000000000011
DataValue, 22.02729, 0.0084420000000000016
DataValue, 22.04729, 0.0084380000000000011
DataValue, 22.067290000000003, 0.008434
DataValue, 22.08724, 0.00846
DataValue, 22.107960000000002, 0.008432
DataValue, 22.12762, 0.008444
DataValue, 22.147270000000002, 0.008464000000000001
DataValue, 22.16741, 0.00847
DataValue, 22.18729, 0.0084680000000000016
DataValue, 22.207980000000003, 0.008472
DataValue, 22.228, 0.00847
DataValue, 22.24602, 0.0084500000000000009
DataValue, 22.26725, 0.008456
DataValue, 22.2879, 0.008464000000000001
DataValue, 22.307940000000002, 0.0084660000000000013
DataValue, 22.327280000000002, 0.008444
DataValue, 22.3473, 0.008456
DataValue, 22.367340000000002, 0.0084380000000000011
DataValue, 22.387330000000002, 0.008464000000000001
DataValue, 22.407940000000004, 0.0084420000000000016
DataValue, 22.428400000000003, 0.008432
DataValue, 22.447280000000003, 0.0084240000000000009
DataValue, 22.46599, 0.008448
DataValue, 22.485390000000002, 0.00846
DataValue, 22.503290000000003, 0.008464000000000001
DataValue, 22.52334, 0.0084140000000000013
DataValue, 22.544020000000003, 0.008436
DataValue, 22.56331, 0.008462
DataValue, 22.583240000000004, 0.008448
DataValue, 22.60141, 0.0084520000000000012
DataValue, 22.6199, 0.0084420000000000016
DataValue, 22.63935, 0.0084380000000000011
DataValue, 22.6593, 0.0084760000000000009
DataValue, 22.67999, 0.00846
DataValue, 22.700280000000003, 0.008462
DataValue, 22.719330000000003, 0.00846
DataValue, 22.739910000000002, 0.00847
DataValue, 22.75935, 0.0084420000000000016
DataValue, 22.77935, 0.0084660000000000013
DataValue, 22.799310000000002, 0.0084660000000000013
DataValue, 22.835440000000002, 0.008464000000000001
DataValue, 22.855990000000002, 0.008462
DataValue, 22.875300000000003, 0.008458
DataValue, 22.89533, 0.0084500000000000009
DataValue, 22.91608, 0.0084500000000000009
DataValue, 22.93531, 0.008448
DataValue, 22.9553, 0.0084500000000000009
DataValue, 22.975240000000003, 0.008456
DataValue, 22.993380000000002, 0.008462
DataValue, 23.01132, 0.00841
DataValue, 23.03198, 0.008416
DataValue, 23.06867, 0.008464000000000001
DataValue, 23.087290000000003, 0.008444
DataValue, 23.107280000000003, 0.0084400000000000013
DataValue, 23.1273, 0.008416
DataValue, 23.147240000000004, 0.008458
DataValue, 23.167330000000003, 0.008456
DataValue, 23.187330000000003, 0.008448
DataValue, 23.20833, 0.008444
DataValue, 23.227240000000002, 0.008462
DataValue, 23.24724, 0.008462
DataValue, 23.26724, 0.0084540000000000014
DataValue, 23.28725, 0.0084540000000000014
DataValue, 23.307340000000004, 0.0084420000000000016
DataValue, 23.32729, 0.0084520000000000012
DataValue, 23.34824, 0.008456
DataValue, 23.36728, 0.0084380000000000011
DataValue, 23.3854, 0.008434
DataValue, 23.401580000000003, 0.00842
DataValue, 23.41803, 0.008464000000000001
DataValue, 23.43924, 0.008462
DataValue, 23.459280000000003, 0.008444
DataValue, 23.47924, 0.0084660000000000013
DataValue, 23.49932, 0.0084280000000000015
DataValue, 23.5193, 0.008446
DataValue, 23.539320000000004, 0.008432
DataValue, 23.55929, 0.008436
DataValue, 23.579300000000003, 0.00846
DataValue, 23.5999, 0.0084520000000000012
DataValue, 23.619310000000002, 0.0084240000000000009
DataValue, 23.639300000000002, 0.008456
DataValue, 23.659250000000004, 0.008416
DataValue, 23.679990000000004, 0.00847
DataValue, 23.70032, 0.008434
DataValue, 23.719350000000002, 0.0084520000000000012
DataValue, 23.739310000000003, 0.0084400000000000013
DataValue, 23.759240000000002, 0.0084280000000000015
DataValue, 23.78057, 0.0084520000000000012
DataValue, 23.799550000000004, 0.008436
DataValue, 23.819380000000002, 0.00843
DataValue, 23.840380000000003, 0.008456
DataValue, 23.85938, 0.008434
DataValue, 23.881700000000002, 0.008444
DataValue, 23.89936, 0.00847
DataValue, 23.92003, 0.00846
DataValue, 23.940060000000003, 0.0084520000000000012
DataValue, 23.96007, 0.0084680000000000016
DataValue, 23.979350000000004, 0.008434
DataValue, 23.999350000000003, 0.008456
DataValue, 24.01923, 0.008462
DataValue, 24.039360000000002, 0.008444
DataValue, 24.059350000000002, 0.0084280000000000015
DataValue, 24.079950000000004, 0.008458
DataValue, 24.099990000000002, 0.0084140000000000013
DataValue, 24.11924, 0.008444
DataValue, 24.13924, 0.008434
DataValue, 24.15933, 0.0084380000000000011
DataValue, 24.180000000000003, 0.008434
DataValue, 24.19928, 0.008458
DataValue, 24.219250000000002, 0.0084500000000000009
DataValue, 24.239300000000004, 0.008474
DataValue, 24.259970000000003, 0.00841
DataValue, 24.280030000000004, 0.008456
DataValue, 24.299300000000002, 0.0084540000000000014
DataValue, 24.319350000000004, 0.008472
DataValue, 24.339900000000004, 0.0084420000000000016
DataValue, 24.357390000000002, 0.0084240000000000009
DataValue, 24.375940000000003, 0.008464000000000001
DataValue, 24.39524, 0.008462
DataValue, 24.415290000000002, 0.008456
DataValue, 24.435290000000002, 0.008456
DataValue, 24.453450000000004, 0.0084520000000000012
DataValue, 24.471300000000003, 0.008434
DataValue, 24.491880000000002, 0.0084140000000000013
DataValue, 24.511930000000003, 0.0084520000000000012
DataValue, 24.531350000000003, 0.008436
DataValue, 24.551330000000004, 0.008418
DataValue, 24.57197, 0.008462
DataValue, 24.591330000000003, 0.008458
DataValue, 24.61004, 0.0084380000000000011
DataValue, 24.63128, 0.0084420000000000016
DataValue, 24.651880000000002, 0.008462
DataValue, 24.671290000000003, 0.0084540000000000014
DataValue, 24.691290000000002, 0.0084540000000000014
DataValue, 24.71129, 0.0084660000000000013
DataValue, 24.73129, 0.008458
DataValue, 24.75137, 0.0084540000000000014
DataValue, 24.771310000000003, 0.008458
DataValue, 24.791380000000004, 0.0084660000000000013
DataValue, 24.81144, 0.008448
DataValue, 24.83133, 0.008462
DataValue, 24.851920000000003, 0.00842
DataValue, 24.871940000000002, 0.0084500000000000009
DataValue, 24.891240000000003, 0.0084420000000000016
DataValue, 24.91129, 0.00843
DataValue, 24.931240000000003, 0.008458
DataValue, 24.951290000000004, 0.00846
DataValue, 24.97124, 0.00846
DataValue, 24.99124, 0.008456
DataValue, 25.00935, 0.0084140000000000013
DataValue, 25.0273, 0.0084280000000000015
DataValue, 25.04729, 0.008444
DataValue, 25.065440000000002, 0.008446
DataValue, 25.08339, 0.0084380000000000011
DataValue, 25.103330000000003, 0.0084420000000000016
DataValue, 25.123430000000003, 0.0084500000000000009
DataValue, 25.143330000000002, 0.0084420000000000016
DataValue, 25.163240000000002, 0.008456
DataValue, 25.184490000000004, 0.008444
DataValue, 25.20484, 0.0084660000000000013
DataValue, 25.222140000000003, 0.0084140000000000013
DataValue, 25.243940000000002, 0.0084420000000000016
DataValue, 25.263330000000003, 0.008444
DataValue, 25.28405, 0.0084380000000000011
DataValue, 25.303300000000004, 0.0084500000000000009
DataValue, 25.32393, 0.00846
DataValue, 25.343370000000004, 0.008462
DataValue, 25.361400000000003, 0.0084380000000000011
DataValue, 25.379260000000002, 0.0084660000000000013
DataValue, 25.399910000000002, 0.0084280000000000015
DataValue, 25.419240000000002, 0.008456
DataValue, 25.44009, 0.0084520000000000012
DataValue, 25.459310000000002, 0.008434
DataValue, 25.479280000000003, 0.008462
DataValue, 25.499350000000003, 0.008444
DataValue, 25.51742, 0.008462
DataValue, 25.53348, 0.008464000000000001
DataValue, 25.549550000000004, 0.0084280000000000015
DataValue, 25.567410000000002, 0.0084420000000000016
DataValue, 25.587280000000003, 0.0084520000000000012
DataValue, 25.608520000000002, 0.0084500000000000009
DataValue, 25.627660000000002, 0.0084380000000000011
DataValue, 25.64723, 0.008458
DataValue, 25.667340000000003, 0.008462
DataValue, 25.687880000000003, 0.008446
DataValue, 25.70729, 0.0084520000000000012
DataValue, 25.727240000000002, 0.008432
DataValue, 25.745490000000004, 0.008446
DataValue, 25.76331, 0.0084540000000000014
DataValue, 25.78327, 0.008458
DataValue, 25.803420000000003, 0.008436
DataValue, 25.82336, 0.0084540000000000014
DataValue, 25.843850000000003, 0.008432
DataValue, 25.86324, 0.008436
DataValue, 25.88334, 0.0084400000000000013
DataValue, 25.90333, 0.008462
DataValue, 25.92331, 0.008458
DataValue, 25.943240000000003, 0.0084420000000000016
DataValue, 25.963240000000003, 0.00843
DataValue, 25.983880000000003, 0.008456
DataValue, 26.003980000000002, 0.008448
DataValue, 26.02324, 0.00847
DataValue, 26.043360000000003, 0.0084400000000000013
DataValue, 26.06341, 0.008436
DataValue, 26.083380000000002, 0.0084400000000000013
DataValue, 26.103440000000003, 0.0084400000000000013
DataValue, 26.12423, 0.0084380000000000011
DataValue, 26.143290000000004, 0.0084380000000000011
DataValue, 26.163280000000004, 0.0084380000000000011
DataValue, 26.183290000000003, 0.008464000000000001
DataValue, 26.203370000000003, 0.008422
DataValue, 26.22389, 0.0084760000000000009
DataValue, 26.24433, 0.008462
DataValue, 26.263240000000003, 0.008462
DataValue, 26.28329, 0.008422
DataValue, 26.303500000000003, 0.0084420000000000016
DataValue, 26.32486, 0.008432
DataValue, 26.343300000000003, 0.008432
DataValue, 26.363280000000003, 0.008456
DataValue, 26.383360000000003, 0.008462
DataValue, 26.401410000000002, 0.00846
DataValue, 26.41928, 0.008464000000000001
DataValue, 26.439320000000002, 0.008434
DataValue, 26.459290000000003, 0.008422
DataValue, 26.47931, 0.0084380000000000011
DataValue, 26.499250000000004, 0.0084400000000000013
DataValue, 26.519280000000002, 0.008464000000000001
DataValue, 26.53938, 0.00842
DataValue, 26.55992, 0.0084660000000000013
DataValue, 26.580040000000004, 0.008418
DataValue, 26.5985, 0.0084420000000000016
DataValue, 26.619300000000003, 0.0084660000000000013
DataValue, 26.637420000000002, 0.0084420000000000016
DataValue, 26.655350000000002, 0.008464000000000001
DataValue, 26.67528, 0.008462
DataValue, 26.695240000000002, 0.0084660000000000013
DataValue, 26.715290000000003, 0.0084400000000000013
DataValue, 26.733400000000003, 0.008458
DataValue, 26.751330000000003, 0.008464000000000001
DataValue, 26.772140000000004, 0.008432
DataValue, 26.791050000000002, 0.008436
DataValue, 26.81181, 0.008458
DataValue, 26.83135, 0.008456
DataValue, 26.84992, 0.008432
DataValue, 26.87226, 0.0084520000000000012
DataValue, 26.891280000000002, 0.0084380000000000011
DataValue, 26.91129, 0.0084420000000000016
DataValue, 26.93128, 0.00846
DataValue, 26.951430000000002, 0.008458
DataValue, 26.971330000000002, 0.00847
DataValue, 26.990060000000003, 0.008436
DataValue, 27.01124, 0.008464000000000001
DataValue, 27.031240000000004, 0.008444
DataValue, 27.051240000000004, 0.0084140000000000013
DataValue, 27.071880000000004, 0.008432
DataValue, 27.09136, 0.008446
DataValue, 27.11006, 0.008416
DataValue, 27.13193, 0.0084120000000000011
DataValue, 27.153000000000002, 0.0084500000000000009
DataValue, 27.16945, 0.008444
DataValue, 27.18737, 0.008456
DataValue, 27.20735, 0.0084280000000000015
DataValue, 27.227280000000004, 0.008432
DataValue, 27.247280000000003, 0.008464000000000001
DataValue, 27.26724, 0.0084500000000000009
DataValue, 27.287250000000004, 0.008456
DataValue, 27.307280000000002, 0.0084240000000000009
DataValue, 27.327900000000003, 0.008416
DataValue, 27.347350000000002, 0.0084400000000000013
DataValue, 27.367330000000003, 0.008456
DataValue, 27.387240000000002, 0.0084400000000000013
DataValue, 27.40735, 0.008444
DataValue, 27.427300000000002, 0.0084420000000000016
DataValue, 27.445400000000003, 0.008458
DataValue, 27.463440000000002, 0.00847
DataValue, 27.483880000000003, 0.0084380000000000011
DataValue, 27.50148, 0.008458
DataValue, 27.517390000000002, 0.00846
DataValue, 27.535290000000003, 0.008458
DataValue, 27.555310000000002, 0.008462
DataValue, 27.57531, 0.00843
DataValue, 27.595280000000002, 0.008436
DataValue, 27.615240000000004, 0.0084500000000000009
DataValue, 27.63528, 0.008464000000000001
DataValue, 27.655330000000003, 0.008444
DataValue, 27.675290000000004, 0.008436
DataValue, 27.695330000000002, 0.008456
DataValue, 27.713440000000002, 0.0084520000000000012
DataValue, 27.73128, 0.0084380000000000011
DataValue, 27.75128, 0.008436
DataValue, 27.77128, 0.008444
DataValue, 27.791310000000003, 0.008458
DataValue, 27.81124, 0.0084500000000000009
DataValue, 27.831280000000003, 0.008434
DataValue, 27.851930000000003, 0.008458
DataValue, 27.871340000000004, 0.008418
DataValue, 27.89196, 0.008444
DataValue, 27.911310000000004, 0.0084380000000000011
DataValue, 27.931240000000003, 0.00846
DataValue, 27.95128, 0.008458
DataValue, 27.971480000000003, 0.008434
DataValue, 27.99182, 0.008436
DataValue, 28.01245, 0.008462
DataValue, 28.03281, 0.00841
DataValue, 28.051920000000003, 0.0084400000000000013
DataValue, 28.07129, 0.008436
DataValue, 28.093130000000002, 0.008444
DataValue, 28.111300000000004, 0.00846
DataValue, 28.131330000000002, 0.00847
DataValue, 28.15124, 0.0084680000000000016
DataValue, 28.17188, 0.0084660000000000013
DataValue, 28.19188, 0.0084500000000000009
DataValue, 28.21188, 0.008448
DataValue, 28.231330000000003, 0.0084260000000000012
DataValue, 28.250110000000003, 0.008444
DataValue, 28.271230000000003, 0.0084660000000000013
DataValue, 28.291240000000002, 0.008448
DataValue, 28.311280000000004, 0.008448
DataValue, 28.331280000000003, 0.008448
DataValue, 28.35124, 0.008458
DataValue, 28.371330000000004, 0.008444
DataValue, 28.391240000000003, 0.008432
DataValue, 28.411260000000002, 0.0084500000000000009
DataValue, 28.431410000000003, 0.008448
DataValue, 28.449370000000002, 0.008446
DataValue, 28.467260000000003, 0.0084500000000000009
DataValue, 28.487930000000002, 0.008436
DataValue, 28.50794, 0.008436
DataValue, 28.527240000000003, 0.008462
DataValue, 28.547290000000004, 0.008446
DataValue, 28.56734, 0.0084420000000000016
DataValue, 28.588120000000004, 0.0084240000000000009
DataValue, 28.60788, 0.008462
DataValue, 28.627290000000002, 0.0084760000000000009
DataValue, 28.647980000000004, 0.008448
DataValue, 28.667270000000002, 0.008434
DataValue, 28.687300000000004, 0.008436
DataValue, 28.70726, 0.008434
DataValue, 28.726770000000002, 0.008444
DataValue, 28.747280000000003, 0.008446
DataValue, 28.767370000000003, 0.008444
DataValue, 28.78799, 0.008432
DataValue, 28.805460000000004, 0.008456
DataValue, 28.823310000000003, 0.008444
DataValue, 28.84334, 0.0084520000000000012
DataValue, 28.863360000000004, 0.0084380000000000011
DataValue, 28.881420000000002, 0.008462
DataValue, 28.899600000000003, 0.008464000000000001
DataValue, 28.920820000000003, 0.0084420000000000016
DataValue, 28.9401, 0.008434
DataValue, 28.959280000000003, 0.008432
DataValue, 28.979250000000004, 0.008458
DataValue, 28.999950000000002, 0.008462
DataValue, 29.01931, 0.008472
DataValue, 29.039990000000003, 0.0084420000000000016
DataValue, 29.05928, 0.0084660000000000013
DataValue, 29.07935, 0.0084680000000000016
DataValue, 29.099990000000002, 0.0084540000000000014
DataValue, 29.11935, 0.008436
DataValue, 29.137390000000003, 0.008416
DataValue, 29.155390000000004, 0.008472
DataValue, 29.17594, 0.008456
DataValue, 29.195290000000004, 0.00846
DataValue, 29.21533, 0.008464000000000001
DataValue, 29.233400000000003, 0.0084660000000000013
DataValue, 29.251300000000004, 0.008456
DataValue, 29.272250000000003, 0.0084380000000000011
DataValue, 29.290380000000003, 0.008434
DataValue, 29.31133, 0.0084420000000000016
DataValue, 29.33124, 0.008462
DataValue, 29.35189, 0.008436
DataValue, 29.371280000000002, 0.008464000000000001
DataValue, 29.391360000000002, 0.0084500000000000009
DataValue, 29.410750000000004, 0.008436
DataValue, 29.43128, 0.008436
DataValue, 29.451290000000004, 0.0084420000000000016
DataValue, 29.471330000000002, 0.0084420000000000016
DataValue, 29.49132, 0.008458
DataValue, 29.51124, 0.0084500000000000009
DataValue, 29.531280000000002, 0.0084380000000000011
DataValue, 29.55129, 0.008448
DataValue, 29.569640000000003, 0.008446
DataValue, 29.587310000000002, 0.0084660000000000013
DataValue, 29.60798, 0.0084660000000000013
DataValue, 29.627740000000003, 0.0084380000000000011
DataValue, 29.647280000000002, 0.008448
DataValue, 29.667260000000002, 0.0084380000000000011
DataValue, 29.687300000000004, 0.008464000000000001
DataValue, 29.708410000000004, 0.0084380000000000011
DataValue, 29.727280000000004, 0.008418
DataValue, 29.748130000000003, 0.008458
DataValue, 29.767250000000004, 0.0084520000000000012
DataValue, 29.787240000000004, 0.008418
DataValue, 29.807900000000004, 0.0084260000000000012
DataValue, 29.827990000000003, 0.008434
DataValue, 29.8454, 0.0084500000000000009
DataValue, 29.86332, 0.008446
DataValue, 29.88324, 0.0084500000000000009
DataValue, 29.903240000000004, 0.008432
DataValue, 29.9233, 0.008432
DataValue, 29.943340000000003, 0.008458
DataValue, 29.961360000000003, 0.0084500000000000009
DataValue, 29.979260000000004, 0.008456
DataValue, 29.999350000000003, 0.008448
DataValue, 30.020870000000002, 0.008458
DataValue, 30.037460000000003, 0.008434
DataValue, 30.05525, 0.008458
DataValue, 30.07524, 0.008444
DataValue, 30.095380000000002, 0.008456
DataValue, 30.11587, 0.00846
DataValue, 30.136840000000003, 0.00847
DataValue, 30.155980000000003, 0.008464000000000001
DataValue, 30.175330000000002, 0.008432
DataValue, 30.195280000000004, 0.008444
DataValue, 30.215360000000004, 0.008462
DataValue, 30.236010000000004, 0.008458
DataValue, 30.255300000000002, 0.00843
DataValue, 30.275340000000003, 0.008448
DataValue, 30.29529, 0.008444
DataValue, 30.31529, 0.0084380000000000011
DataValue, 30.33369, 0.008418
DataValue, 30.351280000000003, 0.0084420000000000016
DataValue, 30.371350000000003, 0.008434
DataValue, 30.392760000000003, 0.008464000000000001
DataValue, 30.412630000000004, 0.008472
DataValue, 30.43128, 0.0084660000000000013
DataValue, 30.449990000000003, 0.0084380000000000011
DataValue, 30.471570000000003, 0.0084380000000000011
DataValue, 30.48946, 0.0084420000000000016
DataValue, 30.50737, 0.008464000000000001
DataValue, 30.52728, 0.008444
DataValue, 30.545440000000003, 0.008432
DataValue, 30.563260000000003, 0.008434
DataValue, 30.584650000000003, 0.0084540000000000014
DataValue, 30.603710000000003, 0.008456
DataValue, 30.623350000000002, 0.0084380000000000011
DataValue, 30.643320000000003, 0.0084520000000000012
DataValue, 30.663330000000002, 0.008446
DataValue, 30.68324, 0.0084660000000000013
DataValue, 30.70324, 0.00842
DataValue, 30.723930000000003, 0.0084520000000000012
DataValue, 30.743290000000002, 0.008462
DataValue, 30.763440000000003, 0.008434
DataValue, 30.783300000000004, 0.008444
DataValue, 30.803300000000004, 0.008458
DataValue, 30.823330000000002, 0.008422
DataValue, 30.8454, 0.00843
DataValue, 30.86334, 0.00846
DataValue, 30.88389, 0.0084280000000000015
DataValue, 30.90397, 0.0084660000000000013
DataValue, 30.923340000000003, 0.008432
DataValue, 30.941390000000002, 0.008436
DataValue, 30.95793, 0.008448
DataValue, 30.97745, 0.008458
DataValue, 30.995260000000002, 0.0084500000000000009
DataValue, 31.015390000000004, 0.0084540000000000014
DataValue, 31.035280000000004, 0.008462
DataValue, 31.053400000000003, 0.008448
DataValue, 31.071440000000003, 0.0084420000000000016
DataValue, 31.091240000000003, 0.00843
DataValue, 31.112000000000002, 0.008462
DataValue, 31.129360000000002, 0.00847
DataValue, 31.147930000000002, 0.008464000000000001
DataValue, 31.167240000000003, 0.008436
DataValue, 31.187300000000004, 0.0084380000000000011
DataValue, 31.208450000000003, 0.008462
DataValue, 31.22539, 0.008462
