
SetupTitle, full34led
PrimitiveTest, I/V-t Sampling
DataValue, 7.5366300000000006, 0.02467
DataValue, 7.5416200000000009, 0.027412000000000002
DataValue, 7.54464, 0.032104
DataValue, 7.54867, 0.024810000000000002
DataValue, 7.5526300000000006, 0.032084
DataValue, 7.55714, 0.024812
DataValue, 7.56064, 0.024610000000000003
DataValue, 7.56463, 0.037244000000000006
DataValue, 7.5686700000000009, 0.024822000000000004
DataValue, 7.57375, 0.032098
DataValue, 7.5768800000000009, 0.024514
DataValue, 7.580680000000001, 0.024628
DataValue, 7.5846800000000005, 0.032106
DataValue, 7.58872, 0.024806
DataValue, 7.59264, 0.032112
DataValue, 7.596680000000001, 0.024630000000000003
DataValue, 7.60064, 0.024628
DataValue, 7.6046900000000006, 0.032122000000000005
DataValue, 7.6086800000000006, 0.024812
DataValue, 7.612680000000001, 0.032074000000000005
DataValue, 7.61678, 0.024622
DataValue, 7.62065, 0.024624000000000004
DataValue, 7.6246300000000007, 0.037374000000000004
DataValue, 7.62863, 0.024804000000000003
DataValue, 7.6328000000000005, 0.032034
DataValue, 7.636680000000001, 0.024624000000000004
DataValue, 7.6407200000000008, 0.024624000000000004
DataValue, 7.6446400000000008, 0.03207
DataValue, 7.6487700000000007, 0.024708
DataValue, 7.6526400000000008, 0.032204
DataValue, 7.6566800000000006, 0.024614
DataValue, 7.6606400000000008, 0.02459
DataValue, 7.66464, 0.03184
DataValue, 7.6686400000000008, 0.024702
DataValue, 7.67269, 0.032118
DataValue, 7.67677, 0.024522000000000002
DataValue, 7.6806800000000006, 0.024606000000000003
DataValue, 7.6846400000000008, 0.037040000000000003
DataValue, 7.6886500000000009, 0.024704000000000004
DataValue, 7.69263, 0.032242
DataValue, 7.6980900000000005, 0.024550000000000002
DataValue, 7.70469, 0.031772
DataValue, 7.70868, 0.024612000000000002
DataValue, 7.7138800000000005, 0.032056
DataValue, 7.7206800000000007, 0.024448
DataValue, 7.7246400000000008, 0.03187
DataValue, 7.7291200000000009, 0.024518
DataValue, 7.7329000000000008, 0.032018000000000005
DataValue, 7.7366300000000008, 0.024524
DataValue, 7.7406700000000006, 0.024496
DataValue, 7.7447400000000011, 0.039242000000000006
DataValue, 7.74868, 0.024708
DataValue, 7.75264, 0.032238
DataValue, 7.7566700000000006, 0.024610000000000003
DataValue, 7.7606800000000007, 0.024734000000000003
DataValue, 7.76468, 0.031878000000000004
DataValue, 7.7686700000000011, 0.024628
DataValue, 7.7728700000000011, 0.033096
DataValue, 7.7772200000000007, 0.029076
DataValue, 7.7810400000000008, 0.024768000000000002
DataValue, 7.7846400000000004, 0.031974
DataValue, 7.7886400000000009, 0.024612000000000002
DataValue, 7.7926400000000005, 0.032328
DataValue, 7.7966400000000009, 0.024614
DataValue, 7.8006800000000007, 0.024586000000000004
DataValue, 7.8046400000000009, 0.03706
DataValue, 7.8086400000000005, 0.024328000000000002
DataValue, 7.8126400000000009, 0.032102000000000006
DataValue, 7.8166400000000005, 0.024332000000000003
DataValue, 7.82068, 0.024614
DataValue, 7.8246400000000005, 0.032128000000000004
DataValue, 7.82868, 0.024912000000000004
DataValue, 7.83267, 0.032670000000000005
DataValue, 7.838000000000001, 0.024892
DataValue, 7.84468, 0.032192000000000005
DataValue, 7.8486400000000005, 0.024624000000000004
DataValue, 7.85268, 0.032482000000000004
DataValue, 7.8566800000000008, 0.024612000000000002
DataValue, 7.8606300000000004, 0.02458
DataValue, 7.8646300000000009, 0.036832000000000004
DataValue, 7.869600000000001, 0.025632000000000002
DataValue, 7.8726300000000009, 0.03246
DataValue, 7.8766300000000005, 0.024626000000000002
DataValue, 7.88062, 0.024886000000000002
DataValue, 7.8852100000000007, 0.031908000000000006
DataValue, 7.88867, 0.024626000000000002
DataValue, 7.8926300000000005, 0.032362
DataValue, 7.89667, 0.028906
DataValue, 7.9011000000000005, 0.02501
DataValue, 7.90467, 0.031574000000000005
DataValue, 7.9086700000000008, 0.025088000000000003
DataValue, 7.91267, 0.032804
DataValue, 7.916640000000001, 0.025038
DataValue, 7.92067, 0.029160000000000002
DataValue, 7.9246300000000005, 0.037712
DataValue, 7.928630000000001, 0.024798
DataValue, 7.9332800000000008, 0.033134000000000004
DataValue, 7.9375000000000009, 0.024848000000000002
DataValue, 7.9446400000000006, 0.031720000000000005
DataValue, 7.9487700000000006, 0.034640000000000004
DataValue, 7.9526400000000006, 0.03917
DataValue, 7.95668, 0.025722000000000002
DataValue, 7.9607600000000005, 0.025132
DataValue, 7.9646500000000007, 0.032098
DataValue, 7.96865, 0.024960000000000003
DataValue, 7.9726700000000008, 0.032102000000000006
DataValue, 7.9767600000000005, 0.025282000000000002
DataValue, 7.98068, 0.024858
DataValue, 7.9846800000000009, 0.039808
DataValue, 7.9886800000000004, 0.02476
DataValue, 7.9934400000000005, 0.031664000000000005
DataValue, 7.9972400000000006, 0.043212
DataValue, 8.00064, 0.042324
DataValue, 8.00465, 0.03527
DataValue, 8.0086400000000015, 0.024962
DataValue, 8.0127300000000012, 0.032868
DataValue, 8.016630000000001, 0.029456000000000003
DataValue, 8.02069, 0.025636000000000003
DataValue, 8.0257700000000014, 0.027578000000000002
DataValue, 8.0286800000000014, 0.024870000000000003
DataValue, 8.0326700000000013, 0.033510000000000005
DataValue, 8.03667, 0.026142000000000002
DataValue, 8.04137, 0.025030000000000004
DataValue, 8.0446800000000014, 0.042856000000000005
DataValue, 8.0486700000000013, 0.033734
DataValue, 8.05263, 0.039458
DataValue, 8.05718, 0.025072
DataValue, 8.0606400000000011, 0.025828000000000004
DataValue, 8.0646300000000011, 0.031842
DataValue, 8.0686700000000009, 0.024640000000000002
DataValue, 8.0735800000000015, 0.032170000000000004
DataValue, 8.0775, 0.024562
DataValue, 8.080680000000001, 0.025536000000000003
DataValue, 8.08468, 0.032964
DataValue, 8.08864, 0.025054000000000003
DataValue, 8.0926400000000012, 0.033002000000000004
DataValue, 8.096680000000001, 0.043476
DataValue, 8.10068, 0.040502
DataValue, 8.10464, 0.040962000000000005
DataValue, 8.1086800000000014, 0.024880000000000003
DataValue, 8.112680000000001, 0.032684000000000005
DataValue, 8.11664, 0.025466000000000003
DataValue, 8.12064, 0.025808
DataValue, 8.1246400000000012, 0.032760000000000004
DataValue, 8.128680000000001, 0.025588000000000003
DataValue, 8.13264, 0.033118
DataValue, 8.13667, 0.024634000000000003
DataValue, 8.1406800000000015, 0.024818000000000003
DataValue, 8.1446700000000014, 0.039274
DataValue, 8.14878, 0.034416
DataValue, 8.15268, 0.037566
DataValue, 8.15663, 0.028010000000000004
DataValue, 8.1606300000000012, 0.025436000000000004
DataValue, 8.16614, 0.026088000000000004
DataValue, 8.16868, 0.025356000000000004
DataValue, 8.17263, 0.032912000000000004
DataValue, 8.1766300000000012, 0.025294
DataValue, 8.18248, 0.031182
DataValue, 8.1886800000000015, 0.024264
DataValue, 8.1926800000000011, 0.031944
DataValue, 8.19668, 0.039792
DataValue, 8.20064, 0.040522
DataValue, 8.2046800000000015, 0.035804
DataValue, 8.2086300000000012, 0.02559
DataValue, 8.2133300000000009, 0.033378000000000005
DataValue, 8.21668, 0.025354
DataValue, 8.2206400000000013, 0.024706000000000002
DataValue, 8.2246700000000015, 0.039486
DataValue, 8.2298300000000015, 0.024900000000000002
DataValue, 8.2366900000000012, 0.024520000000000004
DataValue, 8.2407700000000013, 0.025082000000000004
DataValue, 8.24465, 0.03923
DataValue, 8.24868, 0.041266000000000004
DataValue, 8.2526900000000012, 0.040376
DataValue, 8.25664, 0.028724000000000003
DataValue, 8.26069, 0.024516000000000003
DataValue, 8.26467, 0.032080000000000004
DataValue, 8.26868, 0.024810000000000002
DataValue, 8.2728700000000011, 0.032662000000000004
DataValue, 8.27729, 0.024434
DataValue, 8.28069, 0.024834000000000002
DataValue, 8.28468, 0.040062
DataValue, 8.28893, 0.025056000000000002
DataValue, 8.29264, 0.031092
DataValue, 8.29663, 0.034194
DataValue, 8.30063, 0.034534
DataValue, 8.3047800000000009, 0.032286
DataValue, 8.30863, 0.025072
DataValue, 8.31267, 0.030864000000000003
DataValue, 8.31663, 0.024858
DataValue, 8.32149, 0.027064
DataValue, 8.32468, 0.032948000000000005
DataValue, 8.32867, 0.025532000000000003
DataValue, 8.33267, 0.031248
DataValue, 8.33807, 0.024326
DataValue, 8.34469, 0.047150000000000004
DataValue, 8.34868, 0.038494
DataValue, 8.352640000000001, 0.039290000000000005
DataValue, 8.3566700000000012, 0.028026000000000002
DataValue, 8.36068, 0.024606000000000003
DataValue, 8.36468, 0.032702
DataValue, 8.36869, 0.02645
DataValue, 8.3726300000000009, 0.030138
DataValue, 8.37668, 0.025898
DataValue, 8.38063, 0.025050000000000003
DataValue, 8.38574, 0.027926000000000003
DataValue, 8.38864, 0.024522000000000002
DataValue, 8.39267, 0.029462000000000002
DataValue, 8.39663, 0.041800000000000004
DataValue, 8.4015200000000014, 0.039576
DataValue, 8.4087500000000013, 0.02569
DataValue, 8.41268, 0.030586000000000002
DataValue, 8.4166900000000009, 0.025502000000000004
DataValue, 8.42064, 0.025334000000000002
DataValue, 8.42469, 0.032490000000000005
DataValue, 8.4286400000000015, 0.024636
DataValue, 8.4326900000000009, 0.0291
DataValue, 8.43668, 0.024222
DataValue, 8.44064, 0.024232000000000004
DataValue, 8.44481, 0.043796
DataValue, 8.4486900000000009, 0.035052
DataValue, 8.4527100000000015, 0.031552000000000004
DataValue, 8.45664, 0.030080000000000003
DataValue, 8.4608300000000014, 0.026372000000000003
DataValue, 8.4646400000000011, 0.040372000000000005
DataValue, 8.468630000000001, 0.029278000000000002
DataValue, 8.47267, 0.02976
DataValue, 8.4767500000000009, 0.025916
DataValue, 8.4818000000000016, 0.029876000000000003
DataValue, 8.48474, 0.033024000000000005
DataValue, 8.48865, 0.025734000000000003
DataValue, 8.4926500000000011, 0.031278
DataValue, 8.4966400000000011, 0.045970000000000004
DataValue, 8.50065, 0.040834
DataValue, 8.50464, 0.034466000000000004
DataValue, 8.5086400000000015, 0.026968000000000002
DataValue, 8.5126400000000011, 0.030008000000000003
DataValue, 8.51665, 0.027334
DataValue, 8.52067, 0.025970000000000003
DataValue, 8.5262000000000011, 0.030616000000000004
DataValue, 8.53264, 0.030082
DataValue, 8.53668, 0.027552000000000004
DataValue, 8.5406400000000016, 0.026730000000000004
DataValue, 8.544690000000001, 0.04544
DataValue, 8.5486800000000009, 0.035658
DataValue, 8.55269, 0.028334
DataValue, 8.55668, 0.028438
DataValue, 8.56065, 0.024614
DataValue, 8.564680000000001, 0.031562
DataValue, 8.56868, 0.024334
DataValue, 8.57268, 0.028678000000000002
DataValue, 8.5766800000000014, 0.026562000000000002
DataValue, 8.5806700000000014, 0.025070000000000002
DataValue, 8.58463, 0.038008
DataValue, 8.58906, 0.025354
DataValue, 8.5926300000000015, 0.037478000000000004
DataValue, 8.5966700000000014, 0.044424000000000005
DataValue, 8.60079, 0.04061
DataValue, 8.60467, 0.032178000000000005
DataValue, 8.6086300000000016, 0.024866000000000003
DataValue, 8.6126700000000014, 0.028484000000000002
DataValue, 8.61682, 0.026332
DataValue, 8.62068, 0.025354
DataValue, 8.6246300000000016, 0.03236
DataValue, 8.6286300000000011, 0.025060000000000002
DataValue, 8.6328000000000014, 0.028000000000000004
DataValue, 8.63779, 0.024542
DataValue, 8.64465, 0.04644
DataValue, 8.64878, 0.033904000000000004
DataValue, 8.6526500000000013, 0.028948
DataValue, 8.65665, 0.029
DataValue, 8.66064, 0.025048
DataValue, 8.66465, 0.032350000000000004
DataValue, 8.66867, 0.025024
DataValue, 8.67263, 0.028770000000000004
DataValue, 8.67666, 0.027160000000000004
DataValue, 8.6821700000000011, 0.029392
DataValue, 8.68865, 0.024792
DataValue, 8.69271, 0.039366000000000005
DataValue, 8.69665, 0.044488000000000007
DataValue, 8.7006900000000016, 0.041872000000000006
DataValue, 8.7046900000000011, 0.040768000000000006
DataValue, 8.70869, 0.02525
DataValue, 8.71269, 0.028970000000000003
DataValue, 8.7166500000000013, 0.028170000000000004
DataValue, 8.7206900000000012, 0.024276000000000002
DataValue, 8.7246300000000012, 0.031714000000000006
DataValue, 8.72912, 0.02593
DataValue, 8.73269, 0.028274000000000004
DataValue, 8.73663, 0.027806
DataValue, 8.7406700000000015, 0.025264
DataValue, 8.74549, 0.035410000000000004
DataValue, 8.7486500000000014, 0.03432
DataValue, 8.7526800000000016, 0.029046000000000002
DataValue, 8.75665, 0.02842
DataValue, 8.76065, 0.024276000000000002
DataValue, 8.76469, 0.040174
DataValue, 8.7687300000000015, 0.024508000000000002
DataValue, 8.77265, 0.028062000000000004
DataValue, 8.77665, 0.028444000000000004
DataValue, 8.7806500000000014, 0.025216000000000002
DataValue, 8.784650000000001, 0.033214
DataValue, 8.78865, 0.026524000000000002
DataValue, 8.79265, 0.040296000000000005
DataValue, 8.7966500000000014, 0.043678
DataValue, 8.800650000000001, 0.040422000000000007
DataValue, 8.8046400000000009, 0.032218000000000004
DataValue, 8.80879, 0.024764
DataValue, 8.8126500000000014, 0.028810000000000002
DataValue, 8.8166900000000012, 0.027714000000000003
DataValue, 8.82069, 0.024634000000000003
DataValue, 8.82469, 0.041148000000000004
DataValue, 8.82869, 0.025626000000000003
DataValue, 8.832650000000001, 0.029096000000000004
DataValue, 8.83675, 0.028934
DataValue, 8.84069, 0.025130000000000003
DataValue, 8.84464, 0.03907
DataValue, 8.84863, 0.033868
DataValue, 8.85438, 0.032856
DataValue, 8.85668, 0.027792
DataValue, 8.86067, 0.024468000000000004
DataValue, 8.86467, 0.032580000000000005
DataValue, 8.869530000000001, 0.025070000000000002
DataValue, 8.87268, 0.029332000000000004
DataValue, 8.87667, 0.029030000000000004
DataValue, 8.88062, 0.02561
DataValue, 8.8859400000000015, 0.028476
DataValue, 8.89268, 0.039502
DataValue, 8.8966400000000014, 0.04492
DataValue, 8.9006800000000013, 0.037166000000000005
DataValue, 8.9046300000000009, 0.032158000000000006
DataValue, 8.90864, 0.025320000000000002
DataValue, 8.91268, 0.028692000000000002
DataValue, 8.916640000000001, 0.031084000000000004
DataValue, 8.92068, 0.02527
DataValue, 8.92464, 0.032934000000000005
DataValue, 8.92867, 0.024810000000000002
DataValue, 8.9326800000000013, 0.028260000000000004
DataValue, 8.93664, 0.028014
DataValue, 8.94069, 0.024518
DataValue, 8.9446400000000015, 0.042658
DataValue, 8.948640000000001, 0.032862
DataValue, 8.95268, 0.028724000000000003
DataValue, 8.95668, 0.028574000000000002
DataValue, 8.96068, 0.024990000000000002
DataValue, 8.96465, 0.032310000000000005
DataValue, 8.96864, 0.025084000000000002
DataValue, 8.97264, 0.028552
DataValue, 8.9768, 0.028340000000000004
DataValue, 8.9806800000000013, 0.024986
DataValue, 8.98469, 0.031974
DataValue, 8.98864, 0.025264
DataValue, 8.99268, 0.037972000000000006
DataValue, 8.9966800000000013, 0.047068000000000006
DataValue, 9.00064, 0.040662000000000004
DataValue, 9.00463, 0.037838000000000004
DataValue, 9.0099600000000013, 0.024532
DataValue, 9.01293, 0.028062000000000004
DataValue, 9.01735, 0.026188000000000003
DataValue, 9.02064, 0.024764
DataValue, 9.02574, 0.028464000000000003
DataValue, 9.0286400000000011, 0.024622
DataValue, 9.032630000000001, 0.029268000000000002
DataValue, 9.03667, 0.028858
DataValue, 9.04166, 0.039700000000000006
DataValue, 9.0446400000000011, 0.038754000000000004
DataValue, 9.0486700000000013, 0.035148000000000006
DataValue, 9.05267, 0.028260000000000004
DataValue, 9.0572500000000016, 0.028392000000000004
DataValue, 9.0606400000000011, 0.024538
DataValue, 9.0646700000000013, 0.039684000000000004
DataValue, 9.0686700000000009, 0.024894000000000003
DataValue, 9.07292, 0.029302
DataValue, 9.07667, 0.029166
DataValue, 9.0806300000000011, 0.025812
DataValue, 9.08463, 0.03295
DataValue, 9.0886400000000016, 0.025344000000000002
DataValue, 9.09267, 0.041662000000000005
DataValue, 9.0966700000000014, 0.044878
DataValue, 9.10082, 0.043688000000000005
DataValue, 9.10528, 0.029280000000000004
DataValue, 9.10926, 0.024364000000000004
DataValue, 9.1128, 0.029190000000000004
DataValue, 9.11668, 0.028970000000000003
DataValue, 9.1206500000000013, 0.025544
DataValue, 9.1247700000000016, 0.043754
DataValue, 9.12865, 0.025334000000000002
DataValue, 9.13264, 0.02925
DataValue, 9.1366900000000015, 0.027940000000000003
DataValue, 9.1406300000000016, 0.034182000000000004
DataValue, 9.14465, 0.038974
DataValue, 9.14884, 0.035282
DataValue, 9.1526500000000013, 0.028274000000000004
DataValue, 9.1566300000000016, 0.02858
DataValue, 9.16066, 0.025724000000000004
DataValue, 9.16614, 0.028940000000000004
DataValue, 9.16863, 0.025598000000000003
DataValue, 9.1726300000000016, 0.029500000000000002
DataValue, 9.1766300000000012, 0.028758000000000002
DataValue, 9.1825400000000013, 0.029454
DataValue, 9.1886800000000015, 0.024532
DataValue, 9.19264, 0.039304000000000006
DataValue, 9.19674, 0.047346000000000006
DataValue, 9.20068, 0.035182000000000005
DataValue, 9.2047300000000014, 0.032328
DataValue, 9.2086300000000012, 0.025276000000000003
DataValue, 9.21269, 0.029332000000000004
DataValue, 9.21667, 0.029002000000000003
DataValue, 9.2206900000000012, 0.024614
DataValue, 9.2246300000000012, 0.031772
DataValue, 9.22991, 0.025366000000000003
DataValue, 9.2366900000000012, 0.028666000000000004
DataValue, 9.24065, 0.035798
DataValue, 9.2447500000000016, 0.048656000000000005
DataValue, 9.24863, 0.041898000000000005
DataValue, 9.25267, 0.028884000000000003
DataValue, 9.2566700000000015, 0.028960000000000003
DataValue, 9.2608500000000014, 0.024886000000000002
DataValue, 9.26467, 0.032064
DataValue, 9.26867, 0.024792
DataValue, 9.27283, 0.029706000000000003
DataValue, 9.27782, 0.026056000000000003
DataValue, 9.28466, 0.032476000000000005
DataValue, 9.2886400000000009, 0.025344000000000002
DataValue, 9.29268, 0.037754
DataValue, 9.29668, 0.038868000000000007
DataValue, 9.3006400000000014, 0.024662000000000003
DataValue, 9.30483, 0.044192
DataValue, 9.31268, 0.028558000000000004
DataValue, 9.3166800000000016, 0.028186000000000003
DataValue, 9.3215200000000014, 0.028564000000000003
DataValue, 9.32463, 0.032594000000000005
DataValue, 9.32864, 0.025056000000000002
DataValue, 9.33267, 0.029002000000000003
DataValue, 9.33835, 0.025178000000000002
DataValue, 9.34064, 0.035674000000000004
DataValue, 9.34467, 0.041196
DataValue, 9.34862, 0.037288
DataValue, 9.3539400000000015, 0.030950000000000002
DataValue, 9.35668, 0.028448
DataValue, 9.36062, 0.025076
DataValue, 9.36462, 0.037480000000000006
DataValue, 9.3703700000000012, 0.024832000000000003
DataValue, 9.37673, 0.028802
DataValue, 9.3806400000000014, 0.025522000000000003
DataValue, 9.3847300000000011, 0.031724
DataValue, 9.38868, 0.024326
DataValue, 9.39269, 0.038758
DataValue, 9.39667, 0.04723
DataValue, 9.40155, 0.028564000000000003
DataValue, 9.40468, 0.032522
DataValue, 9.40864, 0.025372000000000002
DataValue, 9.41267, 0.029200000000000004
DataValue, 9.41745, 0.028890000000000002
DataValue, 9.42068, 0.025432000000000003
DataValue, 9.4246500000000015, 0.037768
DataValue, 9.4286400000000015, 0.024224000000000002
DataValue, 9.43328, 0.028878
DataValue, 9.43668, 0.027746000000000003
DataValue, 9.44068, 0.0335
DataValue, 9.4449200000000015, 0.042978
DataValue, 9.44888, 0.037806000000000006
DataValue, 9.45268, 0.02942
DataValue, 9.45664, 0.029044000000000004
DataValue, 9.46081, 0.025202000000000002
DataValue, 9.4646400000000011, 0.036196000000000006
DataValue, 9.4686700000000013, 0.024874000000000004
DataValue, 9.47268, 0.028332000000000003
DataValue, 9.4767800000000015, 0.028182000000000002
DataValue, 9.4806800000000013, 0.024770000000000004
DataValue, 9.48468, 0.039236
DataValue, 9.4886200000000009, 0.02509
DataValue, 9.4934900000000013, 0.038126
DataValue, 9.4966800000000013, 0.04456
DataValue, 9.500630000000001, 0.02525
DataValue, 9.5046600000000012, 0.032878000000000004
DataValue, 9.50999, 0.024706000000000002
DataValue, 9.5126800000000014, 0.028248000000000002
DataValue, 9.516630000000001, 0.028156000000000004
DataValue, 9.52067, 0.024270000000000003
DataValue, 9.52665, 0.028614000000000004
DataValue, 9.5326700000000013, 0.028704000000000004
DataValue, 9.53663, 0.028564000000000003
DataValue, 9.5407400000000013, 0.037298000000000005
DataValue, 9.54467, 0.048296000000000006
DataValue, 9.54865, 0.043850000000000007
DataValue, 9.55263, 0.028578000000000003
DataValue, 9.5572200000000009, 0.029372000000000002
DataValue, 9.5606300000000015, 0.024868
DataValue, 9.564680000000001, 0.032598
DataValue, 9.5686700000000009, 0.025094
DataValue, 9.5735300000000016, 0.028850000000000004
DataValue, 9.5766800000000014, 0.029282000000000002
DataValue, 9.58074, 0.024952000000000002
DataValue, 9.58464, 0.032780000000000004
DataValue, 9.5886900000000015, 0.033784
DataValue, 9.5926400000000012, 0.037928
DataValue, 9.59665, 0.03665
DataValue, 9.60068, 0.025274
DataValue, 9.6046900000000015, 0.039958
DataValue, 9.6086400000000012, 0.024798
DataValue, 9.61264, 0.029674000000000002
DataValue, 9.61682, 0.028390000000000002
DataValue, 9.62068, 0.025064000000000003
DataValue, 9.6246300000000016, 0.033606000000000004
DataValue, 9.6286300000000011, 0.025258000000000003
DataValue, 9.6327500000000015, 0.028014
DataValue, 9.6366400000000016, 0.028824000000000002
DataValue, 9.6406300000000016, 0.042466000000000004
DataValue, 9.64466, 0.04302
DataValue, 9.64878, 0.036126000000000005
DataValue, 9.6526900000000015, 0.029248000000000003
DataValue, 9.65667, 0.029002000000000003
DataValue, 9.6606700000000014, 0.025906000000000002
DataValue, 9.66609, 0.029366000000000003
DataValue, 9.67271, 0.027918000000000002
DataValue, 9.6766300000000012, 0.027766000000000002
DataValue, 9.68065, 0.024234000000000002
DataValue, 9.68467, 0.031722
DataValue, 9.68865, 0.035258000000000005
DataValue, 9.6926700000000015, 0.037646000000000006
DataValue, 9.69665, 0.039236
DataValue, 9.70063, 0.02525
DataValue, 9.7046800000000015, 0.032288000000000004
DataValue, 9.7086700000000015, 0.025262000000000003
DataValue, 9.714, 0.028144000000000002
DataValue, 9.7206900000000012, 0.024334
DataValue, 9.7246800000000011, 0.037052
DataValue, 9.72869, 0.024536000000000002
DataValue, 9.73264, 0.028648000000000003
DataValue, 9.7366900000000012, 0.029450000000000004
DataValue, 9.74064, 0.0388
DataValue, 9.7453300000000009, 0.04268
DataValue, 9.74863, 0.030458000000000002
DataValue, 9.75263, 0.029214000000000004
DataValue, 9.7566700000000015, 0.028598000000000002
DataValue, 9.76064, 0.024516000000000003
DataValue, 9.76463, 0.031044000000000002
DataValue, 9.76863, 0.02423
DataValue, 9.7728600000000014, 0.028768000000000002
DataValue, 9.77664, 0.028484000000000002
DataValue, 9.78063, 0.025290000000000003
DataValue, 9.78467, 0.038792
DataValue, 9.78893, 0.034526
DataValue, 9.79268, 0.037672000000000004
DataValue, 9.79663, 0.046472000000000006
DataValue, 9.80063, 0.024606000000000003
DataValue, 9.80479, 0.030118000000000002
DataValue, 9.80864, 0.024336000000000003
DataValue, 9.8138300000000012, 0.028936000000000003
DataValue, 9.82065, 0.025044000000000004
DataValue, 9.82469, 0.030852000000000004
DataValue, 9.82869, 0.026106
DataValue, 9.8326900000000013, 0.029376000000000003
DataValue, 9.83669, 0.029324000000000003
DataValue, 9.84063, 0.037566
DataValue, 9.84468, 0.045168000000000007
DataValue, 9.84867, 0.024880000000000003
DataValue, 9.8543700000000012, 0.028510000000000004
DataValue, 9.85668, 0.028702000000000002
DataValue, 9.86063, 0.024938000000000002
DataValue, 9.86463, 0.030076000000000002
DataValue, 9.8696600000000014, 0.025062
DataValue, 9.87268, 0.02876
DataValue, 9.87663, 0.029448000000000002
DataValue, 9.88067, 0.024906
DataValue, 9.886000000000001, 0.028538
DataValue, 9.8891400000000012, 0.04379
DataValue, 9.8926500000000015, 0.039676
DataValue, 9.8966900000000013, 0.047898
DataValue, 9.90065, 0.024794000000000004
DataValue, 9.90465, 0.035550000000000005
DataValue, 9.9086500000000015, 0.024970000000000003
DataValue, 9.91267, 0.031616000000000005
DataValue, 9.91665, 0.029022000000000003
DataValue, 9.9206700000000012, 0.025120000000000003
DataValue, 9.92467, 0.029890000000000003
DataValue, 9.92867, 0.024802
DataValue, 9.9326800000000013, 0.028510000000000004
DataValue, 9.9366700000000012, 0.028868
DataValue, 9.94067, 0.034662000000000005
DataValue, 9.9447900000000011, 0.035222
DataValue, 9.9506100000000011, 0.025410000000000002
DataValue, 9.9566500000000016, 0.02935
DataValue, 9.9606900000000014, 0.025676
DataValue, 9.9646900000000009, 0.035514000000000004
DataValue, 9.96869, 0.024532
DataValue, 9.97269, 0.028364000000000004
DataValue, 9.9766500000000011, 0.028402000000000004
DataValue, 9.98065, 0.025140000000000003
DataValue, 9.98465, 0.028244000000000002
DataValue, 9.98869, 0.039074000000000005
DataValue, 9.9941400000000016, 0.039544
DataValue, 9.99667, 0.047126
DataValue, 10.000680000000001, 0.025848000000000003
DataValue, 10.00463, 0.028120000000000003
DataValue, 10.009950000000002, 0.024254
DataValue, 10.01267, 0.029412000000000004
DataValue, 10.016670000000001, 0.027834
DataValue, 10.020620000000001, 0.025290000000000003
DataValue, 10.025860000000002, 0.03567
DataValue, 10.02867, 0.026038000000000002
DataValue, 10.032620000000001, 0.029272000000000003
DataValue, 10.03667, 0.032560000000000006
DataValue, 10.041670000000002, 0.039772
DataValue, 10.04598, 0.042468000000000006
DataValue, 10.05272, 0.028224000000000003
DataValue, 10.05668, 0.027858
DataValue, 10.06065, 0.025030000000000004
DataValue, 10.06464, 0.026734
DataValue, 10.06869, 0.025910000000000002
DataValue, 10.07277, 0.028970000000000003
DataValue, 10.07665, 0.02901
DataValue, 10.080630000000001, 0.026074000000000003
DataValue, 10.084650000000002, 0.033244
DataValue, 10.08867, 0.046034000000000005
DataValue, 10.092640000000001, 0.038966
DataValue, 10.09664, 0.043076
DataValue, 10.10083, 0.02662
DataValue, 10.104650000000001, 0.026428000000000004
DataValue, 10.108630000000002, 0.026028000000000003
DataValue, 10.112630000000001, 0.028762000000000003
DataValue, 10.116810000000001, 0.029012000000000003
DataValue, 10.120640000000002, 0.026506000000000002
DataValue, 10.124630000000002, 0.029398000000000004
DataValue, 10.128630000000001, 0.027474000000000002
DataValue, 10.132750000000002, 0.028458000000000004
DataValue, 10.13752, 0.043758000000000005
DataValue, 10.14465, 0.043778000000000004
DataValue, 10.148710000000001, 0.026434000000000003
DataValue, 10.152650000000001, 0.028690000000000004
DataValue, 10.15665, 0.028640000000000002
DataValue, 10.160680000000001, 0.026368000000000003
DataValue, 10.164670000000001, 0.027086000000000002
DataValue, 10.168650000000001, 0.027214000000000002
DataValue, 10.172630000000002, 0.028416000000000004
DataValue, 10.176670000000001, 0.028158000000000002
DataValue, 10.18191, 0.028820000000000002
DataValue, 10.18551, 0.029030000000000004
DataValue, 10.188690000000001, 0.045814
DataValue, 10.192720000000001, 0.037422000000000004
DataValue, 10.19668, 0.038384
DataValue, 10.200690000000002, 0.026828
DataValue, 10.204690000000001, 0.032418
DataValue, 10.20864, 0.027494
DataValue, 10.21381, 0.028562000000000004
DataValue, 10.216640000000002, 0.028528
DataValue, 10.220630000000002, 0.0261
DataValue, 10.224620000000002, 0.026726000000000003
DataValue, 10.22915, 0.02559
DataValue, 10.23267, 0.028900000000000002
DataValue, 10.23667, 0.044918000000000007
DataValue, 10.240670000000002, 0.036144
DataValue, 10.244840000000002, 0.038502
DataValue, 10.24863, 0.028642
DataValue, 10.252630000000002, 0.028824000000000002
DataValue, 10.256630000000001, 0.027854000000000004
DataValue, 10.26144, 0.032368
DataValue, 10.2649, 0.037364
DataValue, 10.268690000000001, 0.027126
