
SetupTitle, NoSoftdeviceIMU
PrimitiveTest, I/V-t Sampling
DataValue, 11.016680000000001, 0.017314000000000003
DataValue, 11.024640000000002, 0.017308
DataValue, 11.028640000000001, 0.017526
DataValue, 11.03265, 0.017332
DataValue, 11.03664, 0.023324
DataValue, 11.04068, 0.017308
DataValue, 11.04527, 0.017310000000000002
DataValue, 11.04864, 0.017534
DataValue, 11.05263, 0.017326
DataValue, 11.05663, 0.017334000000000002
DataValue, 11.06099, 0.017542000000000002
DataValue, 11.064670000000001, 0.017316
DataValue, 11.068670000000001, 0.017556000000000002
DataValue, 11.07267, 0.01733
DataValue, 11.078180000000002, 0.017308
DataValue, 11.08469, 0.017312
DataValue, 11.08868, 0.017544
DataValue, 11.09265, 0.017328000000000003
DataValue, 11.096680000000001, 0.017312
DataValue, 11.10069, 0.017326
DataValue, 11.10463, 0.017332
DataValue, 11.108690000000001, 0.017536000000000003
DataValue, 11.112680000000001, 0.017322
DataValue, 11.116650000000002, 0.017336
DataValue, 11.12067, 0.017320000000000002
DataValue, 11.12467, 0.017336
DataValue, 11.128910000000001, 0.017534
DataValue, 11.132650000000002, 0.017316
DataValue, 11.136750000000001, 0.018584000000000003
DataValue, 11.14065, 0.017338000000000003
DataValue, 11.144670000000001, 0.017332
DataValue, 11.148670000000001, 0.01753
DataValue, 11.154150000000001, 0.017318
DataValue, 11.156690000000001, 0.017336
DataValue, 11.160630000000001, 0.017336
DataValue, 11.164670000000001, 0.017344000000000002
DataValue, 11.17021, 0.017326
DataValue, 11.17665, 0.017392
DataValue, 11.18068, 0.017322
DataValue, 11.184640000000002, 0.017300000000000003
DataValue, 11.188640000000001, 0.017220000000000003
DataValue, 11.19264, 0.017240000000000002
DataValue, 11.19668, 0.017424000000000002
DataValue, 11.20068, 0.017332
DataValue, 11.204680000000002, 0.017286000000000003
DataValue, 11.208680000000001, 0.017246
DataValue, 11.212670000000001, 0.017218
DataValue, 11.217830000000001, 0.017324000000000003
DataValue, 11.220640000000001, 0.017220000000000003
DataValue, 11.224680000000001, 0.017212
DataValue, 11.22863, 0.017218
DataValue, 11.23286, 0.017312
DataValue, 11.236680000000002, 0.017428000000000003
DataValue, 11.240670000000002, 0.017240000000000002
DataValue, 11.24463, 0.017288
DataValue, 11.249080000000001, 0.017548
DataValue, 11.252650000000001, 0.017284
DataValue, 11.256680000000001, 0.01743
DataValue, 11.26087, 0.017326
DataValue, 11.264640000000002, 0.017336
DataValue, 11.268690000000001, 0.017230000000000002
DataValue, 11.272680000000001, 0.017326
DataValue, 11.27669, 0.017514000000000002
DataValue, 11.280640000000002, 0.017314000000000003
DataValue, 11.284650000000001, 0.017308
DataValue, 11.288630000000001, 0.017322
DataValue, 11.29279, 0.017218
DataValue, 11.29667, 0.017524
DataValue, 11.300650000000001, 0.017326
DataValue, 11.304670000000002, 0.017306000000000002
DataValue, 11.308750000000002, 0.017298
DataValue, 11.312650000000001, 0.017336
DataValue, 11.316630000000002, 0.017550000000000003
DataValue, 11.320630000000001, 0.018882000000000003
DataValue, 11.326060000000002, 0.01734
DataValue, 11.330010000000002, 0.017306000000000002
DataValue, 11.33669, 0.017526
DataValue, 11.34068, 0.017314000000000003
DataValue, 11.344650000000002, 0.017334000000000002
DataValue, 11.348630000000002, 0.017334000000000002
DataValue, 11.352670000000002, 0.017308
DataValue, 11.35773, 0.01734
DataValue, 11.360840000000001, 0.017318
DataValue, 11.364680000000002, 0.017328000000000003
DataValue, 11.368670000000002, 0.017312
DataValue, 11.373740000000002, 0.017328000000000003
DataValue, 11.380690000000001, 0.017306000000000002
DataValue, 11.38465, 0.017334000000000002
DataValue, 11.38869, 0.017314000000000003
DataValue, 11.39267, 0.017324000000000003
DataValue, 11.396680000000002, 0.017546000000000003
DataValue, 11.400670000000002, 0.017316
DataValue, 11.404770000000001, 0.017314000000000003
DataValue, 11.40863, 0.01733
DataValue, 11.412680000000002, 0.017326
DataValue, 11.416670000000002, 0.017538
DataValue, 11.4219, 0.017534
DataValue, 11.42468, 0.017306000000000002
DataValue, 11.428650000000001, 0.017316
DataValue, 11.432680000000001, 0.020896
DataValue, 11.43665, 0.017486
DataValue, 11.44064, 0.017334000000000002
DataValue, 11.444680000000002, 0.017318
DataValue, 11.44885, 0.017328000000000003
DataValue, 11.452990000000002, 0.017324000000000003
DataValue, 11.45668, 0.017464
DataValue, 11.460690000000001, 0.017322
DataValue, 11.464640000000001, 0.017428000000000003
DataValue, 11.46865, 0.017210000000000003
DataValue, 11.47268, 0.017298
DataValue, 11.476640000000002, 0.017220000000000003
DataValue, 11.48076, 0.01734
DataValue, 11.48474, 0.017304
DataValue, 11.48864, 0.017242
DataValue, 11.492690000000001, 0.017220000000000003
DataValue, 11.497950000000001, 0.017308
DataValue, 11.500680000000001, 0.017236
DataValue, 11.50468, 0.01743
DataValue, 11.508680000000002, 0.017234000000000003
DataValue, 11.513850000000002, 0.017326
DataValue, 11.51664, 0.017268000000000002
DataValue, 11.52063, 0.017316
DataValue, 11.52467, 0.017452000000000002
DataValue, 11.52951, 0.017526
DataValue, 11.53664, 0.017334000000000002
DataValue, 11.540680000000002, 0.017276000000000003
DataValue, 11.544690000000001, 0.017482
DataValue, 11.54864, 0.017314000000000003
DataValue, 11.55269, 0.017310000000000002
DataValue, 11.55668, 0.017312
DataValue, 11.560680000000001, 0.017346
DataValue, 11.564680000000001, 0.017526
DataValue, 11.56869, 0.017306000000000002
DataValue, 11.57268, 0.017332
DataValue, 11.576680000000001, 0.017322
DataValue, 11.580670000000001, 0.017308
DataValue, 11.58463, 0.017526
DataValue, 11.58863, 0.017322
DataValue, 11.592690000000001, 0.017316
DataValue, 11.59664, 0.017320000000000002
DataValue, 11.60064, 0.017320000000000002
DataValue, 11.604840000000001, 0.017448
DataValue, 11.60978, 0.017534
DataValue, 11.61278, 0.017312
DataValue, 11.616660000000001, 0.017308
DataValue, 11.620650000000001, 0.017336
DataValue, 11.62465, 0.017532000000000002
DataValue, 11.62865, 0.017332
DataValue, 11.63274, 0.017324000000000003
DataValue, 11.636650000000001, 0.017318
DataValue, 11.640640000000001, 0.017320000000000002
DataValue, 11.644630000000001, 0.017524
DataValue, 11.64863, 0.017336
DataValue, 11.65417, 0.017306000000000002
DataValue, 11.65736, 0.017546000000000003
DataValue, 11.66065, 0.01733
DataValue, 11.664650000000002, 0.017538
DataValue, 11.66994, 0.017428000000000003
DataValue, 11.67294, 0.017214
DataValue, 11.676670000000001, 0.017314000000000003
DataValue, 11.68063, 0.01734
DataValue, 11.686240000000002, 0.017236
DataValue, 11.69265, 0.017316
DataValue, 11.696720000000001, 0.017316
DataValue, 11.700690000000002, 0.017308
DataValue, 11.704640000000001, 0.017486
DataValue, 11.708630000000001, 0.017326
DataValue, 11.71263, 0.017408
DataValue, 11.71715, 0.017418000000000003
DataValue, 11.720650000000001, 0.017316
DataValue, 11.724670000000002, 0.017418000000000003
DataValue, 11.72863, 0.017208
DataValue, 11.73281, 0.017328000000000003
DataValue, 11.73676, 0.017314000000000003
DataValue, 11.74065, 0.017236
DataValue, 11.744650000000002, 0.017206000000000003
DataValue, 11.748690000000002, 0.017298
DataValue, 11.752650000000001, 0.017436
DataValue, 11.75665, 0.017238
DataValue, 11.760850000000001, 0.017306000000000002
DataValue, 11.768690000000001, 0.017236
DataValue, 11.77264, 0.01745
DataValue, 11.776890000000002, 0.017318
DataValue, 11.78068, 0.017234000000000003
DataValue, 11.784770000000002, 0.017404000000000003
DataValue, 11.788640000000001, 0.017240000000000002
DataValue, 11.79264, 0.017490000000000002
DataValue, 11.79668, 0.017222
DataValue, 11.800630000000002, 0.017314000000000003
DataValue, 11.804640000000001, 0.017312
DataValue, 11.80877, 0.017210000000000003
DataValue, 11.812640000000002, 0.017526
DataValue, 11.816680000000002, 0.017308
DataValue, 11.820640000000001, 0.017322
DataValue, 11.826070000000001, 0.017322
DataValue, 11.82868, 0.017348000000000002
DataValue, 11.83267, 0.017532000000000002
DataValue, 11.836630000000001, 0.017336
DataValue, 11.84246, 0.017534
DataValue, 11.848680000000002, 0.017316
DataValue, 11.852680000000001, 0.017524
DataValue, 11.85664, 0.017314000000000003
DataValue, 11.86068, 0.01734
DataValue, 11.864640000000001, 0.017312
DataValue, 11.868680000000001, 0.017328000000000003
DataValue, 11.873920000000002, 0.017318
DataValue, 11.87692, 0.017296000000000002
DataValue, 11.880640000000001, 0.017326
DataValue, 11.884640000000001, 0.017326
DataValue, 11.88868, 0.017328000000000003
DataValue, 11.89263, 0.017532000000000002
DataValue, 11.896630000000002, 0.017314000000000003
DataValue, 11.900670000000002, 0.017312
DataValue, 11.90478, 0.017316
DataValue, 11.90868, 0.017316
DataValue, 11.912640000000001, 0.017522000000000003
DataValue, 11.916640000000001, 0.017300000000000003
DataValue, 11.92068, 0.017332
DataValue, 11.92464, 0.017320000000000002
DataValue, 11.92867, 0.021812
DataValue, 11.932860000000002, 0.017532000000000002
DataValue, 11.93664, 0.017308
DataValue, 11.94067, 0.017322
DataValue, 11.944630000000002, 0.017316
DataValue, 11.948860000000002, 0.017304
DataValue, 11.95264, 0.017534
DataValue, 11.95667, 0.017332
DataValue, 11.96063, 0.017308
DataValue, 11.964780000000001, 0.017338000000000003
DataValue, 11.96868, 0.017326
DataValue, 11.97268, 0.017544
DataValue, 11.97667, 0.017312
DataValue, 11.9815, 0.017236
DataValue, 11.985360000000002, 0.017548
DataValue, 11.988940000000001, 0.017308
DataValue, 11.992680000000002, 0.017516
DataValue, 11.996680000000001, 0.017316
DataValue, 12.00064, 0.017422
DataValue, 12.00468, 0.017326
DataValue, 12.008640000000002, 0.017220000000000003
DataValue, 12.012680000000001, 0.017354
DataValue, 12.01664, 0.017236
DataValue, 12.02068, 0.017434
DataValue, 12.024680000000002, 0.017252
DataValue, 12.028640000000001, 0.017216000000000002
DataValue, 12.03264, 0.017230000000000002
DataValue, 12.03664, 0.017232
DataValue, 12.040680000000002, 0.017444
DataValue, 12.045240000000002, 0.01734
DataValue, 12.048680000000001, 0.017206000000000003
DataValue, 12.05268, 0.017238
DataValue, 12.05663, 0.017264
DataValue, 12.0609, 0.017326
DataValue, 12.064630000000001, 0.017312
DataValue, 12.06863, 0.017316
DataValue, 12.07263, 0.017342
DataValue, 12.076640000000001, 0.017314000000000003
DataValue, 12.080630000000001, 0.017544
DataValue, 12.08463, 0.017324000000000003
DataValue, 12.08862, 0.017334000000000002
DataValue, 12.09355, 0.017312
DataValue, 12.097370000000002, 0.017314000000000003
DataValue, 12.10064, 0.017532000000000002
DataValue, 12.10468, 0.017310000000000002
DataValue, 12.108640000000001, 0.017328000000000003
DataValue, 12.112680000000001, 0.017318
DataValue, 12.11669, 0.017300000000000003
DataValue, 12.120640000000002, 0.017524
DataValue, 12.124690000000001, 0.017310000000000002
DataValue, 12.128630000000001, 0.017332
DataValue, 12.13269, 0.017320000000000002
DataValue, 12.136640000000002, 0.017332
DataValue, 12.140720000000002, 0.017538
DataValue, 12.144680000000001, 0.017322
DataValue, 12.14864, 0.017308
DataValue, 12.154140000000002, 0.017332
DataValue, 12.156690000000001, 0.017316
DataValue, 12.160670000000001, 0.01753
DataValue, 12.164670000000001, 0.017328000000000003
DataValue, 12.170020000000001, 0.017320000000000002
DataValue, 12.172690000000001, 0.017334000000000002
DataValue, 12.176670000000001, 0.017316
DataValue, 12.180670000000001, 0.017528000000000002
DataValue, 12.18665, 0.017326
DataValue, 12.192680000000001, 0.017322
DataValue, 12.19664, 0.017336
DataValue, 12.200650000000001, 0.017526
DataValue, 12.204640000000001, 0.017326
DataValue, 12.20864, 0.017322
DataValue, 12.21268, 0.017308
DataValue, 12.216640000000002, 0.017334000000000002
DataValue, 12.220640000000001, 0.017550000000000003
DataValue, 12.22464, 0.017316
DataValue, 12.22863, 0.017334000000000002
DataValue, 12.23287, 0.017328000000000003
DataValue, 12.236680000000002, 0.017316
DataValue, 12.24064, 0.017524
DataValue, 12.244670000000001, 0.017332
DataValue, 12.24868, 0.017310000000000002
DataValue, 12.252680000000002, 0.017332
DataValue, 12.256670000000002, 0.017314000000000003
DataValue, 12.260790000000002, 0.017528000000000002
DataValue, 12.266200000000001, 0.017334000000000002
DataValue, 12.2727, 0.01734
DataValue, 12.27668, 0.017316
DataValue, 12.280650000000001, 0.017216000000000002
DataValue, 12.284630000000002, 0.017232
DataValue, 12.288630000000001, 0.017436
DataValue, 12.292800000000002, 0.017312
DataValue, 12.29668, 0.017220000000000003
DataValue, 12.300640000000001, 0.017236
DataValue, 12.304620000000002, 0.017230000000000002
DataValue, 12.30882, 0.017334000000000002
DataValue, 12.31362, 0.017444
DataValue, 12.316680000000002, 0.017212
DataValue, 12.320640000000001, 0.017226
DataValue, 12.32464, 0.023536
DataValue, 12.32868, 0.017434
DataValue, 12.332640000000001, 0.017300000000000003
DataValue, 12.336720000000002, 0.017224000000000003
DataValue, 12.34064, 0.017302
DataValue, 12.344650000000002, 0.017316
DataValue, 12.348640000000001, 0.017528000000000002
DataValue, 12.35269, 0.017218
DataValue, 12.357940000000001, 0.017316
DataValue, 12.3609, 0.017538
DataValue, 12.364630000000002, 0.017306000000000002
DataValue, 12.368640000000001, 0.017546000000000003
DataValue, 12.373320000000001, 0.017218
DataValue, 12.376640000000002, 0.017326
DataValue, 12.38062, 0.017302
DataValue, 12.384670000000002, 0.017312
DataValue, 12.389090000000001, 0.01733
DataValue, 12.393250000000002, 0.01726
DataValue, 12.396640000000001, 0.017308
DataValue, 12.400640000000001, 0.017336
DataValue, 12.40464, 0.017314000000000003
DataValue, 12.408690000000002, 0.017532000000000002
DataValue, 12.412640000000001, 0.017328000000000003
DataValue, 12.416640000000001, 0.017324000000000003
DataValue, 12.42139, 0.017436
DataValue, 12.424690000000002, 0.018330000000000003
DataValue, 12.42867, 0.017526
DataValue, 12.43285, 0.017240000000000002
DataValue, 12.43707, 0.017334000000000002
DataValue, 12.44064, 0.01733
DataValue, 12.444630000000002, 0.017324000000000003
DataValue, 12.44888, 0.017428000000000003
DataValue, 12.45268, 0.017304
DataValue, 12.45668, 0.017306000000000002
DataValue, 12.460630000000002, 0.017308
DataValue, 12.464830000000001, 0.017304
DataValue, 12.46864, 0.017544
DataValue, 12.47263, 0.017316
DataValue, 12.47667, 0.017312
DataValue, 12.481530000000001, 0.017422
DataValue, 12.48464, 0.017326
DataValue, 12.48863, 0.017544
DataValue, 12.49267, 0.017332
DataValue, 12.4983, 0.017328000000000003
DataValue, 12.500680000000001, 0.017310000000000002
DataValue, 12.50533, 0.017320000000000002
DataValue, 12.508640000000002, 0.01754
DataValue, 12.512720000000002, 0.017308
DataValue, 12.51664, 0.017332
DataValue, 12.52064, 0.017322
DataValue, 12.524640000000002, 0.017328000000000003
DataValue, 12.529530000000001, 0.017226
DataValue, 12.53264, 0.017328000000000003
DataValue, 12.53667, 0.017324000000000003
DataValue, 12.54063, 0.017212
DataValue, 12.545060000000001, 0.017210000000000003
DataValue, 12.548680000000001, 0.017392
DataValue, 12.55268, 0.017304
DataValue, 12.556640000000002, 0.017432000000000003
DataValue, 12.561900000000001, 0.017306000000000002
DataValue, 12.56868, 0.017220000000000003
DataValue, 12.572680000000002, 0.017230000000000002
DataValue, 12.57718, 0.017212
DataValue, 12.58064, 0.017240000000000002
DataValue, 12.58468, 0.017230000000000002
DataValue, 12.588840000000001, 0.01754
DataValue, 12.59331, 0.017334000000000002
DataValue, 12.596770000000001, 0.017336
DataValue, 12.60064, 0.017216000000000002
DataValue, 12.604820000000002, 0.017326
DataValue, 12.612680000000001, 0.017232
DataValue, 12.61668, 0.017416
DataValue, 12.620750000000001, 0.017198
DataValue, 12.62517, 0.017288
DataValue, 12.62869, 0.017266
DataValue, 12.63268, 0.017304
DataValue, 12.636790000000001, 0.017432000000000003
DataValue, 12.640640000000001, 0.017312
DataValue, 12.64464, 0.017302
DataValue, 12.64863, 0.017298
DataValue, 12.65412, 0.01753
DataValue, 12.656640000000001, 0.017516
DataValue, 12.660670000000001, 0.017308
DataValue, 12.66463, 0.01733
DataValue, 12.670000000000002, 0.01733
DataValue, 12.672670000000002, 0.017306000000000002
DataValue, 12.676670000000001, 0.01752
DataValue, 12.680670000000001, 0.017312
DataValue, 12.685780000000001, 0.017298
DataValue, 12.688670000000002, 0.01733
DataValue, 12.692680000000001, 0.017304
DataValue, 12.69663, 0.017550000000000003
DataValue, 12.70165, 0.017512000000000003
DataValue, 12.704680000000002, 0.017300000000000003
DataValue, 12.708630000000001, 0.017316
DataValue, 12.71263, 0.017328000000000003
DataValue, 12.717640000000001, 0.017308
DataValue, 12.7217, 0.019518
DataValue, 12.725620000000001, 0.017304
DataValue, 12.72869, 0.017326
DataValue, 12.73268, 0.017312
DataValue, 12.736650000000001, 0.017532000000000002
DataValue, 12.74064, 0.017302
DataValue, 12.74469, 0.017334000000000002
DataValue, 12.749600000000001, 0.017312
DataValue, 12.752650000000001, 0.017300000000000003
DataValue, 12.756680000000001, 0.01752
DataValue, 12.760810000000001, 0.017332
DataValue, 12.768680000000002, 0.017306000000000002
DataValue, 12.77269, 0.017326
DataValue, 12.77687, 0.017516
DataValue, 12.784650000000001, 0.01733
DataValue, 12.788640000000001, 0.017304
DataValue, 12.792840000000002, 0.017332
DataValue, 12.796690000000002, 0.017554
DataValue, 12.80067, 0.017322
DataValue, 12.804670000000002, 0.017324000000000003
DataValue, 12.808790000000002, 0.017314000000000003
DataValue, 12.81267, 0.017306000000000002
DataValue, 12.81667, 0.017368
DataValue, 12.820630000000001, 0.020134000000000003
DataValue, 12.826110000000002, 0.017216000000000002
DataValue, 12.829630000000002, 0.017446000000000003
DataValue, 12.836640000000001, 0.017226
DataValue, 12.840700000000002, 0.017322
DataValue, 12.84468, 0.017424000000000002
DataValue, 12.848740000000001, 0.017334000000000002
DataValue, 12.85265, 0.017230000000000002
DataValue, 12.858360000000001, 0.017334000000000002
DataValue, 12.864640000000001, 0.017436
DataValue, 12.868670000000002, 0.017212
DataValue, 12.87376, 0.017326
DataValue, 12.876690000000002, 0.017210000000000003
DataValue, 12.880690000000001, 0.017210000000000003
DataValue, 12.884630000000001, 0.017552
DataValue, 12.88907, 0.017316
DataValue, 12.89267, 0.017252
DataValue, 12.896640000000001, 0.017320000000000002
DataValue, 12.900670000000002, 0.017300000000000003
DataValue, 12.90474, 0.017454
DataValue, 12.90867, 0.017322
DataValue, 12.91267, 0.017302
DataValue, 12.916630000000001, 0.017314000000000003
DataValue, 12.92065, 0.017328000000000003
DataValue, 12.92463, 0.017518000000000002
DataValue, 12.92862, 0.017304
DataValue, 12.932830000000001, 0.017202000000000002
DataValue, 12.93913, 0.017326
DataValue, 12.944680000000002, 0.01753
DataValue, 12.948680000000001, 0.017312
DataValue, 12.95264, 0.017304
DataValue, 12.95668, 0.017302
DataValue, 12.960640000000002, 0.017332
DataValue, 12.964640000000001, 0.017544
DataValue, 12.96868, 0.017316
DataValue, 12.972640000000002, 0.017306000000000002
DataValue, 12.976640000000002, 0.017316
DataValue, 12.981510000000002, 0.017316
DataValue, 12.98464, 0.017548
DataValue, 12.98864, 0.017322
DataValue, 12.992630000000002, 0.017308
DataValue, 12.998080000000002, 0.017306000000000002
DataValue, 13.000630000000001, 0.017322
DataValue, 13.00467, 0.017526
DataValue, 13.00867, 0.017316
DataValue, 13.01388, 0.017322
DataValue, 13.016630000000001, 0.017306000000000002
DataValue, 13.02068, 0.017306000000000002
DataValue, 13.02462, 0.017522000000000003
DataValue, 13.03021, 0.017298
DataValue, 13.036690000000002, 0.017326
DataValue, 13.040640000000002, 0.017308
DataValue, 13.044680000000001, 0.01753
DataValue, 13.048680000000001, 0.017298
DataValue, 13.05268, 0.017324000000000003
DataValue, 13.056640000000002, 0.017332
DataValue, 13.060640000000001, 0.017332
DataValue, 13.064630000000001, 0.01735
DataValue, 13.068670000000001, 0.017334000000000002
DataValue, 13.07263, 0.017432000000000003
DataValue, 13.07755, 0.017442000000000003
DataValue, 13.080680000000001, 0.017310000000000002
DataValue, 13.08468, 0.017452000000000002
DataValue, 13.088640000000002, 0.017240000000000002
DataValue, 13.092640000000001, 0.017416
DataValue, 13.09669, 0.017302
DataValue, 13.100670000000001, 0.017236
DataValue, 13.10471, 0.017406
DataValue, 13.108640000000001, 0.017206000000000003
DataValue, 13.112630000000001, 0.017424000000000002
DataValue, 13.116670000000001, 0.020730000000000002
DataValue, 13.120840000000001, 0.017298
DataValue, 13.12583, 0.017320000000000002
DataValue, 13.128760000000002, 0.017302
DataValue, 13.13277, 0.017314000000000003
DataValue, 13.136680000000002, 0.017218
DataValue, 13.140730000000001, 0.017206000000000003
DataValue, 13.144680000000001, 0.017218
DataValue, 13.14868, 0.017220000000000003
DataValue, 13.152680000000002, 0.017426
DataValue, 13.156640000000001, 0.017314000000000003
DataValue, 13.160680000000001, 0.017208
DataValue, 13.16464, 0.017302
DataValue, 13.168680000000002, 0.017286000000000003
DataValue, 13.172640000000001, 0.017548
DataValue, 13.176630000000001, 0.017302
DataValue, 13.180620000000001, 0.017306000000000002
DataValue, 13.185740000000001, 0.017236
DataValue, 13.188680000000002, 0.017308
DataValue, 13.192630000000001, 0.017524
DataValue, 13.196670000000001, 0.017332
DataValue, 13.20166, 0.017320000000000002
DataValue, 13.204680000000002, 0.017306000000000002
DataValue, 13.208630000000001, 0.017306000000000002
DataValue, 13.212670000000001, 0.017524
DataValue, 13.2171, 0.017948000000000002
DataValue, 13.220680000000002, 0.017328000000000003
DataValue, 13.224670000000002, 0.017322
DataValue, 13.228620000000001, 0.017306000000000002
DataValue, 13.233060000000002, 0.017332
DataValue, 13.236630000000002, 0.017332
DataValue, 13.240680000000001, 0.017334000000000002
DataValue, 13.244670000000001, 0.017326
DataValue, 13.249260000000001, 0.017328000000000003
DataValue, 13.252730000000002, 0.017546000000000003
DataValue, 13.25782, 0.017544
DataValue, 13.260710000000001, 0.017306000000000002
DataValue, 13.264660000000001, 0.017324000000000003
DataValue, 13.268690000000001, 0.017300000000000003
DataValue, 13.27269, 0.017528000000000002
DataValue, 13.276650000000002, 0.017308
DataValue, 13.280650000000001, 0.017316
DataValue, 13.28467, 0.017314000000000003
DataValue, 13.28865, 0.017302
DataValue, 13.292650000000002, 0.017516
DataValue, 13.29682, 0.017320000000000002
DataValue, 13.300650000000001, 0.017308
DataValue, 13.304640000000001, 0.017320000000000002
DataValue, 13.308790000000002, 0.017326
DataValue, 13.31263, 0.017532000000000002
DataValue, 13.316680000000002, 0.017302
DataValue, 13.320670000000002, 0.017300000000000003
DataValue, 13.326350000000002, 0.017314000000000003
DataValue, 13.332690000000001, 0.017528000000000002
DataValue, 13.33665, 0.017320000000000002
DataValue, 13.340650000000002, 0.017332
DataValue, 13.344640000000002, 0.017336
DataValue, 13.34867, 0.017308
DataValue, 13.352630000000001, 0.017232
DataValue, 13.357660000000001, 0.017356
DataValue, 13.360890000000001, 0.017306000000000002
DataValue, 13.364630000000002, 0.017218
DataValue, 13.368630000000001, 0.017220000000000003
DataValue, 13.37377, 0.017306000000000002
DataValue, 13.380690000000001, 0.017418000000000003
DataValue, 13.38469, 0.01725
DataValue, 13.388650000000002, 0.017206000000000003
DataValue, 13.392650000000002, 0.017224000000000003
DataValue, 13.396690000000001, 0.017216000000000002
DataValue, 13.40069, 0.017428000000000003
DataValue, 13.40469, 0.017230000000000002
DataValue, 13.408650000000002, 0.017230000000000002
DataValue, 13.412690000000001, 0.017220000000000003
DataValue, 13.416640000000001, 0.017272000000000003
DataValue, 13.421090000000001, 0.017308
DataValue, 13.424650000000002, 0.017286000000000003
DataValue, 13.428640000000002, 0.017312
DataValue, 13.43288, 0.01752
DataValue, 13.43706, 0.017306000000000002
DataValue, 13.440690000000002, 0.017456000000000003
DataValue, 13.444680000000002, 0.017298
DataValue, 13.44889, 0.017300000000000003
DataValue, 13.452660000000002, 0.017332
DataValue, 13.456640000000002, 0.017316
DataValue, 13.460680000000002, 0.01752
DataValue, 13.46479, 0.017226
DataValue, 13.468760000000001, 0.017212
DataValue, 13.472640000000002, 0.017298
DataValue, 13.47667, 0.017320000000000002
DataValue, 13.48155, 0.017320000000000002
DataValue, 13.48464, 0.017314000000000003
DataValue, 13.48867, 0.017308
DataValue, 13.49267, 0.017332
DataValue, 13.49811, 0.017524
DataValue, 13.50064, 0.017526
DataValue, 13.50463, 0.017320000000000002
DataValue, 13.508630000000002, 0.017308
DataValue, 13.514140000000001, 0.018302000000000002
DataValue, 13.51664, 0.017324000000000003
DataValue, 13.52067, 0.017516
DataValue, 13.52462, 0.017322
DataValue, 13.529610000000002, 0.017308
DataValue, 13.53264, 0.017316
DataValue, 13.53663, 0.017320000000000002
DataValue, 13.540630000000002, 0.017524
DataValue, 13.545200000000001, 0.017322
DataValue, 13.548680000000001, 0.017310000000000002
DataValue, 13.55268, 0.017314000000000003
DataValue, 13.556630000000002, 0.017308
DataValue, 13.562280000000001, 0.017308
DataValue, 13.569540000000002, 0.01729
DataValue, 13.572640000000002, 0.017306000000000002
DataValue, 13.576640000000001, 0.017328000000000003
DataValue, 13.58069, 0.017550000000000003
DataValue, 13.584670000000001, 0.017302
DataValue, 13.588650000000001, 0.01733
DataValue, 13.592640000000001, 0.017302
DataValue, 13.59669, 0.017326
DataValue, 13.600670000000001, 0.017544
DataValue, 13.604870000000002, 0.01733
DataValue, 13.609160000000001, 0.017302
DataValue, 13.612630000000001, 0.021474000000000004
DataValue, 13.616670000000001, 0.017324000000000003
DataValue, 13.620870000000002, 0.017522000000000003
DataValue, 13.624670000000002, 0.017326
DataValue, 13.628670000000001, 0.017380000000000003
DataValue, 13.63268, 0.017332
DataValue, 13.63677, 0.017300000000000003
DataValue, 13.640690000000001, 0.017378
DataValue, 13.644670000000001, 0.017224000000000003
DataValue, 13.64863, 0.017422
DataValue, 13.653490000000002, 0.017204
DataValue, 13.66064, 0.017226
DataValue, 13.66464, 0.017210000000000003
DataValue, 13.668740000000001, 0.017376000000000003
DataValue, 13.67265, 0.017210000000000003
DataValue, 13.67664, 0.017220000000000003
DataValue, 13.68063, 0.01727
DataValue, 13.68585, 0.017546000000000003
DataValue, 13.688640000000001, 0.017504000000000002
DataValue, 13.69264, 0.017314000000000003
DataValue, 13.69668, 0.017204
DataValue, 13.701400000000001, 0.017316
DataValue, 13.704680000000002, 0.017246
DataValue, 13.708670000000002, 0.017524
DataValue, 13.71263, 0.017300000000000003
DataValue, 13.71719, 0.017272000000000003
DataValue, 13.722430000000001, 0.017322
DataValue, 13.728670000000001, 0.017544
DataValue, 13.732650000000001, 0.017302
DataValue, 13.736680000000002, 0.017326
DataValue, 13.740660000000002, 0.017334000000000002
DataValue, 13.74469, 0.017324000000000003
DataValue, 13.748740000000002, 0.017544
DataValue, 13.752690000000001, 0.017298
DataValue, 13.75665, 0.017312
DataValue, 13.76069, 0.017324000000000003
DataValue, 13.764650000000001, 0.017326
DataValue, 13.768690000000001, 0.01753
DataValue, 13.77265, 0.017304
DataValue, 13.77663, 0.017316
DataValue, 13.780650000000001, 0.017300000000000003
DataValue, 13.784670000000002, 0.017306000000000002
DataValue, 13.788670000000002, 0.017546000000000003
DataValue, 13.79277, 0.017308
DataValue, 13.79663, 0.017312
DataValue, 13.800630000000002, 0.01733
DataValue, 13.804680000000001, 0.017308
DataValue, 13.80877, 0.017524
DataValue, 13.812640000000002, 0.017324000000000003
DataValue, 13.816670000000002, 0.017302
DataValue, 13.820630000000001, 0.017326
DataValue, 13.826110000000002, 0.017536000000000003
DataValue, 13.832650000000001, 0.017326
DataValue, 13.836680000000001, 0.017328000000000003
DataValue, 13.84069, 0.017312
DataValue, 13.84463, 0.017306000000000002
DataValue, 13.848650000000001, 0.017548
DataValue, 13.852630000000001, 0.017320000000000002
DataValue, 13.857680000000002, 0.017338000000000003
