
SetupTitle, full35led
PrimitiveTest, I/V-t Sampling
DataValue, 5.5366300000000006, 0.02934
DataValue, 5.54063, 0.029390000000000003
DataValue, 5.5448400000000007, 0.030204
DataValue, 5.54868, 0.026054
DataValue, 5.5526800000000005, 0.033476000000000006
DataValue, 5.55667, 0.036792000000000005
DataValue, 5.5606800000000005, 0.036696000000000006
DataValue, 5.56463, 0.030276000000000004
DataValue, 5.5686700000000009, 0.026462000000000003
DataValue, 5.57286, 0.028546000000000002
DataValue, 5.5769300000000008, 0.025676
DataValue, 5.5809400000000009, 0.029968
DataValue, 5.58469, 0.037644000000000004
DataValue, 5.5887300000000009, 0.026266
DataValue, 5.5926500000000008, 0.029066
DataValue, 5.59668, 0.026392000000000002
DataValue, 5.6006800000000005, 0.03045
DataValue, 5.60468, 0.041618
DataValue, 5.6086300000000007, 0.041588000000000007
DataValue, 5.6126900000000006, 0.047368000000000007
DataValue, 5.61667, 0.026350000000000002
DataValue, 5.62077, 0.029774000000000002
DataValue, 5.62467, 0.029578000000000004
DataValue, 5.62863, 0.025936
DataValue, 5.63267, 0.028290000000000003
DataValue, 5.63811, 0.024294000000000003
DataValue, 5.6406800000000006, 0.028610000000000003
DataValue, 5.6446700000000005, 0.03402
DataValue, 5.64867, 0.025318000000000004
DataValue, 5.6542100000000008, 0.038472000000000006
DataValue, 5.6606400000000008, 0.042748
DataValue, 5.6646800000000006, 0.028214000000000003
DataValue, 5.6686400000000008, 0.024602000000000002
DataValue, 5.6726800000000006, 0.029740000000000003
DataValue, 5.6766400000000008, 0.025212000000000002
DataValue, 5.6806300000000007, 0.028654000000000002
DataValue, 5.68531, 0.028144000000000002
DataValue, 5.6886800000000006, 0.025016000000000004
DataValue, 5.6926400000000008, 0.029596000000000004
DataValue, 5.6966800000000006, 0.02484
DataValue, 5.7010700000000005, 0.029148000000000004
DataValue, 5.7049900000000004, 0.038574000000000004
DataValue, 5.70868, 0.040836000000000004
DataValue, 5.71274, 0.040546000000000006
DataValue, 5.71668, 0.025546000000000003
DataValue, 5.7206800000000007, 0.028874000000000004
DataValue, 5.72463, 0.028938000000000002
DataValue, 5.72867, 0.025214000000000004
DataValue, 5.73289, 0.029248000000000003
DataValue, 5.73667, 0.027578000000000002
DataValue, 5.74063, 0.027932000000000002
DataValue, 5.74488, 0.028482000000000004
DataValue, 5.7499300000000009, 0.029070000000000002
DataValue, 5.7566400000000009, 0.0398
DataValue, 5.7607500000000007, 0.044534000000000004
DataValue, 5.7646400000000009, 0.032614000000000004
DataValue, 5.76864, 0.024914000000000002
DataValue, 5.7726400000000009, 0.02951
DataValue, 5.7767700000000008, 0.024332000000000003
DataValue, 5.7807600000000008, 0.027960000000000002
DataValue, 5.7846400000000004, 0.027860000000000003
DataValue, 5.7886400000000009, 0.024236
DataValue, 5.7941600000000006, 0.039938
DataValue, 5.8006800000000007, 0.029174000000000002
DataValue, 5.80463, 0.037464000000000004
DataValue, 5.8086400000000005, 0.039836
DataValue, 5.81263, 0.032098
DataValue, 5.8166800000000007, 0.025276000000000003
DataValue, 5.82063, 0.028554000000000003
DataValue, 5.82627, 0.027350000000000003
DataValue, 5.82868, 0.024298000000000004
DataValue, 5.8326300000000009, 0.028908000000000003
DataValue, 5.8366700000000007, 0.027632000000000004
DataValue, 5.84152, 0.028046
DataValue, 5.84464, 0.029092000000000003
DataValue, 5.84867, 0.025222
DataValue, 5.8526700000000007, 0.038836
DataValue, 5.85751, 0.040424
DataValue, 5.86068, 0.043420000000000007
DataValue, 5.86467, 0.028072000000000003
DataValue, 5.8686700000000007, 0.024204000000000003
DataValue, 5.87321, 0.029050000000000003
DataValue, 5.8772600000000006, 0.028008
DataValue, 5.88468, 0.036486000000000005
DataValue, 5.88874, 0.025468
DataValue, 5.89264, 0.030510000000000002
DataValue, 5.8967800000000006, 0.025236
DataValue, 5.90068, 0.029214000000000004
DataValue, 5.9046400000000006, 0.037878
DataValue, 5.90868, 0.03422
DataValue, 5.9126800000000008, 0.031568000000000006
DataValue, 5.9168600000000007, 0.025210000000000003
DataValue, 5.92084, 0.028896
DataValue, 5.92464, 0.028642
DataValue, 5.9286800000000008, 0.025008000000000002
DataValue, 5.93268, 0.030476000000000003
DataValue, 5.9366400000000006, 0.02875
DataValue, 5.9406300000000005, 0.029112000000000002
DataValue, 5.94467, 0.033952
DataValue, 5.9487700000000006, 0.024386
DataValue, 5.9526400000000006, 0.044214
DataValue, 5.95668, 0.040672000000000007
DataValue, 5.96063, 0.044602
DataValue, 5.9661100000000005, 0.027946000000000002
DataValue, 5.9686800000000009, 0.02517
DataValue, 5.9726300000000005, 0.031708
DataValue, 5.9766800000000009, 0.02789
DataValue, 5.98219, 0.028492000000000003
DataValue, 5.9886700000000008, 0.024758000000000002
DataValue, 5.9926400000000006, 0.030628000000000002
DataValue, 5.9966800000000005, 0.024754
DataValue, 6.0006800000000009, 0.028572000000000004
DataValue, 6.00464, 0.0434
DataValue, 6.0086400000000006, 0.034460000000000005
DataValue, 6.01264, 0.030486000000000003
DataValue, 6.0166800000000009, 0.025418000000000003
DataValue, 6.02064, 0.02875
DataValue, 6.02463, 0.028786000000000003
DataValue, 6.02911, 0.024848000000000002
DataValue, 6.0326400000000007, 0.031496
DataValue, 6.0366700000000009, 0.028128000000000004
DataValue, 6.04067, 0.029028
DataValue, 6.0457, 0.028606000000000003
DataValue, 6.0526800000000005, 0.046386000000000004
DataValue, 6.05672, 0.042276
DataValue, 6.0606800000000005, 0.040394000000000006
DataValue, 6.0646400000000007, 0.032226000000000005
DataValue, 6.06869, 0.024312000000000004
DataValue, 6.07268, 0.030226000000000003
DataValue, 6.07664, 0.02695
DataValue, 6.0806400000000007, 0.028394000000000003
DataValue, 6.08464, 0.028386
DataValue, 6.08889, 0.025568000000000004
DataValue, 6.0929, 0.033232000000000005
DataValue, 6.0966400000000007, 0.025652
DataValue, 6.1006800000000005, 0.032330000000000005
DataValue, 6.1047600000000006, 0.037292000000000006
DataValue, 6.1086800000000006, 0.035662000000000006
DataValue, 6.11268, 0.030214
DataValue, 6.1166700000000009, 0.02442
DataValue, 6.12077, 0.02806
DataValue, 6.12471, 0.030150000000000003
DataValue, 6.12865, 0.024770000000000004
DataValue, 6.1326500000000008, 0.030922
DataValue, 6.13677, 0.028082000000000003
DataValue, 6.14064, 0.028900000000000002
DataValue, 6.1446700000000005, 0.028798000000000004
DataValue, 6.14892, 0.024326
DataValue, 6.15263, 0.047616000000000006
DataValue, 6.15664, 0.033530000000000004
DataValue, 6.16068, 0.027958000000000004
DataValue, 6.1646500000000009, 0.027938
DataValue, 6.16863, 0.02457
DataValue, 6.1726500000000009, 0.031058000000000002
DataValue, 6.17668, 0.025754000000000003
DataValue, 6.18069, 0.029206000000000003
DataValue, 6.18592, 0.028568000000000003
DataValue, 6.1886800000000006, 0.025800000000000003
DataValue, 6.19263, 0.031462000000000004
DataValue, 6.1966300000000007, 0.024772000000000002
DataValue, 6.20105, 0.035452000000000004
DataValue, 6.2046300000000008, 0.03851
DataValue, 6.2086700000000006, 0.035662000000000006
DataValue, 6.21267, 0.032178000000000005
DataValue, 6.2169700000000008, 0.025036000000000003
DataValue, 6.22067, 0.028896
DataValue, 6.22463, 0.028946000000000003
DataValue, 6.2286300000000008, 0.025524
DataValue, 6.2326400000000008, 0.031352000000000005
DataValue, 6.2366300000000008, 0.028212
DataValue, 6.2406700000000006, 0.028038000000000004
DataValue, 6.2448400000000008, 0.029028
DataValue, 6.2486400000000009, 0.024484000000000002
DataValue, 6.2526300000000008, 0.046232
DataValue, 6.2566700000000006, 0.035406
DataValue, 6.26088, 0.028610000000000003
DataValue, 6.26536, 0.028006000000000003
DataValue, 6.26956, 0.025478
DataValue, 6.27273, 0.033408
DataValue, 6.27672, 0.024852000000000003
DataValue, 6.2806500000000005, 0.028506000000000004
DataValue, 6.284650000000001, 0.028468000000000004
DataValue, 6.2886400000000009, 0.025152
DataValue, 6.2935000000000008, 0.029588000000000003
DataValue, 6.2966700000000007, 0.024948
DataValue, 6.30067, 0.034132
DataValue, 6.3046700000000007, 0.043694000000000004
DataValue, 6.31008, 0.041386000000000006
DataValue, 6.3126900000000008, 0.031740000000000004
DataValue, 6.3166300000000009, 0.025356000000000004
DataValue, 6.32066, 0.02825
DataValue, 6.3259300000000005, 0.028052000000000004
DataValue, 6.3286900000000008, 0.024982
DataValue, 6.33267, 0.032824000000000006
DataValue, 6.33663, 0.028016000000000003
DataValue, 6.3415300000000006, 0.028222000000000004
DataValue, 6.3452800000000007, 0.027956
DataValue, 6.3486400000000005, 0.025130000000000003
DataValue, 6.35268, 0.045628
DataValue, 6.3566800000000008, 0.035320000000000004
DataValue, 6.36068, 0.027854000000000004
DataValue, 6.36469, 0.03681
DataValue, 6.36868, 0.024950000000000003
DataValue, 6.3726400000000005, 0.031336
DataValue, 6.3766300000000005, 0.02493
DataValue, 6.3806800000000008, 0.029074000000000003
DataValue, 6.3846700000000007, 0.029038
DataValue, 6.3886400000000005, 0.025382000000000002
DataValue, 6.3926300000000005, 0.033412000000000004
DataValue, 6.3966800000000008, 0.025384000000000004
DataValue, 6.4006300000000005, 0.034984
DataValue, 6.40469, 0.038734000000000005
DataValue, 6.40868, 0.038006000000000005
DataValue, 6.41277, 0.031866000000000005
DataValue, 6.41668, 0.024798
DataValue, 6.42065, 0.028294000000000003
DataValue, 6.42468, 0.034154000000000004
DataValue, 6.42865, 0.025478
DataValue, 6.43264, 0.032012000000000006
DataValue, 6.43665, 0.027996000000000004
DataValue, 6.4406300000000005, 0.028682000000000003
DataValue, 6.4446400000000006, 0.027888000000000003
DataValue, 6.4487700000000006, 0.024318000000000003
DataValue, 6.4526800000000009, 0.045816
DataValue, 6.4566700000000008, 0.034464
DataValue, 6.4606200000000005, 0.028588000000000002
DataValue, 6.46609, 0.028594
DataValue, 6.4686400000000006, 0.025714
DataValue, 6.4726300000000005, 0.032328
DataValue, 6.47663, 0.025692000000000003
DataValue, 6.4823, 0.032758
DataValue, 6.4886500000000007, 0.024676000000000003
DataValue, 6.49267, 0.031758
DataValue, 6.4967500000000005, 0.024482000000000004
DataValue, 6.5006400000000006, 0.035232000000000006
DataValue, 6.5046500000000007, 0.03785
DataValue, 6.50865, 0.038722000000000006
DataValue, 6.5126500000000007, 0.033968000000000005
DataValue, 6.5166900000000005, 0.025506
DataValue, 6.52064, 0.028990000000000002
DataValue, 6.52463, 0.032048
DataValue, 6.5297800000000006, 0.024296
DataValue, 6.53265, 0.031540000000000006
DataValue, 6.53664, 0.027012
DataValue, 6.54067, 0.028308000000000003
DataValue, 6.54487, 0.029516000000000004
DataValue, 6.54863, 0.024932000000000003
DataValue, 6.5526700000000009, 0.042174
DataValue, 6.55667, 0.03583
DataValue, 6.56064, 0.029588000000000003
DataValue, 6.5646900000000006, 0.029070000000000002
DataValue, 6.5686300000000006, 0.02509
DataValue, 6.572750000000001, 0.033014
DataValue, 6.57664, 0.024970000000000003
DataValue, 6.58063, 0.028658000000000003
DataValue, 6.5846700000000009, 0.02816
DataValue, 6.58891, 0.025834000000000003
DataValue, 6.5935400000000008, 0.031638
DataValue, 6.5971400000000004, 0.024388000000000003
DataValue, 6.6006500000000008, 0.037094
DataValue, 6.6046900000000006, 0.042624
DataValue, 6.60869, 0.040744
DataValue, 6.6127800000000008, 0.032668
DataValue, 6.61669, 0.024560000000000002
DataValue, 6.6207100000000008, 0.028610000000000003
DataValue, 6.6246500000000008, 0.029018000000000002
DataValue, 6.6286400000000008, 0.024200000000000003
DataValue, 6.6326300000000007, 0.033852
DataValue, 6.63808, 0.024496
DataValue, 6.64092, 0.028038000000000004
DataValue, 6.64468, 0.028650000000000002
DataValue, 6.6486300000000007, 0.032408000000000006
DataValue, 6.6546600000000007, 0.039894000000000006
DataValue, 6.6606900000000007, 0.029434000000000002
DataValue, 6.6647300000000005, 0.029844000000000002
DataValue, 6.6687800000000008, 0.025372000000000002
DataValue, 6.6726500000000009, 0.033326
DataValue, 6.67665, 0.025296000000000003
DataValue, 6.68069, 0.029288
DataValue, 6.68592, 0.026762
DataValue, 6.69265, 0.033370000000000004
DataValue, 6.6966500000000009, 0.025432000000000003
DataValue, 6.70065, 0.043956
DataValue, 6.70464, 0.037384
DataValue, 6.70863, 0.034322000000000005
DataValue, 6.71267, 0.032248000000000006
DataValue, 6.7166900000000007, 0.025194
DataValue, 6.7206500000000009, 0.028896
DataValue, 6.7246700000000006, 0.035828000000000006
DataValue, 6.72862, 0.024928000000000002
DataValue, 6.73268, 0.03184
DataValue, 6.7366800000000007, 0.025964
DataValue, 6.74063, 0.028174
DataValue, 6.744790000000001, 0.028632
DataValue, 6.74868, 0.035298
DataValue, 6.7526800000000007, 0.039254000000000004
DataValue, 6.75663, 0.03998
DataValue, 6.7609200000000005, 0.029210000000000003
DataValue, 6.76468, 0.029330000000000002
DataValue, 6.76867, 0.025302
DataValue, 6.77263, 0.032602000000000006
DataValue, 6.7768000000000006, 0.024584
DataValue, 6.7806900000000008, 0.028064000000000002
DataValue, 6.78467, 0.037278000000000006
DataValue, 6.7886200000000008, 0.024314000000000002
DataValue, 6.79349, 0.031592
DataValue, 6.7974700000000006, 0.024626000000000002
DataValue, 6.80156, 0.045860000000000005
DataValue, 6.808650000000001, 0.026466000000000003
DataValue, 6.8126400000000009, 0.034494000000000004
DataValue, 6.8166400000000005, 0.024804000000000003
DataValue, 6.8206400000000009, 0.027728000000000003
DataValue, 6.8246800000000007, 0.028098
DataValue, 6.8286400000000009, 0.024310000000000002
DataValue, 6.8326800000000008, 0.032006
DataValue, 6.83668, 0.026102000000000004
DataValue, 6.8406800000000008, 0.029120000000000004
DataValue, 6.84468, 0.0344
DataValue, 6.8486800000000008, 0.035666
DataValue, 6.85268, 0.040216
DataValue, 6.85777, 0.025036000000000003
DataValue, 6.86073, 0.028566
DataValue, 6.8647300000000007, 0.028360000000000003
DataValue, 6.868640000000001, 0.024480000000000002
DataValue, 6.8726400000000005, 0.033936
DataValue, 6.876640000000001, 0.024206000000000002
DataValue, 6.8806800000000008, 0.028156000000000004
DataValue, 6.884640000000001, 0.028458000000000004
DataValue, 6.8886400000000005, 0.025208
DataValue, 6.8927400000000008, 0.03309
DataValue, 6.8966800000000008, 0.025222
DataValue, 6.90068, 0.04603
DataValue, 6.9046400000000006, 0.038336
DataValue, 6.908640000000001, 0.024522000000000002
DataValue, 6.9126300000000009, 0.032162
DataValue, 6.9168800000000008, 0.025018000000000002
DataValue, 6.9207800000000006, 0.028574000000000002
DataValue, 6.92464, 0.028632
DataValue, 6.92867, 0.024960000000000003
DataValue, 6.9328300000000009, 0.032970000000000006
DataValue, 6.937310000000001, 0.025644000000000004
DataValue, 6.94068, 0.027690000000000003
DataValue, 6.9446800000000009, 0.028348
DataValue, 6.948830000000001, 0.034374
DataValue, 6.95265, 0.04304
DataValue, 6.95668, 0.024756000000000004
DataValue, 6.9606800000000009, 0.027284000000000003
DataValue, 6.96464, 0.032682
DataValue, 6.9686400000000006, 0.025198
DataValue, 6.97264, 0.03493
DataValue, 6.9766800000000009, 0.024928000000000002
DataValue, 6.9822700000000006, 0.030922
DataValue, 6.9846400000000006, 0.028208000000000004
DataValue, 6.9886800000000004, 0.02451
DataValue, 6.99267, 0.034030000000000005
DataValue, 6.99779, 0.035176000000000006
DataValue, 7.0006800000000009, 0.044236000000000004
DataValue, 7.0046700000000008, 0.039054000000000005
DataValue, 7.00867, 0.025018000000000002
DataValue, 7.0134500000000006, 0.032184000000000004
DataValue, 7.0166800000000009, 0.025018000000000002
DataValue, 7.0206300000000006, 0.026608000000000003
DataValue, 7.02467, 0.037644000000000004
DataValue, 7.02988, 0.024404000000000002
DataValue, 7.0366500000000007, 0.025848000000000003
DataValue, 7.0406800000000009, 0.026636000000000003
DataValue, 7.044690000000001, 0.029086000000000004
DataValue, 7.0486800000000009, 0.034076
DataValue, 7.0526500000000008, 0.045826000000000006
DataValue, 7.0566400000000007, 0.025296000000000003
DataValue, 7.060690000000001, 0.027008
DataValue, 7.06463, 0.029068000000000004
DataValue, 7.0686300000000006, 0.024286000000000002
DataValue, 7.0728000000000009, 0.032012000000000006
DataValue, 7.0772, 0.025194
DataValue, 7.080680000000001, 0.026060000000000003
DataValue, 7.0849, 0.04134
DataValue, 7.088680000000001, 0.025312
DataValue, 7.0926800000000005, 0.032938
DataValue, 7.0973900000000008, 0.035142
DataValue, 7.10069, 0.038184
DataValue, 7.1047600000000006, 0.03733
DataValue, 7.10869, 0.024306
DataValue, 7.1126400000000007, 0.033268000000000006
DataValue, 7.1166800000000006, 0.024306
DataValue, 7.1206400000000007, 0.025276000000000003
DataValue, 7.1246500000000008, 0.028018
DataValue, 7.1286400000000008, 0.024926000000000004
DataValue, 7.1326500000000008, 0.032966
DataValue, 7.136680000000001, 0.026058
DataValue, 7.140740000000001, 0.026966000000000004
DataValue, 7.1446400000000008, 0.035524
DataValue, 7.1486500000000008, 0.038562000000000006
DataValue, 7.15268, 0.041872000000000006
DataValue, 7.15664, 0.024484000000000002
DataValue, 7.1606700000000005, 0.02544
DataValue, 7.1646300000000007, 0.028026000000000002
DataValue, 7.1696800000000005, 0.024866000000000003
DataValue, 7.1726800000000006, 0.033954000000000005
DataValue, 7.1766700000000005, 0.025214000000000004
DataValue, 7.18062, 0.025848000000000003
DataValue, 7.1852700000000009, 0.028552
DataValue, 7.1900100000000009, 0.024598000000000002
DataValue, 7.19669, 0.034322000000000005
DataValue, 7.200730000000001, 0.034448000000000006
DataValue, 7.20469, 0.03858
DataValue, 7.2086900000000007, 0.024216
DataValue, 7.21274, 0.032274000000000004
DataValue, 7.2166900000000007, 0.024932000000000003
DataValue, 7.2206500000000009, 0.025274
DataValue, 7.22463, 0.029696000000000004
DataValue, 7.2286300000000008, 0.025474000000000004
DataValue, 7.2329200000000009, 0.032712000000000005
DataValue, 7.2366300000000008, 0.025310000000000003
DataValue, 7.24063, 0.025026000000000003
DataValue, 7.244860000000001, 0.03135
DataValue, 7.2496500000000008, 0.042764
DataValue, 7.2526800000000007, 0.043444
DataValue, 7.25668, 0.025480000000000003
DataValue, 7.2606500000000009, 0.025274
DataValue, 7.26468, 0.038238
DataValue, 7.2686800000000007, 0.025012000000000003
DataValue, 7.2730200000000007, 0.031976000000000004
DataValue, 7.2767800000000005, 0.024792
DataValue, 7.2806900000000008, 0.025228000000000004
DataValue, 7.2846300000000008, 0.028996
DataValue, 7.28863, 0.024594
DataValue, 7.29356, 0.031706000000000005
DataValue, 7.2966500000000005, 0.035148000000000006
DataValue, 7.301, 0.034868
DataValue, 7.3046900000000008, 0.037094
DataValue, 7.3089200000000005, 0.024122
DataValue, 7.3126900000000008, 0.032476000000000005
DataValue, 7.3166300000000009, 0.025616000000000003
DataValue, 7.3206700000000007, 0.025110000000000004
DataValue, 7.3248900000000008, 0.040794000000000004
DataValue, 7.3286500000000006, 0.025488000000000004
DataValue, 7.33274, 0.03254
DataValue, 7.3366500000000006, 0.026934000000000003
DataValue, 7.340650000000001, 0.026294
DataValue, 7.3446900000000008, 0.031154
DataValue, 7.34869, 0.042998
DataValue, 7.3526500000000006, 0.042492
DataValue, 7.357190000000001, 0.024976
DataValue, 7.3606500000000006, 0.0244
DataValue, 7.36467, 0.030206000000000004
DataValue, 7.36866, 0.024610000000000003
DataValue, 7.3729400000000007, 0.032628000000000004
DataValue, 7.3766300000000005, 0.024668000000000002
DataValue, 7.3806300000000009, 0.025186000000000004
DataValue, 7.3846300000000005, 0.038518000000000004
DataValue, 7.3891300000000006, 0.024398000000000003
DataValue, 7.3926500000000006, 0.03239
DataValue, 7.39665, 0.0354
DataValue, 7.4006500000000006, 0.034104
DataValue, 7.40469, 0.039196
DataValue, 7.408640000000001, 0.024392
DataValue, 7.41267, 0.033754000000000006
DataValue, 7.41687, 0.025574000000000003
DataValue, 7.4206800000000008, 0.025516000000000004
DataValue, 7.4251700000000005, 0.028306
DataValue, 7.42865, 0.025636000000000003
DataValue, 7.4326900000000009, 0.032794000000000004
DataValue, 7.43665, 0.025368
DataValue, 7.4406300000000005, 0.02517
DataValue, 7.44467, 0.035418000000000005
DataValue, 7.44892, 0.041806
DataValue, 7.45265, 0.04064
DataValue, 7.45668, 0.024366000000000002
DataValue, 7.46065, 0.024578000000000003
DataValue, 7.4646900000000009, 0.030842
DataValue, 7.46865, 0.02543
DataValue, 7.4726500000000007, 0.034294000000000005
DataValue, 7.47665, 0.025414000000000003
DataValue, 7.480690000000001, 0.024902
DataValue, 7.4846900000000005, 0.030124
DataValue, 7.488690000000001, 0.024626000000000002
DataValue, 7.4926900000000005, 0.031686000000000006
DataValue, 7.4966500000000007, 0.032260000000000004
DataValue, 7.5006900000000005, 0.033842000000000004
DataValue, 7.504690000000001, 0.040118
DataValue, 7.5086900000000005, 0.025946000000000004
DataValue, 7.5126700000000008, 0.03298
DataValue, 7.51665, 0.025556000000000002
DataValue, 7.52073, 0.028340000000000004
DataValue, 7.5246900000000005, 0.030838000000000004
DataValue, 7.5286500000000007, 0.025228000000000004
DataValue, 7.53265, 0.033576
DataValue, 7.5366500000000007, 0.02457
DataValue, 7.54065, 0.024598000000000002
DataValue, 7.544690000000001, 0.031442000000000005
DataValue, 7.54865, 0.042266000000000005
DataValue, 7.5526500000000008, 0.042818
DataValue, 7.5566900000000006, 0.025310000000000003
DataValue, 7.5609100000000007, 0.024426000000000003
DataValue, 7.5646900000000006, 0.033112
DataValue, 7.568690000000001, 0.024968
DataValue, 7.5726900000000006, 0.031946
DataValue, 7.5766500000000008, 0.024598000000000002
DataValue, 7.58065, 0.024324000000000002
DataValue, 7.5846700000000009, 0.030922
DataValue, 7.5889000000000006, 0.025302
DataValue, 7.5931200000000008, 0.031872000000000004
DataValue, 7.596680000000001, 0.03402
DataValue, 7.60064, 0.035338
DataValue, 7.604820000000001, 0.037714000000000004
DataValue, 7.6091700000000007, 0.025560000000000003
DataValue, 7.61263, 0.032238
DataValue, 7.6166300000000007, 0.02493
DataValue, 7.6207800000000008, 0.024744000000000002
DataValue, 7.6246800000000006, 0.041112
DataValue, 7.628680000000001, 0.025668000000000003
DataValue, 7.6326300000000007, 0.033886000000000006
DataValue, 7.6381200000000007, 0.025852000000000003
DataValue, 7.6406800000000006, 0.026372000000000003
DataValue, 7.64463, 0.03781
DataValue, 7.64862, 0.036442
DataValue, 7.6542100000000008, 0.050582
DataValue, 7.66065, 0.025862000000000003
DataValue, 7.6646800000000006, 0.032818
DataValue, 7.66865, 0.026076000000000002
DataValue, 7.6726800000000006, 0.033808000000000005
DataValue, 7.6766800000000011, 0.026386000000000003
DataValue, 7.6806300000000007, 0.02629
DataValue, 7.6855600000000006, 0.02978
DataValue, 7.68864, 0.026388
DataValue, 7.69263, 0.032964
DataValue, 7.6966300000000007, 0.039426
DataValue, 7.70112, 0.04143
DataValue, 7.7046300000000008, 0.038184
DataValue, 7.7086700000000006, 0.026300000000000004
DataValue, 7.7126300000000008, 0.035614
DataValue, 7.7176300000000007, 0.026824
DataValue, 7.7246900000000007, 0.033698000000000006
DataValue, 7.7287400000000011, 0.025982
DataValue, 7.7326500000000005, 0.031988
DataValue, 7.7366500000000009, 0.024456000000000002
DataValue, 7.7406900000000007, 0.024488000000000003
DataValue, 7.74469, 0.042038000000000006
DataValue, 7.7486500000000005, 0.03389
DataValue, 7.7526500000000009, 0.03685
DataValue, 7.7566500000000005, 0.025498000000000003
DataValue, 7.7606500000000009, 0.025460000000000003
DataValue, 7.7646400000000009, 0.032296000000000005
DataValue, 7.7686500000000009, 0.025288
DataValue, 7.7726900000000008, 0.033194
DataValue, 7.776650000000001, 0.024494000000000002
DataValue, 7.7806900000000008, 0.024560000000000002
DataValue, 7.78469, 0.031344000000000004
DataValue, 7.78868, 0.024304000000000003
DataValue, 7.7935200000000009, 0.038894000000000005
DataValue, 7.7969300000000006, 0.03379
DataValue, 7.800650000000001, 0.04306
DataValue, 7.8046500000000005, 0.035666
DataValue, 7.80869, 0.025560000000000003
DataValue, 7.8126900000000008, 0.032720000000000006
DataValue, 7.81669, 0.025040000000000003
DataValue, 7.8206700000000007, 0.024856000000000003
DataValue, 7.82666, 0.024778
DataValue, 7.83269, 0.032814
DataValue, 7.8366500000000006, 0.025
DataValue, 7.8421300000000009, 0.031712000000000004
DataValue, 7.8486800000000008, 0.04007
DataValue, 7.8526900000000008, 0.041984
DataValue, 7.85669, 0.024778
DataValue, 7.8606900000000008, 0.024860000000000004
DataValue, 7.8646400000000005, 0.034978
DataValue, 7.8686300000000005, 0.024318000000000003
DataValue, 7.8737600000000008, 0.03207
DataValue, 7.87668, 0.02501
DataValue, 7.8806400000000005, 0.025278000000000002
DataValue, 7.8846300000000005, 0.032188
DataValue, 7.888650000000001, 0.025016000000000004
DataValue, 7.8926300000000005, 0.03449
DataValue, 7.8966300000000009, 0.033488000000000004
DataValue, 7.9006300000000005, 0.039666000000000007
DataValue, 7.9046800000000008, 0.031892000000000004
DataValue, 7.9086700000000008, 0.024792
DataValue, 7.91267, 0.032098
DataValue, 7.9169200000000011, 0.025500000000000002
DataValue, 7.92072, 0.025480000000000003
DataValue, 7.92468, 0.041258
DataValue, 7.92867, 0.024834000000000002
DataValue, 7.9328500000000011, 0.031796000000000005
DataValue, 7.93667, 0.024824000000000002
DataValue, 7.94068, 0.02466
DataValue, 7.944630000000001, 0.043340000000000004
DataValue, 7.9487700000000006, 0.040580000000000005
DataValue, 7.9526800000000009, 0.041168
DataValue, 7.9566700000000008, 0.024386
DataValue, 7.96067, 0.025262000000000003
DataValue, 7.96616, 0.024202
DataValue, 7.9686400000000006, 0.026490000000000003
DataValue, 7.9726300000000006, 0.03257
DataValue, 7.976630000000001, 0.024926000000000004
DataValue, 7.981980000000001, 0.030848000000000004
DataValue, 7.9846400000000006, 0.038118000000000006
DataValue, 7.9886700000000008, 0.024866000000000003
DataValue, 7.99267, 0.032406000000000004
DataValue, 7.9982200000000008, 0.039444000000000007
DataValue, 8.005370000000001, 0.029714000000000004
DataValue, 8.0091200000000011, 0.024598000000000002
DataValue, 8.01265, 0.034438
DataValue, 8.01665, 0.025288
DataValue, 8.0207100000000011, 0.025178000000000002
DataValue, 8.0246500000000012, 0.031712000000000004
DataValue, 8.028690000000001, 0.024306
DataValue, 8.03269, 0.033102
DataValue, 8.03669, 0.024622
DataValue, 8.0406900000000014, 0.024616000000000002
DataValue, 8.044690000000001, 0.047686000000000006
DataValue, 8.04865, 0.039182
DataValue, 8.05265, 0.040664000000000006
DataValue, 8.05663, 0.025522000000000003
DataValue, 8.0606400000000011, 0.025006
DataValue, 8.0646300000000011, 0.032244
DataValue, 8.06864, 0.027198000000000003
DataValue, 8.0728, 0.032518000000000005
DataValue, 8.0766800000000014, 0.024310000000000002
DataValue, 8.0806300000000011, 0.024858
DataValue, 8.0846700000000009, 0.032630000000000006
DataValue, 8.08873, 0.025562
DataValue, 8.0933400000000013, 0.039342
DataValue, 8.0967200000000012, 0.041076
DataValue, 8.10068, 0.036548000000000004
DataValue, 8.10464, 0.041816000000000006
DataValue, 8.1086400000000012, 0.024592000000000003
DataValue, 8.11264, 0.032188
DataValue, 8.11673, 0.024316
DataValue, 8.1206900000000015, 0.024306
DataValue, 8.1246800000000015, 0.031658000000000006
DataValue, 8.12864, 0.025242
DataValue, 8.132670000000001, 0.034542
DataValue, 8.13814, 0.024604
DataValue, 8.1406800000000015, 0.025312
DataValue, 8.144680000000001, 0.038310000000000004
DataValue, 8.14868, 0.0349
DataValue, 8.15535, 0.031804000000000006
DataValue, 8.16065, 0.024210000000000002
DataValue, 8.16468, 0.033706
DataValue, 8.1687400000000014, 0.024940000000000004
DataValue, 8.1726800000000015, 0.032716
DataValue, 8.17664, 0.025398000000000004
DataValue, 8.180670000000001, 0.025374
