
SetupTitle, full42-1
PrimitiveTest, I/V-t Sampling
DataValue, 31.396690000000003, 0.024572000000000004
DataValue, 31.40069, 0.027612
DataValue, 31.404860000000003, 0.024728000000000003
DataValue, 31.412640000000003, 0.039248000000000005
DataValue, 31.41664, 0.02527
DataValue, 31.420690000000004, 0.028832000000000003
DataValue, 31.424650000000003, 0.028804000000000003
DataValue, 31.42864, 0.028880000000000003
DataValue, 31.43269, 0.029018000000000002
DataValue, 31.436680000000003, 0.024258000000000002
DataValue, 31.440730000000002, 0.028244000000000002
DataValue, 31.44468, 0.024658000000000003
DataValue, 31.448690000000003, 0.02791
DataValue, 31.452690000000004, 0.028086000000000003
DataValue, 31.456770000000002, 0.033568
DataValue, 31.46065, 0.044484
DataValue, 31.464650000000002, 0.043598000000000005
DataValue, 31.46872, 0.029132
DataValue, 31.472640000000002, 0.029366000000000003
DataValue, 31.476640000000003, 0.02561
DataValue, 31.480670000000003, 0.032822000000000004
DataValue, 31.485950000000003, 0.025002000000000003
DataValue, 31.488930000000003, 0.028928000000000002
DataValue, 31.492630000000002, 0.0284
DataValue, 31.496630000000003, 0.024338000000000002
DataValue, 31.502520000000004, 0.028164
DataValue, 31.508680000000002, 0.043628000000000007
DataValue, 31.51272, 0.037852000000000004
DataValue, 31.516690000000004, 0.025304000000000004
DataValue, 31.520750000000003, 0.029700000000000004
DataValue, 31.524690000000003, 0.028254
DataValue, 31.528760000000002, 0.02815
DataValue, 31.532690000000002, 0.028140000000000002
DataValue, 31.536700000000003, 0.028174
DataValue, 31.540640000000003, 0.029978
DataValue, 31.544690000000003, 0.025228000000000004
DataValue, 31.548700000000004, 0.028618
DataValue, 31.552690000000002, 0.028778
DataValue, 31.556690000000003, 0.037018
DataValue, 31.560760000000002, 0.044042000000000005
DataValue, 31.564680000000003, 0.036384000000000007
DataValue, 31.568640000000002, 0.028434
DataValue, 31.572680000000002, 0.02858
DataValue, 31.57674, 0.02484
DataValue, 31.58068, 0.030838000000000004
DataValue, 31.584730000000004, 0.025444
DataValue, 31.588690000000003, 0.028884000000000003
DataValue, 31.592710000000004, 0.028772000000000002
DataValue, 31.596690000000002, 0.024990000000000002
DataValue, 31.600690000000004, 0.030902000000000002
DataValue, 31.604760000000002, 0.03432
DataValue, 31.608650000000004, 0.036030000000000006
DataValue, 31.612690000000004, 0.038930000000000006
DataValue, 31.616680000000002, 0.024682000000000003
DataValue, 31.620680000000004, 0.030722000000000003
DataValue, 31.626170000000002, 0.02595
DataValue, 31.632680000000004, 0.028784000000000004
DataValue, 31.636630000000004, 0.024926000000000004
DataValue, 31.641930000000002, 0.028302
DataValue, 31.644630000000003, 0.024976
DataValue, 31.648630000000004, 0.027846000000000003
DataValue, 31.652620000000002, 0.028404000000000002
DataValue, 31.658610000000003, 0.034558000000000005
DataValue, 31.664640000000002, 0.026428000000000004
DataValue, 31.668680000000002, 0.0291
DataValue, 31.672690000000003, 0.02909
DataValue, 31.67676, 0.025536000000000003
DataValue, 31.680640000000004, 0.031528
DataValue, 31.68464, 0.025492
DataValue, 31.688640000000003, 0.027830000000000004
DataValue, 31.692640000000004, 0.027916000000000003
DataValue, 31.696640000000002, 0.024532
DataValue, 31.700680000000002, 0.03125
DataValue, 31.704760000000004, 0.033094000000000005
DataValue, 31.708640000000003, 0.034336000000000005
DataValue, 31.712680000000002, 0.036532
DataValue, 31.716630000000002, 0.025564000000000003
DataValue, 31.720630000000003, 0.031686000000000006
DataValue, 31.72464, 0.028434
DataValue, 31.72867, 0.028148000000000003
DataValue, 31.732830000000003, 0.02772
DataValue, 31.73674, 0.024442000000000002
DataValue, 31.740630000000003, 0.030744000000000004
DataValue, 31.744670000000003, 0.024556
DataValue, 31.748820000000002, 0.029024
DataValue, 31.752630000000003, 0.029204000000000004
DataValue, 31.75664, 0.043478
DataValue, 31.76067, 0.044000000000000004
DataValue, 31.764860000000002, 0.024744000000000002
DataValue, 31.769360000000002, 0.028934
DataValue, 31.773090000000003, 0.028586000000000004
DataValue, 31.776650000000004, 0.024846000000000004
DataValue, 31.780640000000002, 0.031576
DataValue, 31.78468, 0.024352000000000002
DataValue, 31.78864, 0.027972000000000004
DataValue, 31.792640000000002, 0.02909
DataValue, 31.79812, 0.028578000000000003
DataValue, 31.804640000000003, 0.032652
DataValue, 31.808680000000003, 0.035098000000000004
DataValue, 31.814020000000003, 0.033736
DataValue, 31.816630000000004, 0.025308
DataValue, 31.820680000000003, 0.031516
DataValue, 31.82467, 0.027056000000000004
DataValue, 31.829720000000002, 0.027768
DataValue, 31.832680000000003, 0.028162000000000003
DataValue, 31.836630000000003, 0.025184
DataValue, 31.840670000000003, 0.033260000000000005
DataValue, 31.846020000000003, 0.024990000000000002
DataValue, 31.849110000000003, 0.028632
DataValue, 31.852690000000003, 0.029240000000000002
DataValue, 31.85676, 0.043142000000000007
DataValue, 31.860680000000002, 0.044266000000000007
DataValue, 31.864680000000003, 0.027828000000000002
DataValue, 31.868640000000003, 0.028192000000000002
DataValue, 31.872680000000003, 0.028222000000000004
DataValue, 31.877450000000003, 0.025064000000000003
DataValue, 31.88068, 0.032518000000000005
DataValue, 31.88463, 0.024996
DataValue, 31.888630000000003, 0.029222
DataValue, 31.892640000000004, 0.028890000000000002
DataValue, 31.896630000000002, 0.025206000000000003
DataValue, 31.900630000000003, 0.031592
DataValue, 31.904790000000002, 0.03381
DataValue, 31.909470000000002, 0.042688000000000004
DataValue, 31.912670000000002, 0.037456
DataValue, 31.916650000000004, 0.024258000000000002
DataValue, 31.920680000000004, 0.032308
DataValue, 31.9247, 0.027482000000000003
DataValue, 31.928680000000004, 0.0318
DataValue, 31.93268, 0.028540000000000003
DataValue, 31.936680000000003, 0.025410000000000002
DataValue, 31.940680000000004, 0.03221
DataValue, 31.944640000000003, 0.024814000000000003
DataValue, 31.94864, 0.028892
DataValue, 31.95268, 0.028372
DataValue, 31.956680000000002, 0.041522
DataValue, 31.96064, 0.044302
DataValue, 31.96468, 0.025248000000000003
DataValue, 31.968640000000004, 0.029444
DataValue, 31.972680000000004, 0.028616000000000003
DataValue, 31.97668, 0.025052
DataValue, 31.980680000000003, 0.031834
DataValue, 31.984640000000002, 0.024852000000000003
DataValue, 31.988680000000002, 0.028718000000000004
DataValue, 31.992680000000004, 0.028246000000000004
DataValue, 31.996640000000003, 0.024638000000000004
DataValue, 32.000640000000004, 0.03207
DataValue, 32.00464, 0.033126
DataValue, 32.008680000000005, 0.038692000000000004
DataValue, 32.01268, 0.038638000000000006
DataValue, 32.01668, 0.025098000000000002
DataValue, 32.02064, 0.032526000000000006
DataValue, 32.024660000000004, 0.026352000000000004
DataValue, 32.02864, 0.030672
DataValue, 32.03264, 0.028476
DataValue, 32.036640000000006, 0.024900000000000002
DataValue, 32.04068, 0.03237
DataValue, 32.04468, 0.025712000000000002
DataValue, 32.048640000000006, 0.029692000000000003
DataValue, 32.052640000000004, 0.03155
DataValue, 32.05668, 0.037806000000000006
DataValue, 32.060680000000005, 0.045256000000000005
DataValue, 32.06468, 0.024560000000000002
DataValue, 32.06864, 0.028314000000000002
DataValue, 32.07264, 0.027830000000000004
DataValue, 32.0769, 0.024978000000000004
DataValue, 32.08068, 0.032104
DataValue, 32.08467, 0.024902
DataValue, 32.08867, 0.029356000000000004
DataValue, 32.09279, 0.028938000000000002
DataValue, 32.09668, 0.02525
DataValue, 32.10063, 0.032718000000000004
DataValue, 32.10463, 0.039464000000000006
DataValue, 32.1088, 0.043032
DataValue, 32.112680000000005, 0.039146
DataValue, 32.116640000000004, 0.024268
DataValue, 32.120670000000004, 0.031978
DataValue, 32.126160000000006, 0.025910000000000002
DataValue, 32.13007, 0.028902000000000004
DataValue, 32.136680000000005, 0.029662
DataValue, 32.14076, 0.033392000000000005
DataValue, 32.14468, 0.0256
DataValue, 32.148680000000006, 0.028684
DataValue, 32.152680000000004, 0.037614
DataValue, 32.15668, 0.034054
DataValue, 32.16064, 0.044986000000000005
DataValue, 32.164680000000004, 0.024536000000000002
DataValue, 32.16864, 0.027876
DataValue, 32.17264, 0.028536000000000002
DataValue, 32.176640000000006, 0.025452000000000002
DataValue, 32.180640000000004, 0.033030000000000004
DataValue, 32.18464, 0.025252000000000004
DataValue, 32.188680000000005, 0.028688
DataValue, 32.19268, 0.028134000000000003
DataValue, 32.19668, 0.024710000000000003
DataValue, 32.200680000000006, 0.032036
DataValue, 32.20468, 0.040826
DataValue, 32.20868, 0.042502000000000005
DataValue, 32.212680000000006, 0.037052
DataValue, 32.216640000000005, 0.025268000000000002
DataValue, 32.22064, 0.032782000000000006
DataValue, 32.22464, 0.027298000000000003
DataValue, 32.22867, 0.029252000000000004
DataValue, 32.23281, 0.02842
DataValue, 32.237230000000004, 0.025496
DataValue, 32.240680000000005, 0.032644
DataValue, 32.244640000000004, 0.024890000000000002
DataValue, 32.24868, 0.028300000000000002
DataValue, 32.25264, 0.037036000000000006
DataValue, 32.25674, 0.033884000000000004
DataValue, 32.26068, 0.043832
DataValue, 32.26464, 0.025050000000000003
DataValue, 32.26865, 0.028688
DataValue, 32.27268, 0.02884
DataValue, 32.276680000000006, 0.024854
DataValue, 32.280680000000004, 0.032364000000000004
DataValue, 32.28464, 0.024836
DataValue, 32.28864, 0.028284000000000004
DataValue, 32.292640000000006, 0.028224000000000003
DataValue, 32.29668, 0.025156
DataValue, 32.30064, 0.032744
DataValue, 32.304680000000005, 0.038136
DataValue, 32.308640000000004, 0.044152000000000004
DataValue, 32.31264, 0.032552000000000005
DataValue, 32.31664, 0.024976
DataValue, 32.320640000000004, 0.032496000000000004
DataValue, 32.324670000000005, 0.025604000000000002
DataValue, 32.32968, 0.028802
DataValue, 32.33279, 0.029178000000000003
DataValue, 32.33664, 0.025004000000000002
DataValue, 32.34067, 0.033190000000000004
DataValue, 32.34604, 0.030182000000000004
DataValue, 32.35268, 0.035878
DataValue, 32.35669, 0.033742
DataValue, 32.36068, 0.038194000000000006
DataValue, 32.36464, 0.025718
DataValue, 32.368680000000005, 0.028402000000000004
DataValue, 32.37267, 0.02841
DataValue, 32.376760000000004, 0.025454
DataValue, 32.380680000000005, 0.03273
DataValue, 32.38463, 0.025346
DataValue, 32.388670000000005, 0.029092000000000003
DataValue, 32.39354, 0.028406000000000004
DataValue, 32.396730000000005, 0.02508
DataValue, 32.40077, 0.032164000000000005
DataValue, 32.40464, 0.036692
DataValue, 32.408640000000005, 0.044306000000000005
DataValue, 32.41264, 0.028100000000000003
DataValue, 32.41677, 0.025266000000000004
DataValue, 32.420680000000004, 0.032524000000000004
DataValue, 32.42465, 0.026494000000000004
DataValue, 32.42868, 0.029372000000000002
DataValue, 32.43269, 0.029326
DataValue, 32.43668, 0.030104000000000002
DataValue, 32.440690000000004, 0.032366000000000006
DataValue, 32.44464, 0.024714000000000003
DataValue, 32.44869, 0.028862000000000002
DataValue, 32.45264, 0.038718
DataValue, 32.456720000000004, 0.039886000000000005
DataValue, 32.460640000000005, 0.04302
DataValue, 32.464690000000004, 0.025684000000000002
DataValue, 32.46864, 0.02918
DataValue, 32.472680000000004, 0.029678000000000003
DataValue, 32.47668, 0.028496000000000004
DataValue, 32.48068, 0.032510000000000004
DataValue, 32.48588, 0.024272000000000002
DataValue, 32.48885, 0.027978000000000003
DataValue, 32.49264, 0.028130000000000002
DataValue, 32.49664, 0.02492
DataValue, 32.5016, 0.037730000000000007
DataValue, 32.505790000000005, 0.040424
DataValue, 32.508680000000005, 0.034566000000000006
DataValue, 32.512640000000005, 0.029404000000000003
DataValue, 32.51666, 0.025612000000000003
DataValue, 32.520680000000006, 0.03289
DataValue, 32.524680000000004, 0.025848000000000003
DataValue, 32.528670000000005, 0.028730000000000002
DataValue, 32.532630000000005, 0.02842
DataValue, 32.53665, 0.024626000000000002
DataValue, 32.54063, 0.031900000000000005
DataValue, 32.54467, 0.024442000000000002
DataValue, 32.54867, 0.028738000000000003
DataValue, 32.552670000000006, 0.037996
DataValue, 32.556670000000004, 0.038046
DataValue, 32.56067, 0.038262000000000004
DataValue, 32.566120000000005, 0.024578000000000003
DataValue, 32.572680000000005, 0.028314000000000002
DataValue, 32.57668, 0.025604000000000002
DataValue, 32.58068, 0.03155
DataValue, 32.584680000000006, 0.024674
DataValue, 32.588640000000005, 0.028032
DataValue, 32.59268, 0.02875
DataValue, 32.59664, 0.024978000000000004
DataValue, 32.600640000000006, 0.035208
DataValue, 32.60468, 0.035604000000000004
DataValue, 32.60864, 0.036394
DataValue, 32.612680000000005, 0.028480000000000002
DataValue, 32.61668, 0.024882
DataValue, 32.62068, 0.032132
DataValue, 32.62464, 0.02517
DataValue, 32.62868, 0.028354000000000004
DataValue, 32.63264, 0.028754000000000002
DataValue, 32.63664, 0.025338000000000003
DataValue, 32.64068, 0.032302000000000004
DataValue, 32.64464, 0.025660000000000002
DataValue, 32.648720000000004, 0.028592000000000003
DataValue, 32.652640000000005, 0.03747
DataValue, 32.65668, 0.040914000000000006
DataValue, 32.660700000000006, 0.038294
DataValue, 32.664680000000004, 0.025002000000000003
DataValue, 32.66865, 0.027744
DataValue, 32.67264, 0.028350000000000004
DataValue, 32.676640000000006, 0.024966000000000002
DataValue, 32.680640000000004, 0.032278
DataValue, 32.68468, 0.025242
DataValue, 32.68864, 0.027772
DataValue, 32.69268, 0.028418000000000002
DataValue, 32.69668, 0.024262000000000002
DataValue, 32.70064, 0.038088000000000004
DataValue, 32.70469, 0.037952000000000007
DataValue, 32.70868, 0.035194
DataValue, 32.712680000000006, 0.028588000000000002
DataValue, 32.71663, 0.025198
DataValue, 32.72068, 0.032798
DataValue, 32.72464, 0.025422000000000004
DataValue, 32.728680000000004, 0.027916000000000003
DataValue, 32.73265, 0.029084000000000002
DataValue, 32.73664, 0.033068
DataValue, 32.74069, 0.0315
DataValue, 32.74468, 0.024462
DataValue, 32.748650000000005, 0.026836000000000002
DataValue, 32.75264, 0.037606
DataValue, 32.75668, 0.037198
DataValue, 32.760630000000006, 0.039218
DataValue, 32.764900000000004, 0.025762000000000004
DataValue, 32.768640000000005, 0.027304000000000002
DataValue, 32.77268, 0.031488
DataValue, 32.776630000000004, 0.025070000000000002
DataValue, 32.78078, 0.031490000000000004
DataValue, 32.78464, 0.024548000000000004
DataValue, 32.78867, 0.026272000000000004
DataValue, 32.792640000000006, 0.028172000000000003
DataValue, 32.79749, 0.025084000000000002
DataValue, 32.80068, 0.039304000000000006
DataValue, 32.80464, 0.039758
DataValue, 32.80867, 0.042374
DataValue, 32.814080000000004, 0.024882
DataValue, 32.81667, 0.025502000000000004
DataValue, 32.820640000000004, 0.032150000000000005
DataValue, 32.824670000000005, 0.024932000000000003
DataValue, 32.829950000000004, 0.032706000000000006
DataValue, 32.832640000000005, 0.029432000000000003
DataValue, 32.83663, 0.025630000000000003
DataValue, 32.84067, 0.033268000000000006
DataValue, 32.845310000000005, 0.026202000000000003
DataValue, 32.84868, 0.02823
DataValue, 32.85267, 0.039398
DataValue, 32.85667, 0.037058
DataValue, 32.86182, 0.033462000000000006
DataValue, 32.868790000000004, 0.028000000000000004
DataValue, 32.872640000000004, 0.029624
DataValue, 32.876760000000004, 0.025918000000000004
DataValue, 32.880680000000005, 0.033074000000000006
DataValue, 32.88472, 0.026632000000000003
DataValue, 32.88864, 0.027308000000000002
DataValue, 32.89264, 0.030930000000000003
DataValue, 32.896640000000005, 0.027174000000000004
DataValue, 32.90064, 0.042910000000000004
DataValue, 32.904680000000006, 0.035962
DataValue, 32.908640000000005, 0.029612000000000003
DataValue, 32.91268, 0.030138
DataValue, 32.91664, 0.026196000000000004
DataValue, 32.920680000000004, 0.033310000000000006
DataValue, 32.924640000000004, 0.026128000000000002
DataValue, 32.92868, 0.025958000000000002
DataValue, 32.93264, 0.029028
DataValue, 32.93668, 0.025252000000000004
DataValue, 32.94064, 0.032850000000000004
DataValue, 32.944680000000005, 0.025172000000000003
DataValue, 32.948640000000005, 0.025034
DataValue, 32.95264, 0.040172000000000006
DataValue, 32.95669, 0.036732
DataValue, 32.960640000000005, 0.032148
DataValue, 32.964690000000004, 0.024352000000000002
DataValue, 32.97007, 0.032142000000000004
DataValue, 32.97668, 0.028858
DataValue, 32.98064, 0.032606
DataValue, 32.98615, 0.024808000000000004
DataValue, 32.988640000000004, 0.025268000000000002
DataValue, 32.992630000000005, 0.030776
DataValue, 32.99667, 0.024986
DataValue, 33.001580000000004, 0.038630000000000005
DataValue, 33.00464, 0.035838
DataValue, 33.008630000000004, 0.024896
DataValue, 33.01263, 0.030022000000000004
DataValue, 33.018190000000004, 0.024736
DataValue, 33.020680000000006, 0.032968000000000004
DataValue, 33.024640000000005, 0.02832
DataValue, 33.028690000000005, 0.024748000000000003
DataValue, 33.03264, 0.028962
DataValue, 33.036680000000004, 0.028488000000000003
DataValue, 33.040670000000006, 0.032206000000000005
DataValue, 33.04467, 0.024558000000000003
DataValue, 33.049620000000004, 0.0362
DataValue, 33.052690000000005, 0.039576
DataValue, 33.05668, 0.043136
DataValue, 33.06069, 0.032586000000000004
DataValue, 33.064690000000006, 0.025202000000000002
DataValue, 33.068650000000005, 0.024970000000000003
DataValue, 33.07265, 0.02959
DataValue, 33.07665, 0.024452
DataValue, 33.08071, 0.032324000000000006
DataValue, 33.08469, 0.024914000000000002
DataValue, 33.08865, 0.024822000000000004
DataValue, 33.092690000000005, 0.030954000000000002
DataValue, 33.096650000000004, 0.025734000000000003
DataValue, 33.10065, 0.043642000000000007
DataValue, 33.104690000000005, 0.035960000000000006
DataValue, 33.108650000000004, 0.025382000000000002
DataValue, 33.11265, 0.032046000000000005
DataValue, 33.11668, 0.025150000000000002
DataValue, 33.12069, 0.03198
DataValue, 33.12465, 0.025276000000000003
DataValue, 33.12865, 0.025650000000000003
DataValue, 33.13264, 0.030272000000000004
DataValue, 33.136630000000004, 0.025304000000000004
DataValue, 33.14197, 0.031688
DataValue, 33.14464, 0.025344000000000002
DataValue, 33.148630000000004, 0.030102000000000004
DataValue, 33.15263, 0.041086000000000004
DataValue, 33.15834, 0.025266000000000004
DataValue, 33.16465, 0.024912000000000004
DataValue, 33.16864, 0.024606000000000003
DataValue, 33.17269, 0.029972000000000002
DataValue, 33.176640000000006, 0.025104
DataValue, 33.18068, 0.033232000000000005
DataValue, 33.18468, 0.025852000000000003
DataValue, 33.18869, 0.025856000000000004
DataValue, 33.19277, 0.030406000000000002
DataValue, 33.196650000000005, 0.025306000000000002
DataValue, 33.200700000000005, 0.043666
DataValue, 33.20469, 0.033836000000000005
DataValue, 33.20868, 0.024980000000000002
DataValue, 33.21269, 0.030418000000000004
DataValue, 33.216640000000005, 0.02425
DataValue, 33.220690000000005, 0.032368
DataValue, 33.22464, 0.025276000000000003
DataValue, 33.22865, 0.0257
DataValue, 33.23264, 0.031748000000000005
DataValue, 33.236650000000004, 0.025254000000000002
DataValue, 33.240640000000006, 0.031964
DataValue, 33.244640000000004, 0.024764
DataValue, 33.248810000000006, 0.033646
DataValue, 33.25265, 0.040766000000000004
DataValue, 33.25667, 0.039704
DataValue, 33.26064, 0.032046000000000005
DataValue, 33.264770000000006, 0.024868
DataValue, 33.269450000000006, 0.030890000000000004
DataValue, 33.272690000000004, 0.032724
DataValue, 33.27669, 0.034382
DataValue, 33.28065, 0.032698000000000005
DataValue, 33.28474, 0.024704000000000004
DataValue, 33.28869, 0.025234000000000003
DataValue, 33.29269, 0.031544
DataValue, 33.29675, 0.024560000000000002
DataValue, 33.30069, 0.042596
DataValue, 33.30469, 0.033408
DataValue, 33.308690000000006, 0.025396000000000002
DataValue, 33.31269, 0.031912
DataValue, 33.31674, 0.025054000000000003
DataValue, 33.32065, 0.032650000000000005
DataValue, 33.324690000000004, 0.024582000000000003
DataValue, 33.33015, 0.032748000000000006
DataValue, 33.336650000000006, 0.029268000000000002
DataValue, 33.34064, 0.031904
DataValue, 33.345780000000005, 0.025254000000000002
DataValue, 33.34868, 0.032642000000000004
DataValue, 33.35267, 0.041026000000000007
DataValue, 33.35663, 0.039634
DataValue, 33.36135, 0.032564
DataValue, 33.36468, 0.024618
DataValue, 33.36864, 0.025116000000000003
DataValue, 33.37263, 0.032036
DataValue, 33.37677, 0.024896
DataValue, 33.380630000000004, 0.032422
DataValue, 33.38463, 0.024884000000000003
DataValue, 33.388670000000005, 0.025788000000000002
DataValue, 33.3935, 0.026662
DataValue, 33.40064, 0.04315
DataValue, 33.404700000000005, 0.034176000000000005
DataValue, 33.40865, 0.024542
DataValue, 33.41265, 0.031468
DataValue, 33.416700000000006, 0.024654000000000002
DataValue, 33.42065, 0.032176
DataValue, 33.42475, 0.025578000000000004
DataValue, 33.428650000000005, 0.02535
DataValue, 33.43265, 0.03239
DataValue, 33.43674, 0.02534
DataValue, 33.440690000000004, 0.032578
DataValue, 33.44469, 0.025052
DataValue, 33.448730000000005, 0.032832
DataValue, 33.452650000000006, 0.041986
DataValue, 33.45665, 0.042586000000000006
DataValue, 33.46069, 0.03187
DataValue, 33.464690000000004, 0.024918000000000003
DataValue, 33.46878, 0.025758000000000003
DataValue, 33.47265, 0.03288
DataValue, 33.47664, 0.025704
DataValue, 33.48067, 0.033010000000000005
DataValue, 33.485910000000004, 0.033366
DataValue, 33.48863, 0.025240000000000002
DataValue, 33.492630000000005, 0.031544
DataValue, 33.49667, 0.024716000000000002
DataValue, 33.501940000000005, 0.041504000000000006
DataValue, 33.50464, 0.035752000000000006
DataValue, 33.508630000000004, 0.024332000000000003
DataValue, 33.51263, 0.032074000000000005
DataValue, 33.51726, 0.024468000000000004
DataValue, 33.52064, 0.032908
DataValue, 33.524680000000004, 0.025194
DataValue, 33.52863, 0.02535
DataValue, 33.5332, 0.0284
DataValue, 33.536680000000004, 0.024454000000000004
DataValue, 33.540670000000006, 0.031802000000000004
DataValue, 33.54467, 0.024462
DataValue, 33.54871, 0.032648
DataValue, 33.552670000000006, 0.041422
DataValue, 33.556630000000006, 0.034784
DataValue, 33.56067, 0.033066000000000005
DataValue, 33.56537, 0.025486
DataValue, 33.56937, 0.027182
DataValue, 33.57289, 0.03338
DataValue, 33.57668, 0.03393
DataValue, 33.580690000000004, 0.032324000000000006
DataValue, 33.584680000000006, 0.024636
DataValue, 33.588680000000004, 0.024650000000000002
DataValue, 33.59264, 0.03169
DataValue, 33.596720000000005, 0.026186
DataValue, 33.600640000000006, 0.038158000000000004
DataValue, 33.60473, 0.040482000000000004
DataValue, 33.60868, 0.025352000000000003
DataValue, 33.612640000000006, 0.032622000000000005
DataValue, 33.616640000000004, 0.025122000000000002
DataValue, 33.62077, 0.03193
DataValue, 33.624680000000005, 0.024630000000000003
DataValue, 33.628710000000005, 0.024626000000000002
DataValue, 33.63264, 0.031694
DataValue, 33.63664, 0.029284
DataValue, 33.64078, 0.032364000000000004
DataValue, 33.64468, 0.025056000000000002
DataValue, 33.648680000000006, 0.035592000000000006
DataValue, 33.652640000000005, 0.039172000000000005
DataValue, 33.658260000000006, 0.02561
DataValue, 33.664680000000004, 0.025110000000000004
DataValue, 33.66864, 0.024882
DataValue, 33.67345, 0.025408000000000003
DataValue, 33.676640000000006, 0.025078000000000003
DataValue, 33.68068, 0.032684000000000005
DataValue, 33.684670000000004, 0.025346
DataValue, 33.68919, 0.025400000000000002
DataValue, 33.69268, 0.032288000000000004
DataValue, 33.696630000000006, 0.031488
DataValue, 33.700630000000004, 0.037976
DataValue, 33.704930000000004, 0.042796
DataValue, 33.70864, 0.024576
DataValue, 33.712630000000004, 0.031954
DataValue, 33.71663, 0.024530000000000003
DataValue, 33.72064, 0.032002
DataValue, 33.72464, 0.025642
DataValue, 33.72863, 0.024970000000000003
DataValue, 33.73279, 0.032196
DataValue, 33.73803, 0.024856000000000003
DataValue, 33.744640000000004, 0.024440000000000003
DataValue, 33.74868, 0.039932
DataValue, 33.752680000000005, 0.038544
DataValue, 33.75668, 0.024802
DataValue, 33.760740000000006, 0.033402
DataValue, 33.76464, 0.025646000000000002
DataValue, 33.76872, 0.025406
DataValue, 33.77264, 0.033436
DataValue, 33.776720000000005, 0.025164000000000002
DataValue, 33.780680000000004, 0.032490000000000005
DataValue, 33.78464, 0.025830000000000002
DataValue, 33.78864, 0.024256000000000003
DataValue, 33.792680000000004, 0.031528
DataValue, 33.796760000000006, 0.033694
DataValue, 33.80064, 0.038110000000000005
DataValue, 33.804640000000006, 0.043062
DataValue, 33.80868, 0.025908000000000004
DataValue, 33.812720000000006, 0.032486
DataValue, 33.816680000000005, 0.025284
DataValue, 33.820690000000006, 0.032796000000000006
DataValue, 33.82468, 0.024892
DataValue, 33.828680000000006, 0.024352000000000002
DataValue, 33.83268, 0.031684000000000004
DataValue, 33.83668, 0.024362
DataValue, 33.840680000000006, 0.031720000000000005
DataValue, 33.844680000000004, 0.02551
DataValue, 33.84868, 0.042212000000000006
DataValue, 33.85264, 0.03869
DataValue, 33.856680000000004, 0.02561
DataValue, 33.86068, 0.032908
DataValue, 33.86464, 0.025966000000000003
DataValue, 33.868680000000005, 0.024618
DataValue, 33.872640000000004, 0.031732
DataValue, 33.87668, 0.028130000000000002
DataValue, 33.880680000000005, 0.031728000000000006
DataValue, 33.88468, 0.024730000000000002
DataValue, 33.88868, 0.024912000000000004
DataValue, 33.892770000000006, 0.032486
DataValue, 33.896640000000005, 0.03271
DataValue, 33.90068, 0.038152000000000005
DataValue, 33.90473, 0.037498000000000004
DataValue, 33.908680000000004, 0.024918000000000003
DataValue, 33.91264, 0.031670000000000004
DataValue, 33.916720000000005, 0.024368
DataValue, 33.920640000000006, 0.031694
DataValue, 33.924760000000006, 0.024748000000000003
DataValue, 33.92868, 0.024454000000000004
DataValue, 33.932680000000005, 0.032166
DataValue, 33.93668, 0.02509
DataValue, 33.94068, 0.032968000000000004
DataValue, 33.94464, 0.025936
DataValue, 33.94868, 0.04313
DataValue, 33.9528, 0.037860000000000005
DataValue, 33.956680000000006, 0.024886000000000002
DataValue, 33.960640000000005, 0.032262000000000006
DataValue, 33.96463, 0.024932000000000003
DataValue, 33.97005, 0.031544
DataValue, 33.97668, 0.025068000000000003
DataValue, 33.98071, 0.032408000000000006
DataValue, 33.984640000000006, 0.025140000000000003
DataValue, 33.98868, 0.025294
DataValue, 33.99268, 0.032152
DataValue, 33.99667, 0.035116
DataValue, 34.001580000000004, 0.041072000000000004
DataValue, 34.00464, 0.043154000000000005
DataValue, 34.00864, 0.024526000000000003
DataValue, 34.01263, 0.0315
DataValue, 34.018, 0.025056000000000002
DataValue, 34.024640000000005, 0.025378
DataValue, 34.0287, 0.024890000000000002
DataValue, 34.03264, 0.032246000000000004
DataValue, 34.036680000000004, 0.024722
DataValue, 34.04068, 0.032134
DataValue, 34.044650000000004, 0.025012000000000003
DataValue, 34.04869, 0.043152
DataValue, 34.05268, 0.039444000000000007
DataValue, 34.056720000000006, 0.025564000000000003
DataValue, 34.06064, 0.032646
DataValue, 34.064640000000004, 0.025434000000000002
DataValue, 34.068740000000005, 0.025232
DataValue, 34.072680000000005, 0.032326
DataValue, 34.076640000000005, 0.024890000000000002
DataValue, 34.08073, 0.031718
DataValue, 34.084680000000006, 0.024844
DataValue, 34.08869, 0.024658000000000003
DataValue, 34.09268, 0.031906000000000004
DataValue, 34.096680000000006, 0.033362
DataValue, 34.10072, 0.039096000000000006
DataValue, 34.10468, 0.041408
DataValue, 34.10873, 0.025054000000000003
DataValue, 34.112680000000005, 0.032286
DataValue, 34.11668, 0.028718000000000004
DataValue, 34.12078, 0.033662000000000004
DataValue, 34.12464, 0.024346000000000003
DataValue, 34.128640000000004, 0.024352000000000002
DataValue, 34.132670000000005, 0.032102000000000006
DataValue, 34.13667, 0.025156
DataValue, 34.141960000000005, 0.032822000000000004
DataValue, 34.14493, 0.031744
DataValue, 34.148680000000006, 0.039798
DataValue, 34.15267, 0.039816000000000004
