
SetupTitle, full38led
PrimitiveTest, I/V-t Sampling
DataValue, 8.76966, 0.027698000000000004
DataValue, 8.77379, 0.027798000000000003
DataValue, 8.77739, 0.04218
DataValue, 8.781410000000001, 0.042086000000000005
DataValue, 8.784650000000001, 0.025338000000000003
DataValue, 8.7886800000000012, 0.025330000000000002
DataValue, 8.79265, 0.03252
DataValue, 8.79668, 0.025318000000000004
DataValue, 8.8006900000000012, 0.032560000000000006
DataValue, 8.8046800000000012, 0.024586000000000004
DataValue, 8.80869, 0.033512
DataValue, 8.81264, 0.031404
DataValue, 8.8166900000000012, 0.02432
DataValue, 8.8206400000000009, 0.031572
DataValue, 8.82469, 0.035266000000000006
DataValue, 8.8291200000000014, 0.033664
DataValue, 8.83268, 0.04458
DataValue, 8.8366700000000016, 0.027098000000000004
DataValue, 8.84064, 0.032742
DataValue, 8.8447500000000012, 0.024782000000000002
DataValue, 8.8486400000000014, 0.024964000000000004
DataValue, 8.8526300000000013, 0.031948000000000004
DataValue, 8.8566300000000009, 0.024518
DataValue, 8.86212, 0.032432
DataValue, 8.86463, 0.024886000000000002
DataValue, 8.8686800000000012, 0.030770000000000002
DataValue, 8.8726700000000012, 0.032094000000000004
DataValue, 8.87791, 0.033702
DataValue, 8.8806400000000014, 0.042132
DataValue, 8.8846300000000014, 0.027508
DataValue, 8.8886700000000012, 0.024778
DataValue, 8.8935000000000013, 0.029140000000000003
DataValue, 8.89668, 0.026024000000000002
DataValue, 8.90142, 0.031934000000000004
DataValue, 8.90474, 0.024836
DataValue, 8.90874, 0.025028
DataValue, 8.9126900000000013, 0.032142000000000004
DataValue, 8.916640000000001, 0.024942000000000002
DataValue, 8.92068, 0.031952
DataValue, 8.92463, 0.039092
DataValue, 8.92868, 0.040092
DataValue, 8.93267, 0.04096
DataValue, 8.936630000000001, 0.024776000000000003
DataValue, 8.94088, 0.033018000000000006
DataValue, 8.9457200000000014, 0.025458
DataValue, 8.948640000000001, 0.025354
DataValue, 8.95268, 0.032514
DataValue, 8.95668, 0.026898000000000002
DataValue, 8.96073, 0.032182
DataValue, 8.9646800000000013, 0.025376000000000003
DataValue, 8.96868, 0.024502000000000003
DataValue, 8.97273, 0.031602000000000005
DataValue, 8.9766400000000015, 0.034416
DataValue, 8.9806400000000011, 0.037426
DataValue, 8.98468, 0.02662
DataValue, 8.98864, 0.029064000000000003
DataValue, 8.99277, 0.032578
DataValue, 8.9966400000000011, 0.025304000000000004
DataValue, 9.0006800000000009, 0.031180000000000003
DataValue, 9.004760000000001, 0.024864
DataValue, 9.00868, 0.024894000000000003
DataValue, 9.0126400000000011, 0.031740000000000004
DataValue, 9.01664, 0.025896000000000002
DataValue, 9.02064, 0.029944000000000002
DataValue, 9.02477, 0.042406000000000006
DataValue, 9.0286400000000011, 0.038228000000000005
DataValue, 9.03269, 0.037590000000000005
DataValue, 9.03668, 0.025572
DataValue, 9.0406400000000016, 0.031080000000000003
DataValue, 9.0446400000000011, 0.026820000000000004
DataValue, 9.04864, 0.032278
DataValue, 9.05268, 0.031950000000000006
DataValue, 9.05668, 0.024598000000000002
DataValue, 9.0606300000000015, 0.029478000000000004
DataValue, 9.0656100000000013, 0.024210000000000002
DataValue, 9.0726400000000016, 0.032174
DataValue, 9.0766400000000012, 0.034772000000000004
DataValue, 9.0813300000000012, 0.037914
DataValue, 9.08465, 0.027002
DataValue, 9.0886400000000016, 0.025202000000000002
DataValue, 9.0926400000000012, 0.032436
DataValue, 9.0970400000000016, 0.024418000000000002
DataValue, 9.10069, 0.029650000000000003
DataValue, 9.1046400000000016, 0.025820000000000003
DataValue, 9.1086400000000012, 0.033002000000000004
DataValue, 9.112680000000001, 0.031816000000000004
DataValue, 9.11668, 0.025122000000000002
DataValue, 9.12063, 0.030288000000000002
DataValue, 9.1246300000000016, 0.045804000000000004
DataValue, 9.12958, 0.038932
DataValue, 9.13268, 0.038052
DataValue, 9.13664, 0.026598000000000004
DataValue, 9.1408300000000011, 0.031138000000000002
DataValue, 9.1446700000000014, 0.026014000000000002
DataValue, 9.14864, 0.024592000000000003
DataValue, 9.15263, 0.031972
DataValue, 9.15689, 0.025038
DataValue, 9.16125, 0.031686000000000006
DataValue, 9.16468, 0.026552000000000003
DataValue, 9.16864, 0.031838000000000005
DataValue, 9.17279, 0.038422000000000005
DataValue, 9.17739, 0.035936
DataValue, 9.18064, 0.038366000000000004
DataValue, 9.18464, 0.026912000000000002
DataValue, 9.18952, 0.028954000000000004
DataValue, 9.19313, 0.030470000000000004
DataValue, 9.19664, 0.026008000000000003
DataValue, 9.20064, 0.029282000000000002
DataValue, 9.2060000000000013, 0.024314000000000002
DataValue, 9.21268, 0.032148
DataValue, 9.21668, 0.025342000000000003
DataValue, 9.22194, 0.032174
DataValue, 9.22868, 0.044288
DataValue, 9.23264, 0.03973
DataValue, 9.2366800000000016, 0.025118
DataValue, 9.24064, 0.029428000000000003
DataValue, 9.24463, 0.028986
DataValue, 9.24863, 0.025308
DataValue, 9.2537300000000009, 0.028554000000000003
DataValue, 9.2567700000000013, 0.025670000000000002
DataValue, 9.26068, 0.028542
DataValue, 9.26464, 0.027368000000000003
DataValue, 9.26866, 0.024612000000000002
DataValue, 9.27269, 0.038854000000000007
DataValue, 9.27664, 0.034330000000000006
DataValue, 9.2806500000000014, 0.039080000000000004
DataValue, 9.2853000000000012, 0.024312000000000004
DataValue, 9.28865, 0.029052
DataValue, 9.29268, 0.03212
DataValue, 9.29669, 0.025516000000000004
DataValue, 9.3006400000000014, 0.028676000000000004
DataValue, 9.30465, 0.027294000000000002
DataValue, 9.30863, 0.024946000000000003
DataValue, 9.31283, 0.031864
DataValue, 9.3168400000000009, 0.026226000000000003
DataValue, 9.32065, 0.029202000000000002
DataValue, 9.32468, 0.042964
DataValue, 9.32869, 0.03833
DataValue, 9.3326800000000016, 0.036168000000000006
DataValue, 9.3366800000000012, 0.025396000000000002
DataValue, 9.3406700000000011, 0.028944
DataValue, 9.34476, 0.028286000000000002
DataValue, 9.3491100000000014, 0.026318
DataValue, 9.35265, 0.03132
DataValue, 9.35668, 0.025366000000000003
DataValue, 9.36214, 0.032852000000000006
DataValue, 9.36491, 0.026498
DataValue, 9.368640000000001, 0.025840000000000002
DataValue, 9.37268, 0.039494
DataValue, 9.3779600000000016, 0.042348000000000004
DataValue, 9.38077, 0.038964000000000006
DataValue, 9.3846800000000012, 0.027624000000000003
DataValue, 9.3886300000000009, 0.024312000000000004
DataValue, 9.39385, 0.027842000000000002
DataValue, 9.39668, 0.024148000000000003
DataValue, 9.4006700000000016, 0.027870000000000002
DataValue, 9.4046300000000009, 0.028676000000000004
DataValue, 9.40943, 0.030314000000000004
DataValue, 9.4126400000000014, 0.032582
DataValue, 9.4166700000000016, 0.025514000000000002
DataValue, 9.4206600000000016, 0.029206000000000003
DataValue, 9.4251700000000014, 0.03928
DataValue, 9.42863, 0.034498
DataValue, 9.432640000000001, 0.03166
DataValue, 9.4366200000000013, 0.026060000000000003
DataValue, 9.44091, 0.029616000000000003
DataValue, 9.44468, 0.028086000000000003
DataValue, 9.4486300000000014, 0.024858
DataValue, 9.4526700000000012, 0.03243
DataValue, 9.45668, 0.025474000000000004
DataValue, 9.46067, 0.029030000000000004
DataValue, 9.46467, 0.029002000000000003
DataValue, 9.4688600000000012, 0.025542000000000002
DataValue, 9.47269, 0.043256
DataValue, 9.4766400000000015, 0.042364000000000006
DataValue, 9.48067, 0.029166
DataValue, 9.48488, 0.027378000000000003
DataValue, 9.48868, 0.025050000000000003
DataValue, 9.4926400000000015, 0.032152
DataValue, 9.49666, 0.028786000000000003
DataValue, 9.50075, 0.029300000000000003
DataValue, 9.50464, 0.029234000000000003
DataValue, 9.50863, 0.025478
DataValue, 9.5126300000000015, 0.03196
DataValue, 9.5167700000000011, 0.025120000000000003
DataValue, 9.52064, 0.02858
DataValue, 9.52468, 0.037078
DataValue, 9.52867, 0.034554
DataValue, 9.53409, 0.028368
DataValue, 9.53668, 0.025274
DataValue, 9.54063, 0.028732000000000004
DataValue, 9.54467, 0.028696000000000003
DataValue, 9.54996, 0.028484000000000002
DataValue, 9.55264, 0.03171
DataValue, 9.55663, 0.026434000000000003
DataValue, 9.56067, 0.028298000000000004
DataValue, 9.5656500000000015, 0.024608
DataValue, 9.56868, 0.02459
DataValue, 9.5726400000000016, 0.04268
DataValue, 9.57667, 0.042054
DataValue, 9.5812800000000014, 0.030486000000000003
DataValue, 9.58464, 0.028368
DataValue, 9.58863, 0.028992000000000004
DataValue, 9.5926300000000015, 0.031884
DataValue, 9.59722, 0.025796000000000003
DataValue, 9.6006700000000009, 0.028546000000000002
DataValue, 9.6046400000000016, 0.028254
DataValue, 9.6086300000000016, 0.024766000000000003
DataValue, 9.61265, 0.032266
DataValue, 9.61663, 0.027336000000000003
DataValue, 9.62063, 0.030816000000000003
DataValue, 9.62467, 0.043658
DataValue, 9.628680000000001, 0.036022000000000005
DataValue, 9.63268, 0.031606
DataValue, 9.63667, 0.024386
DataValue, 9.6407800000000012, 0.028022000000000002
DataValue, 9.644680000000001, 0.027896000000000004
DataValue, 9.648670000000001, 0.029478000000000004
DataValue, 9.65267, 0.031692000000000005
DataValue, 9.65686, 0.025314000000000003
DataValue, 9.66064, 0.028896
DataValue, 9.66463, 0.028682000000000003
DataValue, 9.66867, 0.024948
DataValue, 9.672740000000001, 0.044348000000000005
DataValue, 9.67739, 0.034534
DataValue, 9.68068, 0.027964000000000003
DataValue, 9.685410000000001, 0.024870000000000003
DataValue, 9.6891100000000012, 0.028212
DataValue, 9.69307, 0.029414000000000003
DataValue, 9.69705, 0.025486
DataValue, 9.70114, 0.029016000000000004
DataValue, 9.70566, 0.025580000000000002
DataValue, 9.70925, 0.034228
DataValue, 9.7133100000000017, 0.029074000000000003
DataValue, 9.71668, 0.024620000000000003
DataValue, 9.72077, 0.038398
DataValue, 9.7246300000000012, 0.043858
DataValue, 9.72864, 0.035962
DataValue, 9.73264, 0.033
DataValue, 9.7375300000000014, 0.025982
DataValue, 9.74468, 0.030186
DataValue, 9.74864, 0.026892000000000003
DataValue, 9.7537, 0.030382000000000003
DataValue, 9.7566800000000011, 0.026342
DataValue, 9.76068, 0.029674000000000002
DataValue, 9.76463, 0.029204000000000004
DataValue, 9.76899, 0.028894000000000003
DataValue, 9.77269, 0.045694000000000005
DataValue, 9.7766700000000011, 0.036860000000000004
DataValue, 9.78068, 0.030100000000000002
DataValue, 9.784650000000001, 0.029960000000000004
DataValue, 9.7886400000000009, 0.027134000000000002
DataValue, 9.7926700000000011, 0.033530000000000004
DataValue, 9.79663, 0.028450000000000003
DataValue, 9.800650000000001, 0.030104000000000002
DataValue, 9.8046300000000013, 0.029798
DataValue, 9.80863, 0.026410000000000003
DataValue, 9.8128800000000016, 0.032408000000000006
DataValue, 9.81667, 0.025960000000000004
DataValue, 9.8206800000000012, 0.040158000000000006
DataValue, 9.8246700000000011, 0.043484
DataValue, 9.82878, 0.040698000000000005
DataValue, 9.83347, 0.03126
DataValue, 9.8372000000000011, 0.024642
DataValue, 9.84064, 0.029082000000000004
DataValue, 9.84469, 0.028190000000000003
DataValue, 9.84863, 0.02476
DataValue, 9.85269, 0.0308
DataValue, 9.8566300000000009, 0.026096
DataValue, 9.86213, 0.032116000000000006
DataValue, 9.86894, 0.027576000000000003
DataValue, 9.87284, 0.037882000000000006
DataValue, 9.8766500000000015, 0.033714
DataValue, 9.88063, 0.02883
DataValue, 9.884640000000001, 0.028298000000000004
DataValue, 9.8886200000000013, 0.029412000000000004
DataValue, 9.8935400000000016, 0.028626000000000002
DataValue, 9.8966500000000011, 0.024666
DataValue, 9.9006700000000016, 0.028558000000000004
DataValue, 9.9046700000000012, 0.028954000000000004
DataValue, 9.909460000000001, 0.028348
DataValue, 9.91263, 0.031552000000000004
DataValue, 9.9166300000000014, 0.026850000000000002
DataValue, 9.9206700000000012, 0.038880000000000005
DataValue, 9.9261000000000017, 0.035446000000000005
DataValue, 9.9286400000000015, 0.0413
DataValue, 9.93265, 0.031682
DataValue, 9.93664, 0.024524
DataValue, 9.94064, 0.029070000000000002
DataValue, 9.9446400000000015, 0.028110000000000003
DataValue, 9.9486800000000013, 0.034844
DataValue, 9.95268, 0.031408000000000005
DataValue, 9.95664, 0.025038
DataValue, 9.96068, 0.029114
DataValue, 9.9646400000000011, 0.029240000000000002
DataValue, 9.96864, 0.024898000000000003
DataValue, 9.9726500000000016, 0.036856
DataValue, 9.97668, 0.036658
DataValue, 9.980690000000001, 0.028958
DataValue, 9.98489, 0.028990000000000002
DataValue, 9.9891800000000011, 0.028758000000000002
DataValue, 9.9926900000000014, 0.030980000000000004
DataValue, 9.9966400000000011, 0.025558
DataValue, 10.00079, 0.029230000000000003
DataValue, 10.00468, 0.028860000000000004
DataValue, 10.00868, 0.034964
DataValue, 10.012690000000001, 0.029768000000000003
DataValue, 10.01678, 0.024312000000000004
DataValue, 10.02115, 0.038176
DataValue, 10.02468, 0.042072000000000005
DataValue, 10.028630000000002, 0.039606
DataValue, 10.034120000000002, 0.028136
DataValue, 10.04068, 0.029380000000000003
DataValue, 10.044640000000001, 0.032096
DataValue, 10.04996, 0.027964000000000003
DataValue, 10.056640000000002, 0.024322000000000003
DataValue, 10.060680000000001, 0.028404000000000002
DataValue, 10.06567, 0.025942000000000003
DataValue, 10.068660000000001, 0.031182
DataValue, 10.072690000000002, 0.03751
DataValue, 10.07665, 0.035854000000000004
DataValue, 10.082, 0.03214
DataValue, 10.088690000000002, 0.026748
DataValue, 10.09265, 0.030246000000000002
DataValue, 10.09665, 0.026188000000000003
DataValue, 10.101, 0.029132
DataValue, 10.104690000000002, 0.028176000000000003
DataValue, 10.108640000000001, 0.025546000000000003
DataValue, 10.11274, 0.029712000000000002
DataValue, 10.11669, 0.024946000000000003
DataValue, 10.120690000000002, 0.038266
DataValue, 10.12465, 0.043136
DataValue, 10.12869, 0.040778
DataValue, 10.132650000000002, 0.031898
DataValue, 10.13663, 0.024460000000000003
DataValue, 10.140830000000001, 0.028432000000000002
DataValue, 10.14517, 0.028314000000000002
DataValue, 10.14864, 0.025604000000000002
DataValue, 10.152640000000002, 0.029370000000000004
DataValue, 10.156880000000001, 0.025454
DataValue, 10.161180000000002, 0.027946000000000002
DataValue, 10.16464, 0.028386
DataValue, 10.168690000000002, 0.03379
DataValue, 10.1727, 0.037286000000000007
DataValue, 10.17665, 0.035706
DataValue, 10.18065, 0.028658000000000003
DataValue, 10.184650000000001, 0.028334
DataValue, 10.189520000000002, 0.029376000000000003
DataValue, 10.192820000000001, 0.029360000000000004
DataValue, 10.19669, 0.025298
DataValue, 10.200690000000002, 0.028982
DataValue, 10.206000000000001, 0.024460000000000003
DataValue, 10.20889, 0.028982
DataValue, 10.21269, 0.029888
DataValue, 10.216640000000002, 0.026318
DataValue, 10.2224, 0.037774
DataValue, 10.22865, 0.043696000000000006
DataValue, 10.232690000000002, 0.031796000000000005
DataValue, 10.237540000000001, 0.024542
DataValue, 10.24066, 0.028724000000000003
DataValue, 10.24465, 0.028564000000000003
DataValue, 10.248650000000001, 0.035952000000000005
DataValue, 10.252650000000001, 0.030102000000000004
DataValue, 10.25669, 0.024310000000000002
DataValue, 10.26069, 0.027978000000000003
DataValue, 10.26468, 0.028352000000000002
DataValue, 10.268960000000002, 0.03959
DataValue, 10.27265, 0.03798
DataValue, 10.27669, 0.036448
DataValue, 10.280690000000002, 0.029178000000000003
DataValue, 10.284680000000002, 0.029040000000000003
DataValue, 10.288630000000001, 0.027242000000000002
DataValue, 10.292670000000001, 0.029924000000000003
DataValue, 10.29667, 0.025316
DataValue, 10.3009, 0.02782
DataValue, 10.304780000000001, 0.027848
DataValue, 10.30868, 0.036294
DataValue, 10.312880000000002, 0.030532000000000004
DataValue, 10.316680000000002, 0.024624000000000004
DataValue, 10.320630000000001, 0.040322000000000004
DataValue, 10.32463, 0.044758000000000006
DataValue, 10.328830000000002, 0.031830000000000004
DataValue, 10.332640000000001, 0.032646
DataValue, 10.336630000000001, 0.026536000000000004
DataValue, 10.34063, 0.028448
DataValue, 10.34476, 0.027712000000000004
DataValue, 10.348640000000001, 0.026504000000000003
DataValue, 10.352670000000002, 0.028728000000000004
DataValue, 10.356630000000001, 0.025424000000000002
DataValue, 10.36148, 0.03191
DataValue, 10.364640000000001, 0.029024
DataValue, 10.368630000000001, 0.042928
DataValue, 10.372670000000001, 0.038064
DataValue, 10.37822, 0.041648000000000004
DataValue, 10.380640000000001, 0.029052
DataValue, 10.384670000000002, 0.027898000000000003
DataValue, 10.388630000000001, 0.026538000000000003
DataValue, 10.39372, 0.028878
DataValue, 10.396640000000001, 0.025942000000000003
DataValue, 10.400630000000001, 0.027794000000000003
DataValue, 10.404670000000001, 0.028352000000000002
DataValue, 10.409680000000002, 0.028894000000000003
DataValue, 10.412640000000001, 0.029560000000000003
DataValue, 10.416630000000001, 0.025406
DataValue, 10.420670000000001, 0.036992000000000004
DataValue, 10.42514, 0.03964
DataValue, 10.428680000000002, 0.031372000000000004
DataValue, 10.432630000000001, 0.031610000000000006
DataValue, 10.436630000000001, 0.02451
DataValue, 10.440880000000002, 0.028642
DataValue, 10.44463, 0.027944000000000004
DataValue, 10.448670000000002, 0.027834
DataValue, 10.452630000000001, 0.029282000000000002
DataValue, 10.45663, 0.029106000000000003
DataValue, 10.460640000000002, 0.029214000000000004
DataValue, 10.464630000000001, 0.029264000000000002
DataValue, 10.468860000000001, 0.038924
DataValue, 10.472650000000002, 0.040526000000000006
DataValue, 10.47668, 0.042404000000000004
DataValue, 10.480630000000001, 0.028244000000000002
DataValue, 10.484910000000001, 0.029064000000000003
DataValue, 10.48864, 0.03178
DataValue, 10.49268, 0.030294
DataValue, 10.496670000000002, 0.025292000000000002
DataValue, 10.50075, 0.028640000000000002
DataValue, 10.50464, 0.029056000000000002
DataValue, 10.50868, 0.027772
DataValue, 10.512630000000002, 0.028800000000000003
DataValue, 10.516760000000001, 0.025554000000000004
DataValue, 10.52068, 0.038116000000000004
DataValue, 10.524640000000002, 0.046624000000000006
DataValue, 10.52862, 0.027270000000000003
DataValue, 10.53411, 0.028074
DataValue, 10.53668, 0.025290000000000003
DataValue, 10.54068, 0.028634000000000003
DataValue, 10.544630000000002, 0.028804000000000003
DataValue, 10.550030000000001, 0.028588000000000002
DataValue, 10.55264, 0.028802
DataValue, 10.556640000000002, 0.027412000000000002
DataValue, 10.560630000000002, 0.028506000000000004
DataValue, 10.56564, 0.028228000000000003
DataValue, 10.56864, 0.036882000000000005
DataValue, 10.572640000000002, 0.044056000000000005
DataValue, 10.57662, 0.044168000000000006
DataValue, 10.581280000000001, 0.028088000000000002
DataValue, 10.58468, 0.029656000000000002
DataValue, 10.58868, 0.028180000000000004
DataValue, 10.59267, 0.030936
DataValue, 10.597040000000002, 0.025684000000000002
DataValue, 10.60064, 0.028242000000000003
DataValue, 10.60467, 0.028372
DataValue, 10.60867, 0.033838
DataValue, 10.61278, 0.029046000000000002
DataValue, 10.616670000000001, 0.027086000000000002
DataValue, 10.62067, 0.037232
DataValue, 10.624630000000002, 0.036016000000000006
DataValue, 10.629480000000001, 0.029134000000000004
DataValue, 10.633590000000002, 0.028308000000000003
DataValue, 10.63734, 0.025262000000000003
DataValue, 10.64128, 0.028626000000000002
DataValue, 10.64545, 0.028434
DataValue, 10.649450000000002, 0.028994000000000002
DataValue, 10.653830000000001, 0.029172000000000003
DataValue, 10.65747, 0.024864
DataValue, 10.66469, 0.029276000000000003
DataValue, 10.66873, 0.041624
DataValue, 10.672690000000001, 0.043786000000000005
DataValue, 10.67669, 0.041354
DataValue, 10.680650000000002, 0.027844
DataValue, 10.684640000000002, 0.028094
DataValue, 10.688780000000001, 0.028618
DataValue, 10.692670000000002, 0.028484000000000002
DataValue, 10.69664, 0.027072000000000002
DataValue, 10.700690000000002, 0.028860000000000004
DataValue, 10.70608, 0.027838
DataValue, 10.708630000000001, 0.028916000000000004
DataValue, 10.712670000000001, 0.029122000000000002
DataValue, 10.71667, 0.033632
DataValue, 10.72222, 0.039468
DataValue, 10.72868, 0.030654000000000004
DataValue, 10.73273, 0.03189
DataValue, 10.736740000000001, 0.025208
DataValue, 10.740680000000001, 0.029232
DataValue, 10.74478, 0.029304000000000004
DataValue, 10.74868, 0.029438000000000002
DataValue, 10.752690000000001, 0.029434000000000002
DataValue, 10.756680000000001, 0.029876000000000003
DataValue, 10.76069, 0.028486
DataValue, 10.76463, 0.028328000000000002
DataValue, 10.769, 0.040826
DataValue, 10.773090000000002, 0.041612
DataValue, 10.77669, 0.040976000000000005
DataValue, 10.78067, 0.028666000000000004
DataValue, 10.784690000000001, 0.028738000000000003
DataValue, 10.788680000000001, 0.0316
DataValue, 10.79264, 0.029066
DataValue, 10.79682, 0.024730000000000002
DataValue, 10.80113, 0.028886000000000002
DataValue, 10.804640000000001, 0.02833
DataValue, 10.80863, 0.028450000000000003
DataValue, 10.81286, 0.030826000000000003
DataValue, 10.81752, 0.033646
DataValue, 10.820640000000001, 0.037326000000000005
DataValue, 10.82469, 0.039886000000000005
DataValue, 10.82868, 0.028942000000000002
DataValue, 10.832650000000001, 0.032008
DataValue, 10.836640000000001, 0.02576
DataValue, 10.84073, 0.028356000000000003
DataValue, 10.84468, 0.028564000000000003
DataValue, 10.848690000000001, 0.038144000000000004
DataValue, 10.852680000000001, 0.028520000000000004
DataValue, 10.85668, 0.028272000000000002
DataValue, 10.86212, 0.028290000000000003
DataValue, 10.865120000000001, 0.028176000000000003
DataValue, 10.868680000000001, 0.04229
DataValue, 10.87264, 0.045244000000000006
DataValue, 10.87799, 0.02925
DataValue, 10.880640000000001, 0.028450000000000003
DataValue, 10.88465, 0.028012000000000002
DataValue, 10.88864, 0.028318000000000003
DataValue, 10.892650000000002, 0.027652000000000003
DataValue, 10.896680000000002, 0.024662000000000003
DataValue, 10.900640000000001, 0.028032
DataValue, 10.90469, 0.028788
DataValue, 10.90868, 0.033812
DataValue, 10.912650000000001, 0.027904
DataValue, 10.916680000000001, 0.035664
DataValue, 10.92065, 0.038828
DataValue, 10.925830000000001, 0.031178000000000004
DataValue, 10.93265, 0.030910000000000003
DataValue, 10.936630000000001, 0.027016000000000002
DataValue, 10.940650000000002, 0.028402000000000004
DataValue, 10.944640000000002, 0.02874
DataValue, 10.948690000000001, 0.029566000000000002
DataValue, 10.952670000000001, 0.028352000000000002
DataValue, 10.956930000000002, 0.027672000000000002
DataValue, 10.960650000000001, 0.02892
DataValue, 10.964630000000001, 0.028694000000000004
DataValue, 10.96888, 0.038198
DataValue, 10.972650000000002, 0.0357
DataValue, 10.976640000000002, 0.025454
DataValue, 10.980640000000001, 0.028258000000000002
DataValue, 10.984770000000001, 0.028780000000000003
DataValue, 10.98864, 0.029466000000000003
DataValue, 10.992690000000001, 0.028010000000000004
DataValue, 10.996680000000001, 0.027200000000000002
DataValue, 11.000710000000002, 0.028938000000000002
DataValue, 11.00464, 0.028588000000000002
DataValue, 11.00868, 0.028436000000000003
DataValue, 11.012670000000002, 0.026634
DataValue, 11.01675, 0.042022000000000004
DataValue, 11.02068, 0.038668
DataValue, 11.02463, 0.040238
DataValue, 11.028630000000002, 0.033316000000000005
DataValue, 11.034130000000001, 0.028440000000000003
DataValue, 11.03664, 0.026816000000000003
DataValue, 11.04067, 0.032408000000000006
DataValue, 11.044670000000002, 0.029140000000000003
DataValue, 11.050270000000001, 0.029086000000000004
DataValue, 11.052650000000002, 0.026432
DataValue, 11.05667, 0.029558
DataValue, 11.060630000000002, 0.028188
DataValue, 11.06558, 0.035084000000000004
DataValue, 11.06864, 0.037258000000000006
DataValue, 11.07263, 0.035476
DataValue, 11.076630000000002, 0.027346000000000002
DataValue, 11.081320000000002, 0.028372
DataValue, 11.08464, 0.028922000000000003
DataValue, 11.08867, 0.032038000000000004
DataValue, 11.092630000000002, 0.026002
DataValue, 11.097050000000001, 0.025342000000000003
DataValue, 11.10063, 0.027946000000000002
DataValue, 11.10467, 0.027826000000000004
DataValue, 11.108640000000001, 0.028386
DataValue, 11.11294, 0.028780000000000003
DataValue, 11.11664, 0.046908000000000005
DataValue, 11.12063, 0.038002
DataValue, 11.124630000000002, 0.046434
DataValue, 11.12869, 0.029486000000000002
DataValue, 11.13263, 0.028354000000000004
DataValue, 11.13663, 0.026538000000000003
DataValue, 11.14085, 0.028634000000000003
DataValue, 11.144670000000001, 0.028380000000000002
DataValue, 11.14864, 0.037480000000000006
DataValue, 11.15267, 0.026328
DataValue, 11.156930000000001, 0.029214000000000004
DataValue, 11.160670000000001, 0.028732000000000004
DataValue, 11.16464, 0.031928000000000005
DataValue, 11.16867, 0.038258
DataValue, 11.17279, 0.032872000000000005
DataValue, 11.176680000000001, 0.027612
DataValue, 11.18063, 0.0284
DataValue, 11.18463, 0.028100000000000003
DataValue, 11.18951, 0.028212
DataValue, 11.192680000000001, 0.025956000000000003
DataValue, 11.19663, 0.027304000000000002
DataValue, 11.20067, 0.028896
DataValue, 11.20603, 0.028656
DataValue, 11.213500000000002, 0.028886000000000002
DataValue, 11.217600000000001, 0.034136
DataValue, 11.225370000000002, 0.029918000000000004
DataValue, 11.22868, 0.029546000000000003
DataValue, 11.232690000000002, 0.027332000000000002
DataValue, 11.236640000000001, 0.030260000000000002
DataValue, 11.24069, 0.030026000000000004
DataValue, 11.24464, 0.028908000000000003
DataValue, 11.24868, 0.029140000000000003
DataValue, 11.253290000000002, 0.029238000000000004
DataValue, 11.25664, 0.028088000000000002
DataValue, 11.26068, 0.028264
DataValue, 11.264640000000002, 0.035604000000000004
DataValue, 11.268690000000001, 0.044622
DataValue, 11.272680000000001, 0.035454000000000006
DataValue, 11.276670000000001, 0.027478000000000002
DataValue, 11.28068, 0.029284
DataValue, 11.284640000000001, 0.02893
DataValue, 11.28869, 0.028822000000000004
DataValue, 11.29269, 0.025352000000000003
DataValue, 11.296640000000002, 0.029388
DataValue, 11.300640000000001, 0.028254
DataValue, 11.304640000000001, 0.027940000000000003
DataValue, 11.30868, 0.028114000000000004
DataValue, 11.312850000000001, 0.026940000000000002
DataValue, 11.3169, 0.040888
DataValue, 11.320680000000001, 0.037590000000000005
DataValue, 11.32468, 0.035190000000000006
DataValue, 11.328830000000002, 0.030278000000000003
DataValue, 11.33314, 0.028962
DataValue, 11.33665, 0.028402000000000004
DataValue, 11.34064, 0.028720000000000002
DataValue, 11.34477, 0.028110000000000003
DataValue, 11.348880000000001, 0.028040000000000002
DataValue, 11.352730000000001, 0.02451
DataValue, 11.356670000000001, 0.029204000000000004
DataValue, 11.36214, 0.025144000000000003
DataValue, 11.364680000000002, 0.03585
DataValue, 11.368630000000001, 0.039344000000000004
DataValue, 11.372630000000001, 0.040814
DataValue, 11.378020000000001, 0.026172
DataValue, 11.380640000000001, 0.029076
DataValue, 11.384630000000001, 0.02782
DataValue, 11.388670000000001, 0.030722000000000003
DataValue, 11.393830000000001, 0.028066000000000004
DataValue, 11.396640000000001, 0.027528000000000004
DataValue, 11.400670000000002, 0.028196000000000002
DataValue, 11.404670000000001, 0.028620000000000003
DataValue, 11.409450000000001, 0.028584000000000002
DataValue, 11.412640000000001, 0.025444
DataValue, 11.416630000000001, 0.039762000000000006
DataValue, 11.420670000000001, 0.039024
DataValue, 11.425180000000001, 0.029216000000000002
DataValue, 11.42863, 0.029002000000000003
DataValue, 11.432670000000002, 0.026022000000000003
DataValue, 11.436630000000001, 0.027950000000000003
DataValue, 11.440890000000001, 0.029070000000000002
DataValue, 11.444640000000002, 0.028138000000000003
DataValue, 11.448670000000002, 0.031488
DataValue, 11.452670000000001, 0.025182000000000003
DataValue, 11.45668, 0.028692000000000002
DataValue, 11.46132, 0.028936000000000003
DataValue, 11.46526, 0.046630000000000005
DataValue, 11.4694, 0.037784000000000005
