
SetupTitle, Softdevice
PrimitiveTest, I/V-t Sampling
DataValue, 18.10332, 0.008462
DataValue, 18.12328, 0.008456
DataValue, 18.143330000000002, 0.008434
DataValue, 18.164910000000003, 0.008464000000000001
DataValue, 18.18448, 0.0084420000000000016
DataValue, 18.205460000000002, 0.008462
DataValue, 18.223280000000003, 0.0084380000000000011
DataValue, 18.242070000000002, 0.0084520000000000012
DataValue, 18.263270000000002, 0.008472
DataValue, 18.28328, 0.0084520000000000012
DataValue, 18.30328, 0.008464000000000001
DataValue, 18.32392, 0.008464000000000001
DataValue, 18.34393, 0.0084380000000000011
DataValue, 18.36332, 0.008472
DataValue, 18.38381, 0.008458
DataValue, 18.40433, 0.008464000000000001
DataValue, 18.42472, 0.0084500000000000009
DataValue, 18.443710000000003, 0.0084500000000000009
DataValue, 18.46328, 0.0084500000000000009
DataValue, 18.48328, 0.008448
DataValue, 18.50327, 0.008464000000000001
DataValue, 18.523320000000002, 0.0084520000000000012
DataValue, 18.54389, 0.008472
DataValue, 18.56471, 0.0084680000000000016
DataValue, 18.58324, 0.008472
DataValue, 18.60328, 0.008472
DataValue, 18.62327, 0.00846
DataValue, 18.64412, 0.0084760000000000009
DataValue, 18.66432, 0.008472
DataValue, 18.6844, 0.0084500000000000009
DataValue, 18.70334, 0.0084500000000000009
DataValue, 18.72334, 0.008432
DataValue, 18.74405, 0.0084680000000000016
DataValue, 18.763240000000003, 0.0084780000000000012
DataValue, 18.783910000000002, 0.008472
DataValue, 18.8014, 0.0084500000000000009
DataValue, 18.821160000000003, 0.0084540000000000014
DataValue, 18.84027, 0.008456
DataValue, 18.85976, 0.00847
DataValue, 18.88025, 0.0084520000000000012
DataValue, 18.89948, 0.0084800000000000014
DataValue, 18.91927, 0.008462
DataValue, 18.93926, 0.00843
DataValue, 18.95933, 0.00847
DataValue, 18.980030000000003, 0.0084760000000000009
DataValue, 18.999450000000003, 0.0084680000000000016
DataValue, 19.018800000000002, 0.0084380000000000011
DataValue, 19.039360000000002, 0.008472
DataValue, 19.05956, 0.008458
DataValue, 19.08089, 0.0084500000000000009
DataValue, 19.099880000000002, 0.008456
DataValue, 19.11926, 0.0084540000000000014
DataValue, 19.13932, 0.00846
DataValue, 19.159570000000002, 0.008472
DataValue, 19.18027, 0.0084500000000000009
DataValue, 19.20007, 0.008456
DataValue, 19.22105, 0.0084520000000000012
DataValue, 19.239800000000002, 0.0084520000000000012
DataValue, 19.259320000000002, 0.0084680000000000016
DataValue, 19.27989, 0.0084680000000000016
DataValue, 19.30017, 0.0084660000000000013
DataValue, 19.319380000000002, 0.0084520000000000012
DataValue, 19.34063, 0.0084760000000000009
DataValue, 19.35929, 0.0084660000000000013
DataValue, 19.37996, 0.0084660000000000013
DataValue, 19.39927, 0.008462
DataValue, 19.41965, 0.0084500000000000009
DataValue, 19.44057, 0.0084800000000000014
DataValue, 19.45998, 0.0084540000000000014
DataValue, 19.47999, 0.0084520000000000012
DataValue, 19.49944, 0.0084760000000000009
DataValue, 19.520670000000003, 0.0084520000000000012
DataValue, 19.53937, 0.0084760000000000009
DataValue, 19.55956, 0.008464000000000001
DataValue, 19.58098, 0.008458
DataValue, 19.59803, 0.00846
DataValue, 19.618820000000003, 0.008456
DataValue, 19.639300000000002, 0.0084780000000000012
DataValue, 19.65987, 0.008484
DataValue, 19.68062, 0.0084520000000000012
DataValue, 19.699260000000002, 0.008484
DataValue, 19.720950000000002, 0.0084500000000000009
DataValue, 19.73974, 0.008464000000000001
DataValue, 19.75935, 0.008464000000000001
DataValue, 19.77991, 0.008462
DataValue, 19.800240000000002, 0.008456
DataValue, 19.81942, 0.008458
DataValue, 19.839350000000003, 0.008458
DataValue, 19.85978, 0.008462
DataValue, 19.879250000000003, 0.0084380000000000011
DataValue, 19.89946, 0.0084520000000000012
DataValue, 19.91966, 0.008462
DataValue, 19.939320000000002, 0.008474
DataValue, 19.95927, 0.0084680000000000016
DataValue, 19.97922, 0.0084500000000000009
DataValue, 19.999350000000003, 0.008456
DataValue, 20.01922, 0.0084760000000000009
DataValue, 20.03932, 0.008464000000000001
DataValue, 20.05743, 0.008472
DataValue, 20.07589, 0.008458
DataValue, 20.095290000000002, 0.008484
DataValue, 20.115280000000002, 0.0084660000000000013
DataValue, 20.135330000000003, 0.008486
DataValue, 20.155230000000003, 0.0084940000000000015
DataValue, 20.17529, 0.0085
DataValue, 20.1963, 0.0084760000000000009
DataValue, 20.215300000000003, 0.0085060000000000014
DataValue, 20.235930000000003, 0.0085
DataValue, 20.25524, 0.008484
DataValue, 20.27618, 0.0084760000000000009
DataValue, 20.29547, 0.0084660000000000013
DataValue, 20.31756, 0.008464000000000001
DataValue, 20.33708, 0.0084920000000000013
DataValue, 20.355310000000003, 0.0084920000000000013
DataValue, 20.37534, 0.0084920000000000013
DataValue, 20.395290000000003, 0.00851
DataValue, 20.41523, 0.008488
DataValue, 20.43534, 0.0085040000000000011
DataValue, 20.455240000000003, 0.0084920000000000013
DataValue, 20.47595, 0.0085040000000000011
DataValue, 20.495240000000003, 0.008472
DataValue, 20.515240000000002, 0.008482
DataValue, 20.535300000000003, 0.008498
DataValue, 20.55592, 0.0084780000000000012
DataValue, 20.57597, 0.00847
DataValue, 20.59662, 0.0084940000000000015
DataValue, 20.617060000000002, 0.008472
DataValue, 20.635340000000003, 0.0084920000000000013
DataValue, 20.656010000000002, 0.008498
DataValue, 20.676190000000002, 0.0085060000000000014
DataValue, 20.695300000000003, 0.008464000000000001
DataValue, 20.715300000000003, 0.008490000000000001
DataValue, 20.73523, 0.0084920000000000013
DataValue, 20.75524, 0.0084940000000000015
DataValue, 20.775340000000003, 0.0085
DataValue, 20.795240000000003, 0.008482
DataValue, 20.817500000000003, 0.0084680000000000016
DataValue, 20.835240000000002, 0.008482
DataValue, 20.85534, 0.0084800000000000014
DataValue, 20.8762, 0.0085
DataValue, 20.895290000000003, 0.008490000000000001
DataValue, 20.91525, 0.0085020000000000009
DataValue, 20.936100000000003, 0.00851
DataValue, 20.95615, 0.0084920000000000013
DataValue, 20.97671, 0.0085040000000000011
DataValue, 20.99339, 0.008522
DataValue, 21.011920000000003, 0.008528
DataValue, 21.03187, 0.008514
DataValue, 21.05131, 0.008524
DataValue, 21.06935, 0.0085040000000000011
DataValue, 21.08725, 0.008482
DataValue, 21.10553, 0.0085180000000000013
DataValue, 21.12337, 0.008484
DataValue, 21.14327, 0.0085060000000000014
DataValue, 21.163290000000003, 0.0084800000000000014
DataValue, 21.182060000000003, 0.0085200000000000015
DataValue, 21.2024, 0.008458
DataValue, 21.223270000000003, 0.008488
DataValue, 21.24333, 0.008456
DataValue, 21.26342, 0.008488
DataValue, 21.28328, 0.0085020000000000009
DataValue, 21.30328, 0.0085200000000000015
DataValue, 21.323320000000002, 0.0085200000000000015
DataValue, 21.341350000000002, 0.008486
DataValue, 21.3593, 0.008464000000000001
DataValue, 21.379340000000003, 0.008498
DataValue, 21.39927, 0.008482
DataValue, 21.419230000000002, 0.0085180000000000013
DataValue, 21.44038, 0.008514
DataValue, 21.460810000000002, 0.008496
DataValue, 21.48007, 0.008486
DataValue, 21.499390000000002, 0.008482
DataValue, 21.520750000000003, 0.00846
DataValue, 21.539990000000003, 0.008498
DataValue, 21.559340000000002, 0.008508
DataValue, 21.57995, 0.008490000000000001
DataValue, 21.59928, 0.0084920000000000013
DataValue, 21.617430000000002, 0.0085040000000000011
DataValue, 21.63532, 0.0084760000000000009
DataValue, 21.655320000000003, 0.008524
DataValue, 21.67528, 0.008488
DataValue, 21.695320000000002, 0.0085040000000000011
DataValue, 21.71527, 0.0085060000000000014
DataValue, 21.73535, 0.008486
DataValue, 21.75541, 0.00847
DataValue, 21.7753, 0.008490000000000001
DataValue, 21.795240000000003, 0.008482
DataValue, 21.815340000000003, 0.008462
DataValue, 21.835340000000002, 0.0084780000000000012
DataValue, 21.85528, 0.008512
