
SetupTitle, NoSoftdevice2IMU
PrimitiveTest, I/V-t Sampling
DataValue, 19.644650000000002, 0.026478
DataValue, 19.64864, 0.030258000000000004
DataValue, 19.65264, 0.026286000000000004
DataValue, 19.656640000000003, 0.026484
DataValue, 19.660680000000003, 0.026262
DataValue, 19.664630000000002, 0.026448000000000003
DataValue, 19.668770000000002, 0.026272000000000004
DataValue, 19.67295, 0.026274000000000002
DataValue, 19.676650000000002, 0.026486000000000003
DataValue, 19.680680000000002, 0.026264000000000003
DataValue, 19.6855, 0.02629
DataValue, 19.68908, 0.026406000000000002
DataValue, 19.69265, 0.026318
DataValue, 19.696640000000002, 0.026484
DataValue, 19.70204, 0.02629
DataValue, 19.704960000000003, 0.026406000000000002
DataValue, 19.708640000000003, 0.026216000000000003
DataValue, 19.712680000000002, 0.026326000000000002
DataValue, 19.71786, 0.026268000000000003
DataValue, 19.724680000000003, 0.026322
DataValue, 19.728640000000002, 0.026172
DataValue, 19.73354, 0.026164000000000003
DataValue, 19.73665, 0.026338000000000004
DataValue, 19.740640000000003, 0.02619
DataValue, 19.744690000000002, 0.026188000000000003
DataValue, 19.74868, 0.026168000000000004
DataValue, 19.752640000000003, 0.02637
DataValue, 19.756670000000003, 0.026236000000000002
DataValue, 19.76068, 0.026176
DataValue, 19.764940000000003, 0.026478
DataValue, 19.7694, 0.026498
DataValue, 19.77268, 0.026372000000000003
DataValue, 19.77664, 0.0261
DataValue, 19.78068, 0.026104000000000002
DataValue, 19.784640000000003, 0.026286000000000004
DataValue, 19.78865, 0.026124
DataValue, 19.792650000000002, 0.026342
DataValue, 19.79664, 0.026168000000000004
DataValue, 19.80067, 0.026092
DataValue, 19.804630000000003, 0.026424000000000003
DataValue, 19.808870000000002, 0.026272000000000004
DataValue, 19.81268, 0.026326000000000002
DataValue, 19.81663, 0.026278000000000003
DataValue, 19.82063, 0.026288000000000002
DataValue, 19.82477, 0.026306000000000003
DataValue, 19.82864, 0.027202000000000004
DataValue, 19.83267, 0.02645
DataValue, 19.836630000000003, 0.026276
DataValue, 19.840770000000003, 0.026074000000000003
DataValue, 19.844640000000002, 0.026510000000000002
DataValue, 19.848670000000002, 0.026284000000000002
DataValue, 19.85263, 0.026504000000000003
DataValue, 19.858130000000003, 0.026266
DataValue, 19.860680000000002, 0.026266
DataValue, 19.864630000000002, 0.026490000000000003
DataValue, 19.868630000000003, 0.02627
DataValue, 19.87402, 0.026286000000000004
DataValue, 19.87668, 0.026272000000000004
DataValue, 19.880640000000003, 0.026268000000000003
DataValue, 19.88463, 0.026488
DataValue, 19.88989, 0.02637
DataValue, 19.89264, 0.026478
DataValue, 19.89667, 0.026278000000000003
DataValue, 19.90067, 0.026274000000000002
DataValue, 19.905410000000003, 0.026310000000000004
DataValue, 19.90868, 0.026274000000000002
DataValue, 19.912670000000002, 0.026498
DataValue, 19.91667, 0.026278000000000003
DataValue, 19.921390000000002, 0.026094000000000003
DataValue, 19.92463, 0.026500000000000003
DataValue, 19.92867, 0.02629
DataValue, 19.932630000000003, 0.026496000000000002
DataValue, 19.936760000000003, 0.026278000000000003
DataValue, 19.94067, 0.026292000000000003
DataValue, 19.94463, 0.028518
DataValue, 19.94867, 0.026264000000000003
DataValue, 19.95285, 0.026476000000000003
DataValue, 19.95664, 0.026282000000000003
DataValue, 19.960630000000002, 0.026292000000000003
DataValue, 19.96478, 0.026480000000000004
DataValue, 19.96958, 0.026430000000000002
DataValue, 19.973670000000002, 0.026264000000000003
DataValue, 19.97747, 0.026320000000000003
DataValue, 19.9813, 0.026282000000000003
DataValue, 19.985200000000003, 0.026500000000000003
DataValue, 19.988650000000003, 0.026286000000000004
DataValue, 19.99266, 0.026484
DataValue, 19.996650000000002, 0.02629
DataValue, 20.00065, 0.026268000000000003
DataValue, 20.00469, 0.026484
DataValue, 20.00869, 0.02628
DataValue, 20.01281, 0.026474
DataValue, 20.01698, 0.026182000000000004
DataValue, 20.020690000000002, 0.026278000000000003
DataValue, 20.02464, 0.026240000000000003
DataValue, 20.030130000000003, 0.026598000000000004
DataValue, 20.032880000000002, 0.026492
DataValue, 20.03667, 0.026246000000000002
DataValue, 20.04063, 0.026168000000000004
DataValue, 20.04594, 0.026278000000000003
DataValue, 20.04867, 0.026172
DataValue, 20.052670000000003, 0.026618000000000003
DataValue, 20.056630000000002, 0.026176
DataValue, 20.06237, 0.026490000000000003
DataValue, 20.068640000000002, 0.026188000000000003
DataValue, 20.072680000000002, 0.026562000000000002
DataValue, 20.076680000000003, 0.026186
DataValue, 20.08068, 0.026204
DataValue, 20.084680000000002, 0.026188000000000003
DataValue, 20.08867, 0.026170000000000002
DataValue, 20.09306, 0.026384
DataValue, 20.09672, 0.026164000000000003
DataValue, 20.10068, 0.026278000000000003
DataValue, 20.104640000000003, 0.026194000000000002
DataValue, 20.1094, 0.02627
DataValue, 20.11269, 0.026408
DataValue, 20.11665, 0.026196000000000004
DataValue, 20.12065, 0.026386000000000003
DataValue, 20.124650000000003, 0.02619
DataValue, 20.12865, 0.026596
DataValue, 20.13269, 0.026422
DataValue, 20.136840000000003, 0.026194000000000002
DataValue, 20.14139, 0.02629
DataValue, 20.14469, 0.026178000000000003
DataValue, 20.14864, 0.026188000000000003
DataValue, 20.152890000000003, 0.026592
DataValue, 20.157130000000002, 0.026254000000000003
DataValue, 20.16065, 0.026402000000000002
DataValue, 20.164640000000002, 0.026240000000000003
DataValue, 20.16878, 0.026274000000000002
DataValue, 20.172900000000002, 0.02662
DataValue, 20.17669, 0.026198000000000003
DataValue, 20.18064, 0.026484
DataValue, 20.18552, 0.026480000000000004
DataValue, 20.18906, 0.026266
DataValue, 20.192690000000002, 0.026414000000000003
DataValue, 20.196640000000002, 0.026276
DataValue, 20.202090000000002, 0.026286000000000004
DataValue, 20.20869, 0.026272000000000004
DataValue, 20.21265, 0.026496000000000002
DataValue, 20.217950000000002, 0.026604000000000003
DataValue, 20.22465, 0.026266
DataValue, 20.228650000000002, 0.026266
DataValue, 20.23272, 0.026502
DataValue, 20.236690000000003, 0.026288000000000002
DataValue, 20.240650000000002, 0.026476000000000003
DataValue, 20.24481, 0.026192000000000003
DataValue, 20.24865, 0.026272000000000004
DataValue, 20.25269, 0.026516
DataValue, 20.25664, 0.026274000000000002
DataValue, 20.26067, 0.026510000000000002
DataValue, 20.265490000000003, 0.026598000000000004
DataValue, 20.26865, 0.026284000000000002
DataValue, 20.27268, 0.026502
DataValue, 20.276670000000003, 0.02627
DataValue, 20.280640000000002, 0.026548000000000002
DataValue, 20.284740000000003, 0.026264000000000003
DataValue, 20.28865, 0.026272000000000004
DataValue, 20.292800000000003, 0.026506000000000002
DataValue, 20.296930000000003, 0.026232000000000002
DataValue, 20.30065, 0.026608000000000003
DataValue, 20.30468, 0.02627
DataValue, 20.308860000000003, 0.026196000000000004
DataValue, 20.313010000000002, 0.026676000000000002
DataValue, 20.31668, 0.026224
DataValue, 20.320680000000003, 0.026592
DataValue, 20.32478, 0.026294
DataValue, 20.32891, 0.026264000000000003
DataValue, 20.33265, 0.026178000000000003
DataValue, 20.33668, 0.026180000000000002
DataValue, 20.340780000000002, 0.03187
DataValue, 20.34514, 0.026192000000000003
DataValue, 20.348650000000003, 0.026174000000000003
DataValue, 20.352690000000003, 0.026174000000000003
DataValue, 20.357570000000003, 0.026284000000000002
DataValue, 20.36108, 0.02627
DataValue, 20.364690000000003, 0.026162
DataValue, 20.368640000000003, 0.026260000000000002
DataValue, 20.37403, 0.026196000000000004
DataValue, 20.38069, 0.026648
DataValue, 20.38465, 0.026292000000000003
DataValue, 20.389940000000003, 0.026284000000000002
DataValue, 20.39665, 0.026266
DataValue, 20.40069, 0.02815
DataValue, 20.40465, 0.026260000000000002
DataValue, 20.40869, 0.026278000000000003
DataValue, 20.41268, 0.02627
DataValue, 20.416670000000003, 0.026262
DataValue, 20.421190000000003, 0.026256
DataValue, 20.424680000000002, 0.030752
DataValue, 20.42864, 0.026278000000000003
DataValue, 20.43277, 0.026272000000000004
DataValue, 20.43665, 0.02627
DataValue, 20.44065, 0.030156000000000002
DataValue, 20.444640000000003, 0.026278000000000003
DataValue, 20.448680000000003, 0.026264000000000003
DataValue, 20.452640000000002, 0.026246000000000002
DataValue, 20.456650000000003, 0.026216000000000003
DataValue, 20.46065, 0.02645
DataValue, 20.464650000000002, 0.026186
DataValue, 20.468690000000002, 0.026326000000000002
DataValue, 20.472640000000002, 0.026188000000000003
DataValue, 20.476670000000002, 0.026188000000000003
DataValue, 20.48076, 0.026702000000000004
DataValue, 20.484630000000003, 0.026178000000000003
DataValue, 20.488690000000002, 0.026408
DataValue, 20.492630000000002, 0.026188000000000003
DataValue, 20.496760000000002, 0.026284000000000002
DataValue, 20.50063, 0.026396000000000003
DataValue, 20.50468, 0.026192000000000003
DataValue, 20.50863, 0.026394
DataValue, 20.512780000000003, 0.026274000000000002
DataValue, 20.516640000000002, 0.026196000000000004
DataValue, 20.520670000000003, 0.026396000000000003
DataValue, 20.52467, 0.026202000000000003
DataValue, 20.5301, 0.026266
DataValue, 20.53264, 0.026194000000000002
DataValue, 20.536630000000002, 0.026272000000000004
DataValue, 20.54063, 0.026382000000000003
DataValue, 20.54606, 0.026614000000000002
DataValue, 20.548640000000002, 0.026534000000000002
DataValue, 20.552670000000003, 0.026216000000000003
DataValue, 20.556630000000002, 0.026204
DataValue, 20.561850000000003, 0.026266
DataValue, 20.564690000000002, 0.026184000000000002
DataValue, 20.568630000000002, 0.026606
DataValue, 20.57263, 0.026184000000000002
DataValue, 20.5773, 0.026180000000000002
DataValue, 20.58068, 0.026252
DataValue, 20.58463, 0.026182000000000004
DataValue, 20.58867, 0.026612000000000004
DataValue, 20.59307, 0.02628
DataValue, 20.59663, 0.026188000000000003
DataValue, 20.600630000000002, 0.026178000000000003
DataValue, 20.60463, 0.02619
DataValue, 20.60875, 0.026496000000000002
DataValue, 20.612630000000003, 0.026176
DataValue, 20.61663, 0.026228
DataValue, 20.620630000000002, 0.026252
DataValue, 20.62469, 0.026198000000000003
DataValue, 20.62863, 0.026718000000000002
DataValue, 20.632630000000002, 0.02627
DataValue, 20.636840000000003, 0.026184000000000002
DataValue, 20.64063, 0.026272000000000004
DataValue, 20.64468, 0.026218
DataValue, 20.648670000000003, 0.0267
DataValue, 20.65293, 0.026272000000000004
DataValue, 20.656640000000003, 0.026272000000000004
DataValue, 20.66064, 0.02629
DataValue, 20.664630000000002, 0.026272000000000004
DataValue, 20.668750000000003, 0.026598000000000004
DataValue, 20.672690000000003, 0.026266
DataValue, 20.67667, 0.026284000000000002
DataValue, 20.68063, 0.026298000000000002
DataValue, 20.68549, 0.026266
DataValue, 20.688640000000003, 0.0267
DataValue, 20.692670000000003, 0.026262
DataValue, 20.69667, 0.026264000000000003
DataValue, 20.70203, 0.026272000000000004
DataValue, 20.70464, 0.026272000000000004
DataValue, 20.708630000000003, 0.026694000000000002
DataValue, 20.712670000000003, 0.026292000000000003
DataValue, 20.718130000000002, 0.026272000000000004
DataValue, 20.720640000000003, 0.027082000000000002
DataValue, 20.724670000000003, 0.02627
DataValue, 20.728630000000003, 0.026714
DataValue, 20.733510000000003, 0.026376000000000004
DataValue, 20.736680000000003, 0.031094000000000004
DataValue, 20.740630000000003, 0.02629
DataValue, 20.744670000000003, 0.026260000000000002
DataValue, 20.74951, 0.026204
DataValue, 20.75268, 0.026268000000000003
DataValue, 20.756670000000003, 0.02627
DataValue, 20.76067, 0.026274000000000002
DataValue, 20.764940000000003, 0.026184000000000002
DataValue, 20.76863, 0.026696
DataValue, 20.772630000000003, 0.026286000000000004
DataValue, 20.77663, 0.02627
DataValue, 20.78068, 0.026274000000000002
DataValue, 20.78463, 0.026258000000000004
DataValue, 20.78863, 0.026638000000000002
DataValue, 20.79267, 0.026278000000000003
DataValue, 20.79664, 0.026274000000000002
DataValue, 20.80067, 0.026292000000000003
DataValue, 20.804630000000003, 0.026296000000000003
DataValue, 20.80883, 0.026688000000000003
DataValue, 20.81268, 0.026272000000000004
DataValue, 20.816640000000003, 0.026442000000000004
DataValue, 20.820670000000003, 0.030158000000000004
DataValue, 20.824740000000002, 0.026284000000000002
DataValue, 20.828680000000002, 0.026526
DataValue, 20.83263, 0.026078000000000004
DataValue, 20.83668, 0.029414000000000003
DataValue, 20.840750000000003, 0.02628
DataValue, 20.844640000000002, 0.026072
DataValue, 20.84863, 0.026104000000000002
DataValue, 20.852670000000003, 0.026076000000000002
DataValue, 20.858150000000002, 0.0261
DataValue, 20.86064, 0.026074000000000003
DataValue, 20.864630000000002, 0.026098000000000003
DataValue, 20.868630000000003, 0.026076000000000002
DataValue, 20.873980000000003, 0.026694000000000002
DataValue, 20.87668, 0.026522000000000004
DataValue, 20.880670000000002, 0.026076000000000002
DataValue, 20.884670000000003, 0.026094000000000003
DataValue, 20.8901, 0.02627
DataValue, 20.892680000000002, 0.026082
DataValue, 20.896630000000002, 0.026616
DataValue, 20.900630000000003, 0.026234000000000004
DataValue, 20.905600000000003, 0.026262
DataValue, 20.909360000000003, 0.026266
DataValue, 20.913500000000003, 0.026254000000000003
DataValue, 20.91778, 0.026182000000000004
DataValue, 20.92624, 0.026080000000000002
DataValue, 20.934250000000002, 0.026508000000000004
DataValue, 20.93664, 0.026690000000000002
DataValue, 20.94215, 0.026266
DataValue, 20.94864, 0.026272000000000004
DataValue, 20.952720000000003, 0.026192000000000003
DataValue, 20.95664, 0.026702000000000004
DataValue, 20.96064, 0.026286000000000004
DataValue, 20.964640000000003, 0.026264000000000003
DataValue, 20.968680000000003, 0.026268000000000003
DataValue, 20.97268, 0.02629
DataValue, 20.97668, 0.026714
DataValue, 20.98064, 0.026286000000000004
DataValue, 20.984640000000002, 0.026274000000000002
DataValue, 20.988680000000002, 0.026278000000000003
DataValue, 20.99268, 0.02628
DataValue, 20.996640000000003, 0.026690000000000002
DataValue, 21.000680000000003, 0.026268000000000003
DataValue, 21.004640000000002, 0.026292000000000003
DataValue, 21.008680000000002, 0.026288000000000002
DataValue, 21.012780000000003, 0.026274000000000002
DataValue, 21.01668, 0.026698000000000003
DataValue, 21.020650000000003, 0.026274000000000002
DataValue, 21.024630000000002, 0.026284000000000002
DataValue, 21.030150000000003, 0.02628
DataValue, 21.033070000000002, 0.02628
DataValue, 21.03669, 0.026702000000000004
DataValue, 21.040640000000003, 0.026268000000000003
DataValue, 21.046090000000003, 0.02628
DataValue, 21.048990000000003, 0.02637
DataValue, 21.052680000000002, 0.026274000000000002
DataValue, 21.056630000000002, 0.026722000000000003
DataValue, 21.06163, 0.02671
DataValue, 21.064700000000002, 0.026284000000000002
DataValue, 21.068630000000002, 0.02629
DataValue, 21.072670000000002, 0.02627
DataValue, 21.07732, 0.026288000000000002
DataValue, 21.08068, 0.026264000000000003
DataValue, 21.08463, 0.026364000000000002
DataValue, 21.08867, 0.02627
DataValue, 21.09307, 0.026170000000000002
DataValue, 21.09663, 0.026428000000000004
DataValue, 21.10067, 0.026272000000000004
DataValue, 21.104670000000002, 0.026358000000000003
DataValue, 21.108700000000002, 0.02628
DataValue, 21.11267, 0.026274000000000002
DataValue, 21.116670000000003, 0.031938
DataValue, 21.12067, 0.02619
DataValue, 21.125400000000003, 0.026258000000000004
DataValue, 21.1295, 0.026604000000000003
DataValue, 21.13286, 0.032894
DataValue, 21.136680000000002, 0.02638
DataValue, 21.140690000000003, 0.026172
DataValue, 21.144640000000003, 0.026402000000000002
DataValue, 21.148650000000004, 0.026178000000000003
DataValue, 21.15264, 0.026168000000000004
DataValue, 21.156650000000003, 0.026412
DataValue, 21.16064, 0.02621
DataValue, 21.16469, 0.026414000000000003
DataValue, 21.168640000000003, 0.026266
DataValue, 21.172680000000003, 0.026170000000000002
DataValue, 21.17668, 0.026408
DataValue, 21.18065, 0.026266
DataValue, 21.18464, 0.026592
DataValue, 21.18869, 0.026218
DataValue, 21.19263, 0.026214
DataValue, 21.19667, 0.026372000000000003
DataValue, 21.202090000000002, 0.026598000000000004
DataValue, 21.20464, 0.026598000000000004
DataValue, 21.208650000000002, 0.026182000000000004
DataValue, 21.212670000000003, 0.026288000000000002
DataValue, 21.217940000000002, 0.026274000000000002
DataValue, 21.22068, 0.026252
DataValue, 21.22463, 0.026598000000000004
DataValue, 21.22867, 0.026172
DataValue, 21.234720000000003, 0.026260000000000002
DataValue, 21.240650000000002, 0.026174000000000003
DataValue, 21.244690000000002, 0.026608000000000003
DataValue, 21.24865, 0.026172
DataValue, 21.25268, 0.026184000000000002
DataValue, 21.256670000000003, 0.026168000000000004
DataValue, 21.26067, 0.026194000000000002
DataValue, 21.265110000000004, 0.026298000000000002
DataValue, 21.268690000000003, 0.026172
DataValue, 21.27267, 0.026182000000000004
DataValue, 21.27664, 0.026188000000000003
DataValue, 21.280690000000003, 0.026182000000000004
DataValue, 21.28469, 0.026614000000000002
DataValue, 21.28865, 0.026218
DataValue, 21.29285, 0.026292000000000003
DataValue, 21.296650000000003, 0.02629
DataValue, 21.30065, 0.026294
DataValue, 21.304650000000002, 0.026712000000000003
DataValue, 21.308880000000002, 0.026274000000000002
DataValue, 21.313350000000003, 0.026286000000000004
DataValue, 21.31668, 0.026244000000000003
DataValue, 21.320680000000003, 0.026266
DataValue, 21.324800000000003, 0.026614000000000002
DataValue, 21.32916, 0.026278000000000003
DataValue, 21.33265, 0.026264000000000003
DataValue, 21.336640000000003, 0.026284000000000002
DataValue, 21.340770000000003, 0.026178000000000003
DataValue, 21.34515, 0.026264000000000003
DataValue, 21.34869, 0.026256
DataValue, 21.352680000000003, 0.026286000000000004
DataValue, 21.356800000000003, 0.026188000000000003
DataValue, 21.361330000000002, 0.026182000000000004
DataValue, 21.364690000000003, 0.026702000000000004
DataValue, 21.368640000000003, 0.026208000000000002
DataValue, 21.37405, 0.026176
DataValue, 21.38068, 0.026266
DataValue, 21.38464, 0.026386000000000003
DataValue, 21.389860000000002, 0.026600000000000002
DataValue, 21.392680000000002, 0.026398
DataValue, 21.396630000000002, 0.026184000000000002
DataValue, 21.400630000000003, 0.026178000000000003
DataValue, 21.4054, 0.028816
DataValue, 21.40868, 0.026164000000000003
DataValue, 21.412670000000002, 0.026386000000000003
DataValue, 21.416670000000003, 0.026176
DataValue, 21.42113, 0.026186
DataValue, 21.42464, 0.026386000000000003
DataValue, 21.42867, 0.026174000000000003
DataValue, 21.432630000000003, 0.026498
DataValue, 21.436860000000003, 0.026182000000000004
DataValue, 21.44067, 0.026170000000000002
DataValue, 21.444670000000002, 0.026422
DataValue, 21.448670000000003, 0.026242
DataValue, 21.452640000000002, 0.026484
DataValue, 21.45663, 0.026282000000000003
DataValue, 21.460630000000002, 0.026272000000000004
DataValue, 21.46479, 0.026404000000000004
DataValue, 21.46864, 0.02629
DataValue, 21.472630000000002, 0.026488
DataValue, 21.476670000000002, 0.026266
DataValue, 21.48081, 0.026192000000000003
DataValue, 21.484640000000002, 0.026478
DataValue, 21.488670000000003, 0.026258000000000004
DataValue, 21.492630000000002, 0.026496000000000002
DataValue, 21.496750000000002, 0.026274000000000002
DataValue, 21.500680000000003, 0.026264000000000003
DataValue, 21.505930000000003, 0.026266
DataValue, 21.512680000000003, 0.032078
DataValue, 21.516640000000002, 0.026284000000000002
DataValue, 21.520650000000003, 0.026266
DataValue, 21.52468, 0.026480000000000004
DataValue, 21.528650000000003, 0.031942000000000005
DataValue, 21.53263, 0.026482000000000002
DataValue, 21.53668, 0.026286000000000004
DataValue, 21.54063, 0.02627
DataValue, 21.544780000000003, 0.026484
DataValue, 21.54867, 0.026276
DataValue, 21.552680000000002, 0.026484
DataValue, 21.55667, 0.026284000000000002
DataValue, 21.561680000000003, 0.026278000000000003
DataValue, 21.56482, 0.026504000000000003
DataValue, 21.56869, 0.026266
DataValue, 21.572650000000003, 0.026592
DataValue, 21.57729, 0.026484
DataValue, 21.580650000000002, 0.026192000000000003
DataValue, 21.584650000000003, 0.026174000000000003
DataValue, 21.58867, 0.026222000000000002
DataValue, 21.59306, 0.026338000000000004
DataValue, 21.596660000000004, 0.026166000000000002
DataValue, 21.60069, 0.026246000000000002
DataValue, 21.604650000000003, 0.026198000000000003
DataValue, 21.60872, 0.026264000000000003
DataValue, 21.61269, 0.026600000000000002
DataValue, 21.616690000000002, 0.026170000000000002
DataValue, 21.620690000000003, 0.026170000000000002
DataValue, 21.62469, 0.026174000000000003
DataValue, 21.628680000000003, 0.02824
DataValue, 21.632630000000002, 0.026338000000000004
DataValue, 21.636840000000003, 0.026272000000000004
DataValue, 21.64094, 0.026266
DataValue, 21.64468, 0.026174000000000003
DataValue, 21.64864, 0.026128000000000002
DataValue, 21.65292, 0.026504000000000003
DataValue, 21.657110000000003, 0.026174000000000003
DataValue, 21.66064, 0.026374
DataValue, 21.66467, 0.026078000000000004
DataValue, 21.66878, 0.026274000000000002
DataValue, 21.673240000000003, 0.026170000000000002
DataValue, 21.676640000000003, 0.026166000000000002
DataValue, 21.68064, 0.026386000000000003
DataValue, 21.685540000000003, 0.026502
DataValue, 21.68909, 0.02627
DataValue, 21.692680000000003, 0.026400000000000003
DataValue, 21.69668, 0.026166000000000002
DataValue, 21.702090000000002, 0.026288000000000002
DataValue, 21.70868, 0.026192000000000003
DataValue, 21.71264, 0.026486000000000003
DataValue, 21.717910000000003, 0.026490000000000003
DataValue, 21.720640000000003, 0.026474
DataValue, 21.72464, 0.026278000000000003
DataValue, 21.728640000000002, 0.026272000000000004
DataValue, 21.73272, 0.026382000000000003
DataValue, 21.73664, 0.026266
DataValue, 21.740640000000003, 0.026506000000000002
DataValue, 21.744680000000002, 0.02629
DataValue, 21.749270000000003, 0.026146000000000003
DataValue, 21.75272, 0.026490000000000003
DataValue, 21.756680000000003, 0.026258000000000004
DataValue, 21.76068, 0.026482000000000002
DataValue, 21.764640000000004, 0.026272000000000004
DataValue, 21.768680000000003, 0.02629
DataValue, 21.772640000000003, 0.026500000000000003
DataValue, 21.77663, 0.026278000000000003
DataValue, 21.780630000000002, 0.026500000000000003
DataValue, 21.784630000000003, 0.026260000000000002
DataValue, 21.78862, 0.026286000000000004
DataValue, 21.79266, 0.026476000000000003
DataValue, 21.79664, 0.02629
DataValue, 21.800680000000003, 0.026488
DataValue, 21.80467, 0.02627
DataValue, 21.8089, 0.026820000000000004
DataValue, 21.812630000000002, 0.026470000000000004
DataValue, 21.816670000000002, 0.026260000000000002
DataValue, 21.820670000000003, 0.026478
DataValue, 21.824890000000003, 0.026088000000000004
DataValue, 21.82864, 0.026264000000000003
DataValue, 21.83263, 0.026486000000000003
DataValue, 21.836630000000003, 0.026274000000000002
DataValue, 21.840770000000003, 0.026506000000000002
DataValue, 21.84468, 0.026286000000000004
DataValue, 21.848670000000002, 0.026266
DataValue, 21.85263, 0.026492
DataValue, 21.858110000000003, 0.026484
DataValue, 21.86063, 0.026476000000000003
DataValue, 21.864630000000002, 0.026274000000000002
DataValue, 21.868630000000003, 0.026288000000000002
DataValue, 21.87402, 0.026096
DataValue, 21.87667, 0.026278000000000003
DataValue, 21.880640000000003, 0.026468000000000002
DataValue, 21.884670000000003, 0.02628
DataValue, 21.88979, 0.02629
DataValue, 21.892670000000003, 0.026484
DataValue, 21.896680000000003, 0.026284000000000002
DataValue, 21.900630000000003, 0.026224
DataValue, 21.9054, 0.026482000000000002
DataValue, 21.90867, 0.030712000000000003
DataValue, 21.91263, 0.026254000000000003
DataValue, 21.91663, 0.026166000000000002
DataValue, 21.921180000000003, 0.026356
DataValue, 21.924670000000003, 0.032436
DataValue, 21.92867, 0.026388
DataValue, 21.93267, 0.026302000000000002
DataValue, 21.93708, 0.026136000000000003
DataValue, 21.940630000000002, 0.026288000000000002
DataValue, 21.944640000000003, 0.026072
DataValue, 21.94863, 0.02629
DataValue, 21.952640000000002, 0.026072
DataValue, 21.95663, 0.026096
DataValue, 21.96067, 0.026300000000000004
DataValue, 21.964740000000003, 0.026218
DataValue, 21.969170000000002, 0.026084000000000003
DataValue, 21.97268, 0.026096
DataValue, 21.976670000000002, 0.026076000000000002
DataValue, 21.98076, 0.026162
DataValue, 21.984640000000002, 0.02619
DataValue, 21.98863, 0.026388
DataValue, 21.99267, 0.026158
DataValue, 21.996750000000002, 0.026178000000000003
DataValue, 22.00064, 0.026402000000000002
DataValue, 22.00468, 0.026176
DataValue, 22.008670000000002, 0.026402000000000002
DataValue, 22.012800000000002, 0.026400000000000003
DataValue, 22.017760000000003, 0.026242
DataValue, 22.021510000000003, 0.026262
DataValue, 22.025640000000003, 0.026468000000000002
DataValue, 22.029420000000002, 0.02627
DataValue, 22.03264, 0.026294
DataValue, 22.037860000000002, 0.026384
DataValue, 22.04464, 0.026284000000000002
DataValue, 22.048640000000002, 0.026480000000000004
DataValue, 22.052680000000002, 0.026186
DataValue, 22.05664, 0.026278000000000003
DataValue, 22.060720000000003, 0.02638
DataValue, 22.064680000000003, 0.026262
DataValue, 22.06876, 0.026396000000000003
DataValue, 22.072640000000003, 0.026284000000000002
DataValue, 22.07664, 0.026266
DataValue, 22.080740000000002, 0.026382000000000003
DataValue, 22.08464, 0.02628
DataValue, 22.08868, 0.026486000000000003
DataValue, 22.09374, 0.026394
DataValue, 22.096680000000003, 0.026286000000000004
DataValue, 22.10068, 0.026488
DataValue, 22.104680000000002, 0.026292000000000003
DataValue, 22.10941, 0.026184000000000002
DataValue, 22.11278, 0.026182000000000004
DataValue, 22.116680000000002, 0.02627
DataValue, 22.12068, 0.026480000000000004
DataValue, 22.124920000000003, 0.026256
DataValue, 22.128680000000003, 0.026506000000000002
DataValue, 22.13268, 0.02627
DataValue, 22.13688, 0.026196000000000004
DataValue, 22.140880000000003, 0.026394
DataValue, 22.144640000000003, 0.026266
DataValue, 22.14863, 0.02645
DataValue, 22.15292, 0.026218
DataValue, 22.1568, 0.026264000000000003
DataValue, 22.16064, 0.026510000000000002
DataValue, 22.164640000000002, 0.026274000000000002
DataValue, 22.168830000000003, 0.026468000000000002
DataValue, 22.172880000000003, 0.026170000000000002
DataValue, 22.17667, 0.026264000000000003
DataValue, 22.180670000000003, 0.026496000000000002
DataValue, 22.18477, 0.026448000000000003
DataValue, 22.188630000000003, 0.026168000000000004
DataValue, 22.192670000000003, 0.026272000000000004
DataValue, 22.196630000000003, 0.026408
DataValue, 22.202070000000003, 0.026264000000000003
DataValue, 22.204680000000003, 0.028436000000000003
DataValue, 22.208620000000003, 0.026186
DataValue, 22.212670000000003, 0.026170000000000002
DataValue, 22.21798, 0.026198000000000003
DataValue, 22.220640000000003, 0.026376000000000004
DataValue, 22.22463, 0.026182000000000004
DataValue, 22.22867, 0.026176
DataValue, 22.233600000000003, 0.026268000000000003
DataValue, 22.23664, 0.026396000000000003
DataValue, 22.24067, 0.026388
DataValue, 22.244670000000003, 0.026168000000000004
DataValue, 22.249550000000003, 0.026174000000000003
DataValue, 22.25269, 0.026182000000000004
DataValue, 22.25663, 0.026490000000000003
DataValue, 22.260620000000003, 0.026456000000000004
DataValue, 22.265690000000003, 0.026426
DataValue, 22.26864, 0.026260000000000002
DataValue, 22.27398, 0.026396000000000003
DataValue, 22.28065, 0.026444000000000002
DataValue, 22.284660000000002, 0.02627
DataValue, 22.28865, 0.026288000000000002
DataValue, 22.29269, 0.026282000000000003
DataValue, 22.29669, 0.026488
DataValue, 22.30064, 0.026298000000000002
DataValue, 22.30469, 0.030124
DataValue, 22.30864, 0.026378000000000002
DataValue, 22.312900000000003, 0.026262
DataValue, 22.31668, 0.026494000000000004
DataValue, 22.32063, 0.032406000000000004
DataValue, 22.32486, 0.026176
DataValue, 22.328670000000002, 0.026386000000000003
DataValue, 22.332680000000003, 0.026266
DataValue, 22.33667, 0.026444000000000002
DataValue, 22.34082, 0.026508000000000004
DataValue, 22.344640000000002, 0.026174000000000003
DataValue, 22.348630000000004, 0.026394
