
SetupTitle, full33led
PrimitiveTest, I/V-t Sampling
DataValue, 3.3646300000000005, 0.027144
DataValue, 3.36879, 0.032812
DataValue, 3.3726800000000003, 0.027332000000000002
DataValue, 3.3766700000000003, 0.031056000000000004
DataValue, 3.3806300000000005, 0.030662000000000002
DataValue, 3.38478, 0.028416000000000004
DataValue, 3.3886800000000004, 0.033438
DataValue, 3.3926300000000005, 0.027402000000000003
DataValue, 3.3966200000000004, 0.031072000000000002
DataValue, 3.40208, 0.027138000000000002
DataValue, 3.4046800000000004, 0.02781
DataValue, 3.4086800000000004, 0.033502000000000004
DataValue, 3.4126700000000003, 0.027262
DataValue, 3.41827, 0.034302000000000006
DataValue, 3.4206800000000004, 0.030738
DataValue, 3.42463, 0.027556000000000004
DataValue, 3.42863, 0.033654
DataValue, 3.4336900000000004, 0.028970000000000003
DataValue, 3.43664, 0.032808000000000004
DataValue, 3.4406700000000003, 0.037214000000000004
DataValue, 3.4446700000000003, 0.029244000000000003
DataValue, 3.4495700000000005, 0.031678000000000005
DataValue, 3.45264, 0.028120000000000003
DataValue, 3.45663, 0.032524000000000004
DataValue, 3.4606700000000004, 0.031630000000000005
DataValue, 3.46626, 0.031788000000000004
DataValue, 3.4740400000000005, 0.023856000000000002
DataValue, 3.4806900000000005, 0.027150000000000004
DataValue, 3.48476, 0.025174000000000002
DataValue, 3.4886500000000003, 0.029804000000000004
DataValue, 3.49264, 0.023624000000000003
DataValue, 3.4966500000000003, 0.027552000000000004
DataValue, 3.5009300000000003, 0.026846000000000002
DataValue, 3.50469, 0.024682000000000003
DataValue, 3.5089300000000003, 0.027486000000000003
DataValue, 3.51264, 0.023624000000000003
DataValue, 3.51664, 0.027548000000000003
DataValue, 3.52063, 0.027172
DataValue, 3.5248800000000005, 0.026276
DataValue, 3.5293200000000002, 0.027316000000000003
DataValue, 3.5326500000000003, 0.02364
DataValue, 3.5366700000000004, 0.027578000000000002
DataValue, 3.5408000000000004, 0.027064
DataValue, 3.54518, 0.027496000000000003
DataValue, 3.5486500000000003, 0.029570000000000003
DataValue, 3.55269, 0.023648000000000002
DataValue, 3.55757, 0.027462000000000004
DataValue, 3.56063, 0.027076000000000003
DataValue, 3.56469, 0.024990000000000002
DataValue, 3.56869, 0.029078000000000003
DataValue, 3.5740900000000004, 0.023542
DataValue, 3.5769300000000004, 0.027590000000000003
DataValue, 3.58069, 0.027000000000000003
DataValue, 3.5846500000000003, 0.024774
DataValue, 3.5899900000000002, 0.02714
DataValue, 3.5926400000000003, 0.023452
DataValue, 3.5966500000000003, 0.027088
DataValue, 3.60063, 0.026956
DataValue, 3.6060800000000004, 0.027272
DataValue, 3.61268, 0.023430000000000003
DataValue, 3.6166300000000002, 0.027168
DataValue, 3.6213200000000003, 0.026694000000000002
DataValue, 3.6246700000000005, 0.025112000000000002
DataValue, 3.6286400000000003, 0.030704000000000002
DataValue, 3.6326300000000002, 0.023548000000000003
DataValue, 3.63702, 0.034518
DataValue, 3.6406700000000005, 0.033694
DataValue, 3.64467, 0.031758
DataValue, 3.6486300000000003, 0.035082
DataValue, 3.65268, 0.030314000000000004
DataValue, 3.6566300000000003, 0.033998
DataValue, 3.66067, 0.032940000000000004
DataValue, 3.66467, 0.031862
DataValue, 3.6686400000000003, 0.044382000000000005
DataValue, 3.67267, 0.030306000000000003
DataValue, 3.67667, 0.029638
DataValue, 3.68087, 0.02927
DataValue, 3.68467, 0.027546
DataValue, 3.6886300000000003, 0.031336
DataValue, 3.6926300000000003, 0.025826
DataValue, 3.6969000000000003, 0.030946
DataValue, 3.7006400000000004, 0.029326
DataValue, 3.70467, 0.027586000000000003
DataValue, 3.7086300000000003, 0.031164000000000004
DataValue, 3.7127800000000004, 0.025824000000000003
DataValue, 3.71667, 0.029622000000000002
DataValue, 3.7206300000000003, 0.029302
DataValue, 3.72468, 0.027788000000000004
DataValue, 3.73016, 0.033676000000000005
DataValue, 3.7326400000000004, 0.030196000000000004
DataValue, 3.7366300000000003, 0.030344000000000003
DataValue, 3.7406200000000003, 0.029288
DataValue, 3.7459900000000004, 0.029376000000000003
DataValue, 3.7486800000000002, 0.030702000000000004
DataValue, 3.75267, 0.026572000000000002
DataValue, 3.75666, 0.030350000000000002
DataValue, 3.76236, 0.025926
DataValue, 3.76955, 0.02951
DataValue, 3.7732600000000005, 0.025794
DataValue, 3.7806900000000003, 0.029310000000000003
DataValue, 3.7846800000000003, 0.028112
DataValue, 3.7886500000000005, 0.040224
DataValue, 3.79273, 0.025764000000000002
DataValue, 3.79672, 0.029524
DataValue, 3.8006300000000004, 0.029278000000000002
DataValue, 3.8046500000000005, 0.027830000000000004
DataValue, 3.80893, 0.029598000000000003
DataValue, 3.81265, 0.025902
DataValue, 3.8166800000000003, 0.030486000000000003
DataValue, 3.8206800000000003, 0.033584
DataValue, 3.8250400000000004, 0.034284
DataValue, 3.8286900000000004, 0.034494000000000004
DataValue, 3.8326400000000005, 0.030852000000000004
DataValue, 3.8368100000000003, 0.033876
DataValue, 3.8446400000000005, 0.027652000000000003
DataValue, 3.8486400000000005, 0.039174
DataValue, 3.8528400000000005, 0.025826
DataValue, 3.8571400000000002, 0.029160000000000002
DataValue, 3.86065, 0.029058000000000004
DataValue, 3.8646300000000005, 0.027732000000000003
DataValue, 3.8687600000000004, 0.029878000000000002
DataValue, 3.8726400000000005, 0.025844000000000002
DataValue, 3.87665, 0.030060000000000003
DataValue, 3.8806700000000003, 0.029174000000000002
DataValue, 3.8848400000000005, 0.029830000000000002
DataValue, 3.8891100000000005, 0.02952
DataValue, 3.8926900000000004, 0.025942000000000003
DataValue, 3.8966800000000004, 0.029316000000000002
DataValue, 3.9020600000000005, 0.025974
DataValue, 3.90464, 0.028118000000000004
DataValue, 3.9086800000000004, 0.03894
DataValue, 3.9126800000000004, 0.026012000000000004
DataValue, 3.918, 0.029800000000000004
DataValue, 3.92064, 0.029272000000000003
DataValue, 3.9246300000000005, 0.028172000000000003
DataValue, 3.9286700000000003, 0.030334000000000003
DataValue, 3.93373, 0.026012000000000004
DataValue, 3.9366900000000005, 0.03063
DataValue, 3.9406200000000005, 0.029296000000000003
DataValue, 3.9446200000000005, 0.028158000000000002
DataValue, 3.9494000000000002, 0.029322
DataValue, 3.9526800000000004, 0.027902000000000003
DataValue, 3.9566200000000005, 0.02944
DataValue, 3.9606700000000004, 0.029288
DataValue, 3.9651600000000005, 0.029748000000000004
DataValue, 3.96864, 0.038114
DataValue, 3.97263, 0.026010000000000002
DataValue, 3.9766700000000004, 0.029368000000000002
DataValue, 3.98084, 0.029210000000000003
DataValue, 3.9846700000000004, 0.028836000000000004
DataValue, 3.9901600000000004, 0.029492
DataValue, 3.9966900000000005, 0.030322
DataValue, 4.0006900000000005, 0.029310000000000003
DataValue, 4.00464, 0.028724000000000003
DataValue, 4.0086900000000005, 0.029980000000000003
DataValue, 4.01297, 0.025910000000000002
DataValue, 4.01668, 0.029354
DataValue, 4.02069, 0.029284
DataValue, 4.02468, 0.029116000000000003
DataValue, 4.02873, 0.029758000000000003
DataValue, 4.03265, 0.026022000000000003
DataValue, 4.03664, 0.030194000000000002
DataValue, 4.0408100000000005, 0.029184
DataValue, 4.04464, 0.028914000000000002
DataValue, 4.04863, 0.030140000000000004
DataValue, 4.0526300000000006, 0.027598
DataValue, 4.05672, 0.02926
DataValue, 4.06067, 0.029212000000000002
DataValue, 4.06463, 0.029746
DataValue, 4.0686800000000005, 0.034088
DataValue, 4.0740700000000007, 0.025712000000000002
DataValue, 4.0766800000000005, 0.029274
DataValue, 4.0806700000000005, 0.029230000000000003
DataValue, 4.0846300000000006, 0.028820000000000002
DataValue, 4.09044, 0.029500000000000002
DataValue, 4.0966400000000007, 0.029172000000000003
DataValue, 4.10067, 0.029244000000000003
DataValue, 4.10473, 0.029662
DataValue, 4.10864, 0.029622000000000002
DataValue, 4.1126900000000006, 0.025722000000000002
DataValue, 4.11667, 0.029228000000000004
DataValue, 4.12073, 0.029650000000000003
DataValue, 4.12464, 0.03028
DataValue, 4.12865, 0.032920000000000005
DataValue, 4.1326800000000006, 0.025744000000000003
DataValue, 4.1366400000000008, 0.030044
DataValue, 4.1406800000000006, 0.029562
DataValue, 4.1446400000000008, 0.029400000000000003
DataValue, 4.14867, 0.029486000000000002
DataValue, 4.15272, 0.027454000000000003
DataValue, 4.15672, 0.029230000000000003
DataValue, 4.1606400000000008, 0.029720000000000003
DataValue, 4.16467, 0.029602000000000003
DataValue, 4.16868, 0.029550000000000003
DataValue, 4.1726800000000006, 0.025820000000000003
DataValue, 4.17663, 0.029344000000000002
DataValue, 4.18088, 0.029550000000000003
DataValue, 4.18468, 0.030294
DataValue, 4.1888400000000008, 0.029514000000000002
DataValue, 4.1926700000000006, 0.025840000000000002
DataValue, 4.19688, 0.029296000000000003
DataValue, 4.2006700000000006, 0.029730000000000003
DataValue, 4.20467, 0.029632000000000002
DataValue, 4.20863, 0.029002000000000003
DataValue, 4.21278, 0.025816000000000002
DataValue, 4.21668, 0.029344000000000002
DataValue, 4.22067, 0.029748000000000004
DataValue, 4.22463, 0.029578000000000004
DataValue, 4.22947, 0.029422000000000004
DataValue, 4.23264, 0.025838000000000003
DataValue, 4.2366300000000008, 0.030096
DataValue, 4.24063, 0.029852000000000004
DataValue, 4.24599, 0.035518
DataValue, 4.24864, 0.028786000000000003
DataValue, 4.25263, 0.028826
DataValue, 4.25663, 0.029364
DataValue, 4.2620900000000006, 0.028172000000000003
DataValue, 4.26468, 0.029654000000000003
DataValue, 4.26863, 0.029288
DataValue, 4.27263, 0.025828000000000004
DataValue, 4.27791, 0.029452000000000002
DataValue, 4.28559, 0.029872000000000003
DataValue, 4.29269, 0.025812
DataValue, 4.29668, 0.029330000000000002
DataValue, 4.30065, 0.029778000000000002
DataValue, 4.3046500000000005, 0.030326000000000002
DataValue, 4.30869, 0.028466
DataValue, 4.31268, 0.025734000000000003
DataValue, 4.31669, 0.029272000000000003
DataValue, 4.32063, 0.029588000000000003
DataValue, 4.32465, 0.029576
DataValue, 4.32868, 0.028184000000000004
DataValue, 4.33265, 0.025706000000000003
DataValue, 4.3368, 0.030086
DataValue, 4.3417200000000005, 0.029234000000000003
DataValue, 4.3446700000000007, 0.029602000000000003
DataValue, 4.3486800000000008, 0.028172000000000003
DataValue, 4.3528400000000005, 0.028418000000000002
DataValue, 4.3573, 0.029424000000000002
DataValue, 4.36064, 0.029366000000000003
DataValue, 4.3646400000000005, 0.032378000000000004
DataValue, 4.36878, 0.028756000000000004
DataValue, 4.3726400000000005, 0.025666
DataValue, 4.37664, 0.029220000000000003
DataValue, 4.3806800000000008, 0.029216000000000002
DataValue, 4.38483, 0.029618000000000002
DataValue, 4.3891500000000008, 0.029508000000000003
DataValue, 4.3926700000000007, 0.026846000000000002
DataValue, 4.3966400000000005, 0.029294000000000004
DataValue, 4.40209, 0.029178000000000003
DataValue, 4.405, 0.029404000000000003
DataValue, 4.40868, 0.027692
DataValue, 4.4127300000000007, 0.025906000000000002
DataValue, 4.4167200000000006, 0.02925
DataValue, 4.42068, 0.029276000000000003
DataValue, 4.42464, 0.030660000000000003
DataValue, 4.42868, 0.027634000000000002
DataValue, 4.4339400000000007, 0.025722000000000002
DataValue, 4.44068, 0.029322
DataValue, 4.44463, 0.029708000000000002
DataValue, 4.45002, 0.029482
DataValue, 4.45668, 0.029344000000000002
DataValue, 4.46068, 0.029318000000000004
DataValue, 4.4651200000000006, 0.029674000000000002
DataValue, 4.46868, 0.027278000000000004
DataValue, 4.47264, 0.026390000000000004
DataValue, 4.47668, 0.029358000000000002
DataValue, 4.48068, 0.029310000000000003
DataValue, 4.48468, 0.030352000000000004
DataValue, 4.4886300000000006, 0.031154
DataValue, 4.49267, 0.030866
DataValue, 4.4966800000000005, 0.033822000000000005
DataValue, 4.5006400000000006, 0.032166
DataValue, 4.5046300000000006, 0.029692000000000003
DataValue, 4.50887, 0.028356000000000003
DataValue, 4.5129300000000008, 0.025714
DataValue, 4.51667, 0.034808000000000006
DataValue, 4.5206800000000005, 0.033726000000000006
DataValue, 4.52491, 0.034096
DataValue, 4.52864, 0.031030000000000002
DataValue, 4.53263, 0.031366000000000005
DataValue, 4.5366300000000006, 0.033896
DataValue, 4.5408300000000006, 0.029308000000000004
DataValue, 4.5446800000000005, 0.030242
DataValue, 4.54863, 0.026340000000000002
DataValue, 4.5526300000000006, 0.029382000000000002
DataValue, 4.55675, 0.029232
DataValue, 4.56064, 0.02934
DataValue, 4.56463, 0.029692000000000003
DataValue, 4.5686300000000006, 0.025976000000000003
DataValue, 4.5740700000000007, 0.026784000000000002
DataValue, 4.57664, 0.029748000000000004
DataValue, 4.58063, 0.029294000000000004
DataValue, 4.5846300000000006, 0.029544000000000004
DataValue, 4.5899100000000006, 0.029672000000000004
DataValue, 4.5926800000000005, 0.026772
DataValue, 4.59663, 0.02934
DataValue, 4.60062, 0.029214000000000004
DataValue, 4.60562, 0.029488000000000004
DataValue, 4.60864, 0.025656
DataValue, 4.61263, 0.027316000000000003
DataValue, 4.61667, 0.029426000000000004
DataValue, 4.6212800000000005, 0.029480000000000003
DataValue, 4.6246800000000006, 0.029724000000000004
DataValue, 4.62863, 0.027240000000000004
DataValue, 4.63267, 0.027108000000000004
DataValue, 4.63734, 0.029634000000000004
DataValue, 4.64067, 0.029308000000000004
DataValue, 4.6446400000000008, 0.02976
DataValue, 4.64862, 0.025806000000000003
DataValue, 4.6526700000000005, 0.029076
DataValue, 4.6566800000000006, 0.029414000000000003
DataValue, 4.66063, 0.029400000000000003
DataValue, 4.66467, 0.030156000000000002
DataValue, 4.67007, 0.029450000000000004
DataValue, 4.6772300000000007, 0.029516000000000004
DataValue, 4.68132, 0.029298
DataValue, 4.68468, 0.029802000000000002
DataValue, 4.6886800000000006, 0.025842000000000004
DataValue, 4.6926900000000007, 0.027616
DataValue, 4.6968200000000007, 0.029462000000000002
DataValue, 4.7007600000000007, 0.029294000000000004
DataValue, 4.70467, 0.029802000000000002
DataValue, 4.7086500000000004, 0.025828000000000004
DataValue, 4.7131500000000006, 0.025826
DataValue, 4.7166500000000005, 0.029494000000000003
DataValue, 4.7206300000000008, 0.029408000000000004
DataValue, 4.72464, 0.030554
DataValue, 4.72949, 0.029906000000000002
DataValue, 4.7326500000000005, 0.028184000000000004
DataValue, 4.73667, 0.030214
DataValue, 4.74063, 0.029424000000000002
DataValue, 4.746, 0.029456000000000003
DataValue, 4.74863, 0.025824000000000003
DataValue, 4.7526800000000007, 0.029244000000000003
DataValue, 4.75666, 0.029518000000000003
DataValue, 4.7626000000000008, 0.028650000000000002
DataValue, 4.7686800000000007, 0.025826
DataValue, 4.7727200000000005, 0.028962
DataValue, 4.77664, 0.02951
DataValue, 4.78071, 0.029332000000000004
DataValue, 4.7846400000000004, 0.030810000000000004
DataValue, 4.78868, 0.025782000000000003
DataValue, 4.7926800000000007, 0.028210000000000002
DataValue, 4.79668, 0.029482
DataValue, 4.8006400000000005, 0.029380000000000003
DataValue, 4.80464, 0.029726000000000002
DataValue, 4.80891, 0.025918000000000004
DataValue, 4.81268, 0.028336000000000004
DataValue, 4.81665, 0.030820000000000004
DataValue, 4.8206900000000008, 0.029310000000000003
DataValue, 4.8256400000000008, 0.029400000000000003
DataValue, 4.8286900000000008, 0.025750000000000002
DataValue, 4.83269, 0.028452
DataValue, 4.83683, 0.030458000000000002
DataValue, 4.8408500000000005, 0.029398000000000004
DataValue, 4.84464, 0.030602000000000004
DataValue, 4.8486400000000005, 0.025708
DataValue, 4.8528800000000007, 0.029184
DataValue, 4.85693, 0.029766000000000004
DataValue, 4.8606500000000006, 0.029288
DataValue, 4.86465, 0.029696000000000004
DataValue, 4.8687700000000005, 0.025816000000000002
DataValue, 4.8730100000000007, 0.026866
DataValue, 4.8766500000000006, 0.030074000000000004
DataValue, 4.8806800000000008, 0.029332000000000004
DataValue, 4.8847200000000006, 0.029592000000000004
DataValue, 4.88917, 0.027284000000000003
DataValue, 4.89264, 0.029124000000000004
DataValue, 4.8966400000000005, 0.029500000000000002
DataValue, 4.90212, 0.029460000000000004
DataValue, 4.9050100000000008, 0.029636000000000003
DataValue, 4.9087400000000008, 0.025750000000000002
DataValue, 4.9126900000000004, 0.029046000000000002
DataValue, 4.9166500000000006, 0.029534
DataValue, 4.9206400000000006, 0.029372000000000002
DataValue, 4.9246300000000005, 0.029718
DataValue, 4.9286200000000004, 0.025828000000000004
DataValue, 4.93372, 0.025724000000000004
DataValue, 4.9372500000000006, 0.029516000000000004
DataValue, 4.9406500000000007, 0.029372000000000002
DataValue, 4.94463, 0.029742
DataValue, 4.94937, 0.028462
DataValue, 4.9527100000000006, 0.029216000000000002
DataValue, 4.95664, 0.029568000000000004
DataValue, 4.96065, 0.029360000000000004
DataValue, 4.96586, 0.033080000000000005
DataValue, 4.9726500000000007, 0.029194
DataValue, 4.97665, 0.029558
DataValue, 4.9816, 0.029480000000000003
DataValue, 4.9846400000000006, 0.029682000000000004
DataValue, 4.9886500000000007, 0.025828000000000004
DataValue, 4.99263, 0.029148000000000004
DataValue, 4.99669, 0.034568
DataValue, 5.00067, 0.029364
DataValue, 5.0046300000000006, 0.029708000000000002
DataValue, 5.00875, 0.025744000000000003
DataValue, 5.01264, 0.029172000000000003
DataValue, 5.01667, 0.029564000000000003
DataValue, 5.0206300000000006, 0.029116000000000003
DataValue, 5.0249000000000006, 0.029556000000000002
DataValue, 5.0286800000000005, 0.02552
DataValue, 5.0326400000000007, 0.028940000000000004
DataValue, 5.03666, 0.029966000000000003
DataValue, 5.0407800000000007, 0.029086000000000004
DataValue, 5.04464, 0.029880000000000004
DataValue, 5.04863, 0.026060000000000003
DataValue, 5.0526300000000006, 0.029482
DataValue, 5.0575, 0.029626000000000003
DataValue, 5.06064, 0.029558
DataValue, 5.0646700000000004, 0.029872000000000003
DataValue, 5.06862, 0.025740000000000002
DataValue, 5.0740700000000007, 0.029346000000000004
DataValue, 5.0766800000000005, 0.029456000000000003
DataValue, 5.08068, 0.029056000000000002
DataValue, 5.08462, 0.030622000000000003
DataValue, 5.0899800000000006, 0.029484000000000003
DataValue, 5.09264, 0.029188000000000002
DataValue, 5.09663, 0.029472
DataValue, 5.10067, 0.029426000000000004
DataValue, 5.10562, 0.029330000000000002
DataValue, 5.10864, 0.025782000000000003
DataValue, 5.11263, 0.029308000000000004
DataValue, 5.1166300000000007, 0.034348000000000004
DataValue, 5.12127, 0.030010000000000002
DataValue, 5.1246800000000006, 0.029104
DataValue, 5.1286700000000005, 0.026372000000000003
DataValue, 5.1326300000000007, 0.029098000000000002
DataValue, 5.13794, 0.029678000000000003
DataValue, 5.1456100000000005, 0.030396000000000003
DataValue, 5.1493, 0.026106
DataValue, 5.15268, 0.030286000000000004
DataValue, 5.15664, 0.030206000000000004
DataValue, 5.1606400000000008, 0.030262000000000004
DataValue, 5.16464, 0.029662
DataValue, 5.1686400000000008, 0.042014
DataValue, 5.17264, 0.044304
DataValue, 5.1766400000000008, 0.037304000000000004
DataValue, 5.1808400000000008, 0.029818000000000004
DataValue, 5.1851600000000007, 0.029426000000000004
DataValue, 5.1886800000000006, 0.026714
DataValue, 5.19268, 0.030188000000000003
DataValue, 5.1966800000000006, 0.030052000000000002
DataValue, 5.2006400000000008, 0.030132000000000003
DataValue, 5.20464, 0.031380000000000005
DataValue, 5.2086700000000006, 0.026074000000000003
DataValue, 5.21279, 0.029064000000000003
DataValue, 5.2169300000000005, 0.039632
DataValue, 5.22064, 0.034798
DataValue, 5.22468, 0.039790000000000006
DataValue, 5.2295200000000008, 0.026472000000000002
DataValue, 5.2329300000000005, 0.029624
DataValue, 5.23664, 0.036194000000000004
DataValue, 5.24068, 0.031106
DataValue, 5.246, 0.029806000000000003
DataValue, 5.24891, 0.026006
DataValue, 5.2526800000000007, 0.029788000000000002
DataValue, 5.2566400000000009, 0.029626000000000003
DataValue, 5.26191, 0.029902
DataValue, 5.26864, 0.039884
DataValue, 5.27264, 0.043902000000000004
DataValue, 5.27798, 0.025916
DataValue, 5.2846400000000004, 0.030228
DataValue, 5.28864, 0.026660000000000003
DataValue, 5.2926800000000007, 0.029460000000000004
DataValue, 5.29668, 0.039064
DataValue, 5.3006800000000007, 0.029320000000000002
DataValue, 5.30468, 0.02942
DataValue, 5.3086400000000005, 0.025698000000000002
DataValue, 5.31264, 0.029884000000000004
DataValue, 5.3166300000000009, 0.039692000000000005
DataValue, 5.3206700000000007, 0.03445
DataValue, 5.3248500000000005, 0.037502
DataValue, 5.32864, 0.026434000000000003
DataValue, 5.3326300000000009, 0.029790000000000004
DataValue, 5.33682, 0.029668000000000003
DataValue, 5.3411300000000006, 0.032334
DataValue, 5.34463, 0.029704
DataValue, 5.34862, 0.026250000000000002
DataValue, 5.3528800000000007, 0.030416000000000002
DataValue, 5.35667, 0.039652000000000007
DataValue, 5.3606300000000005, 0.030322
DataValue, 5.36467, 0.030230000000000003
DataValue, 5.3687900000000006, 0.03728
DataValue, 5.3726800000000008, 0.043574
DataValue, 5.3766300000000005, 0.033284
DataValue, 5.38067, 0.029796000000000003
DataValue, 5.3847600000000009, 0.030040000000000004
DataValue, 5.3886400000000005, 0.025740000000000002
DataValue, 5.39264, 0.02925
DataValue, 5.39667, 0.030028000000000003
DataValue, 5.4020800000000007, 0.028998000000000003
DataValue, 5.4046400000000006, 0.029830000000000002
DataValue, 5.40864, 0.026144
DataValue, 5.41263, 0.029644000000000004
DataValue, 5.41805, 0.039604
DataValue, 5.42067, 0.035438000000000004
DataValue, 5.4246700000000008, 0.039648
DataValue, 5.4286600000000007, 0.025982
DataValue, 5.4337000000000009, 0.028832000000000003
DataValue, 5.43667, 0.032122000000000005
DataValue, 5.44068, 0.033098
DataValue, 5.44467, 0.032388
DataValue, 5.44937, 0.028506000000000004
DataValue, 5.45267, 0.031292
DataValue, 5.45668, 0.030696
DataValue, 5.4606600000000007, 0.031160000000000004
DataValue, 5.46609, 0.038088000000000004
DataValue, 5.4735600000000009, 0.038192000000000004
DataValue, 5.47731, 0.03037
DataValue, 5.4846800000000009, 0.0315
DataValue, 5.4886800000000004, 0.027796
DataValue, 5.49268, 0.031276000000000005
DataValue, 5.4966800000000005, 0.031228000000000002
DataValue, 5.50072, 0.03079
DataValue, 5.5046800000000005, 0.031182
DataValue, 5.50868, 0.026832
DataValue, 5.5126800000000005, 0.030300000000000004
DataValue, 5.51668, 0.039218
DataValue, 5.52064, 0.038972000000000007
DataValue, 5.52468, 0.041122000000000006
DataValue, 5.5287700000000006, 0.028018
DataValue, 5.5326400000000007, 0.031482
DataValue, 5.5366800000000005, 0.031818000000000006
DataValue, 5.5406400000000007, 0.033644
DataValue, 5.5446800000000005, 0.029944000000000002
DataValue, 5.54891, 0.025722000000000002
DataValue, 5.5526800000000005, 0.029204000000000004
DataValue, 5.5575600000000005, 0.027166000000000003
DataValue, 5.56064, 0.029550000000000003
DataValue, 5.56468, 0.031544
DataValue, 5.56862, 0.036068
DataValue, 5.5740700000000007, 0.038286
DataValue, 5.57664, 0.030048000000000002
DataValue, 5.5806700000000005, 0.031004000000000004
DataValue, 5.5846300000000006, 0.029442000000000003
DataValue, 5.5902600000000007, 0.032962000000000005
DataValue, 5.59668, 0.035864
DataValue, 5.60064, 0.029532000000000003
DataValue, 5.6046900000000006, 0.030604000000000003
DataValue, 5.60864, 0.026264000000000003
DataValue, 5.61268, 0.029902
DataValue, 5.6167300000000004, 0.041492
DataValue, 5.6207300000000009, 0.045492000000000005
DataValue, 5.62464, 0.039490000000000004
DataValue, 5.6286400000000008, 0.026810000000000004
DataValue, 5.6326800000000006, 0.029722000000000002
DataValue, 5.6370600000000008, 0.030124
DataValue, 5.64067, 0.029756
DataValue, 5.6446700000000005, 0.029896000000000002
DataValue, 5.64867, 0.026618000000000003
DataValue, 5.65277, 0.029888
DataValue, 5.6566300000000007, 0.034094000000000006
DataValue, 5.66063, 0.029944000000000002
DataValue, 5.6646300000000007, 0.037416000000000005
DataValue, 5.6702100000000009, 0.044164
DataValue, 5.67665, 0.02935
DataValue, 5.68069, 0.029474000000000004
DataValue, 5.68465, 0.030384
DataValue, 5.6886500000000009, 0.026416000000000002
DataValue, 5.69265, 0.02985
DataValue, 5.69683, 0.029794
DataValue, 5.70101, 0.029444
DataValue, 5.7046800000000006, 0.02985
DataValue, 5.70868, 0.025652
DataValue, 5.71281, 0.029578000000000004
DataValue, 5.71724, 0.036788
DataValue, 5.7206800000000007, 0.044664
DataValue, 5.72468, 0.033872000000000006
DataValue, 5.7295200000000008, 0.026080000000000002
DataValue, 5.7332, 0.02959
DataValue, 5.73664, 0.030860000000000002
DataValue, 5.74068, 0.030320000000000003
DataValue, 5.7459900000000008, 0.037318000000000004
DataValue, 5.74894, 0.025536000000000003
DataValue, 5.75269, 0.029174000000000002
DataValue, 5.7566400000000009, 0.029152
DataValue, 5.7619000000000007, 0.030142000000000002
DataValue, 5.76869, 0.033670000000000005
DataValue, 5.7726500000000005, 0.035092000000000005
DataValue, 5.77669, 0.039776000000000006
DataValue, 5.7806900000000008, 0.030210000000000004
DataValue, 5.78469, 0.029830000000000002
DataValue, 5.7886700000000006, 0.026326000000000002
DataValue, 5.7932700000000006, 0.030216000000000003
DataValue, 5.7966500000000005, 0.029078000000000003
DataValue, 5.8006300000000008, 0.029216000000000002
DataValue, 5.80466, 0.029928000000000003
DataValue, 5.8089400000000007, 0.026876000000000004
DataValue, 5.81263, 0.029836
DataValue, 5.8166300000000009, 0.037258000000000006
DataValue, 5.82063, 0.045230000000000006
DataValue, 5.8246400000000005, 0.032186000000000006
DataValue, 5.82868, 0.026982000000000003
DataValue, 5.83267, 0.029476000000000002
DataValue, 5.83663, 0.031928000000000005
DataValue, 5.8406800000000008, 0.029594000000000002
DataValue, 5.84464, 0.029248000000000003
DataValue, 5.8486300000000009, 0.025738000000000004
DataValue, 5.8528300000000009, 0.029712000000000002
DataValue, 5.8566400000000005, 0.030198000000000003
DataValue, 5.8606700000000007, 0.030288000000000002
DataValue, 5.8646300000000009, 0.04125
DataValue, 5.8687600000000009, 0.037388000000000005
DataValue, 5.8726400000000005, 0.045306000000000006
DataValue, 5.8766300000000005, 0.029574000000000003
DataValue, 5.8806600000000007, 0.029284
DataValue, 5.8847600000000009, 0.029388
DataValue, 5.8886800000000008, 0.025718
DataValue, 5.8926700000000007, 0.029022000000000003
DataValue, 5.8966600000000007, 0.039484000000000005
DataValue, 5.90211, 0.029230000000000003
DataValue, 5.9094200000000008, 0.026682
DataValue, 5.91309, 0.029456000000000003
DataValue, 5.91664, 0.038458000000000006
DataValue, 5.9206400000000006, 0.044612000000000006
DataValue, 5.92464, 0.030978000000000002
DataValue, 5.9286900000000005, 0.025740000000000002
DataValue, 5.93268, 0.029200000000000004
DataValue, 5.9366400000000006, 0.030186
DataValue, 5.9406700000000008, 0.029572
DataValue, 5.9446800000000009, 0.029962000000000003
DataValue, 5.9494200000000008, 0.026332
DataValue, 5.9526800000000009, 0.029884000000000004
DataValue, 5.95668, 0.032526000000000006
DataValue, 5.9606400000000006, 0.028804000000000003
DataValue, 5.9660800000000007, 0.038000000000000006
DataValue, 5.9687600000000005, 0.040212000000000005
DataValue, 5.9727400000000008, 0.042864000000000006
DataValue, 5.9766900000000005, 0.029380000000000003
DataValue, 5.9816300000000009, 0.030082
DataValue, 5.98472, 0.030616000000000004
DataValue, 5.98869, 0.028710000000000003
DataValue, 5.99265, 0.029754000000000003
DataValue, 5.99669, 0.029918000000000004
DataValue, 6.0006800000000009, 0.028940000000000004
DataValue, 6.0046700000000008, 0.029904000000000003
DataValue, 6.00879, 0.025972000000000002
DataValue, 6.0130900000000009, 0.033108000000000005
DataValue, 6.01665, 0.040304000000000006
DataValue, 6.0206800000000005, 0.034910000000000004
