Time,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,IMU5,IMU6,IMU7,IMU8,IMU9,PinkyMCPY,PinkyMCPZ,PinkyPIPY,PinkyPIPZ,PinkyDIPY,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPY,RingPIPZ,RingDIPY,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPY,MiddlePIPZ,MiddleDIPY,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPY,IndexPIPZ,IndexDIPY,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPY,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-23 15:05:32.551021-07:00,323.2083952,312.2548642,397.683168,340.7539418,320.1301367,327.1345901,350.3356624,370.6582621,373.9178545,315.4987812,404.516452,349.3264707,351.2967565,333.0782353,374.3256059,318.6956589,341.46516,318.491085,404.2966026,351.4291574,368.160349,342.1608923,350.1764502,378.1819057,372.6558152,383.6725307,347.5828069,339.0698014,314.2354412,362.228301,348.9486443,322.5114917,341.6650435,-0.343687,-0.525797,-0.286138,-0.481972,-0.226272,-0.434245,-0.41449,-0.498832,-0.327809,-0.404987,-0.232971,-0.301066,-0.406862,-0.53537,-0.334193,-0.451328,-0.254843,-0.358264,-0.365254,-0.392302,-0.181896,-0.108358,0.025688,0.190019,-0.343687,-0.525797,-0.286138,-0.481972,-0.226272,-0.434245,-0.41449,-0.498832,-0.327809,-0.404987
2022-05-23 15:05:32.640513-07:00,322.0700237,312.326887,398.630726,340.7334394,319.2481126,327.1879544,349.355605,371.4360836,370.7231631,316.6824125,404.5787615,349.8101907,350.5491231,331.2586008,375.6409598,321.2657151,340.406971,316.3480355,404.9117751,354.0938116,367.0298183,339.3575654,348.6350331,377.3146713,373.5392056,380.4928123,347.058136,338.3454641,314.1465709,362.482923,349.640624,322.9655137,340.2025503,-0.349854,-0.528895,-0.296529,-0.488071,-0.241103,-0.443787,-0.440858,-0.519483,-0.378942,-0.453126,-0.311773,-0.380486,-0.434659,-0.564402,-0.387821,-0.509735,-0.33727,-0.450188,-0.392488,-0.43391,-0.237566,-0.178193,-0.05615,0.097397,-0.349854,-0.528895,-0.296529,-0.488071,-0.241103,-0.443787,-0.440858,-0.519483,-0.378942,-0.453126
2022-05-23 15:05:32.641803-07:00,322.8782908,307.6940521,397.5925906,341.6309491,320.7041021,327.7851474,348.3004115,371.8316447,369.6139888,313.8234531,402.6557173,352.3787548,349.3958905,331.1897985,375.0397886,320.3510653,338.1405065,316.0135111,401.8716064,355.3318858,364.7920083,339.4298892,345.2650505,378.8387242,375.4337477,381.3514047,348.1643718,338.9305694,314.5080266,362.0751134,348.2803707,321.0490236,341.8802357,-0.358679,-0.528289,-0.308871,-0.490522,-0.257144,-0.449706,-0.466077,-0.54161,-0.427553,-0.500884,-0.386483,-0.457176,-0.457054,-0.587041,-0.431945,-0.557545,-0.40547,-0.526284,-0.419561,-0.470114,-0.289452,-0.242536,-0.132512,0.007524,-0.358679,-0.528289,-0.308871,-0.490522,-0.257144,-0.449706,-0.466077,-0.54161,-0.427553,-0.500884
2022-05-23 15:05:32.700471-07:00,323.5078284,309.3305561,398.6575111,342.9959063,317.8763606,325.9961879,349.6905128,370.8179905,370.0580628,316.1017987,402.8852604,350.4185228,349.4436296,331.8489034,374.6509208,321.274028,340.5868299,314.2606184,402.3435417,355.5381838,363.6040155,338.5082782,344.0041438,376.7778664,374.8262828,381.1571334,348.8664861,340.2218044,310.8490145,362.1445893,350.0795808,320.310945,342.4588548,-0.360643,-0.519903,-0.307733,-0.479476,-0.252683,-0.435716,-0.481054,-0.550605,-0.457363,-0.525697,-0.432569,-0.49952,-0.478593,-0.602437,-0.47307,-0.595957,-0.467465,-0.589374,-0.455555,-0.498424,-0.350583,-0.307623,-0.220768,-0.095023,-0.360643,-0.519903,-0.307733,-0.479476,-0.252683,-0.435716,-0.481054,-0.550605,-0.457363,-0.525697
2022-05-23 15:05:32.730967-07:00,325.0171279,311.2801532,398.3656998,341.7174849,322.9192973,330.6824205,352.3663933,370.4519142,371.0920259,319.8551923,404.1150601,352.1517718,349.670076,332.0206895,375.886415,319.4267963,339.3659726,314.8495969,401.7999991,355.867035,364.6059049,335.6938526,345.7219665,377.5012483,375.2271946,383.5152317,348.2944488,338.6447759,315.8082551,363.6096552,349.0629599,319.7190931,342.9267455,-0.343059,-0.498691,-0.271294,-0.44232,-0.196222,-0.380558,-0.46984,-0.542094,-0.444643,-0.515351,-0.418271,-0.487246,-0.495735,-0.61783,-0.495735,-0.61783,-0.495735,-0.61783,-0.489241,-0.520879,-0.404406,-0.36676,-0.298648,-0.193665,-0.343059,-0.498691,-0.271294,-0.44232,-0.196222,-0.380558,-0.46984,-0.542094,-0.444643,-0.515351
2022-05-23 15:05:32.790436-07:00,325.4030898,312.0953547,400.9301666,341.1055892,321.5951264,329.9989557,352.0291137,369.1536541,374.4236363,321.257109,406.9781551,352.2590196,349.9006092,332.4886149,373.5852802,320.6849234,341.0263625,316.3502804,402.024824,356.2180304,367.6295154,338.1898406,346.8734757,375.9570359,375.1562654,382.7575541,349.1450787,337.9941826,316.89134,365.6494498,350.2938508,320.8342194,347.8214138,-0.297198,-0.47233,-0.195559,-0.389086,-0.089433,-0.296916,-0.430714,-0.521704,-0.387284,-0.475561,-0.341189,-0.426145,-0.49699,-0.630284,-0.49699,-0.630284,-0.49699,-0.630284,-0.509259,-0.539222,-0.436666,-0.414678,-0.347407,-0.274308,-0.297198,-0.47233,-0.195559,-0.389086,-0.089433,-0.296916,-0.430714,-0.521704,-0.387284,-0.475561
2022-05-23 15:05:32.820494-07:00,328.5076168,312.1930833,400.0743342,340.8960228,326.4840984,331.7769803,353.8186786,369.5246278,378.4404477,324.9816374,407.354913,350.1166396,353.6070145,333.9359643,378.0007457,318.4774455,342.4660969,316.4019499,404.6339786,350.7231567,371.0672143,340.8106945,349.4814729,377.5183739,377.4005219,384.5361669,349.5264663,338.4412269,317.1881895,370.0661682,353.6424393,320.4107217,352.0991142,-0.231765,-0.453019,-0.102141,-0.340103,0.031195,-0.214826,-0.354857,-0.48523,-0.269761,-0.391921,-0.178592,-0.289791,-0.48551,-0.636636,-0.48551,-0.636636,-0.48551,-0.636636,-0.526392,-0.552081,-0.464097,-0.455037,-0.389405,-0.345837,-0.231765,-0.453019,-0.102141,-0.340103,0.031195,-0.214826,-0.354857,-0.48523,-0.269761,-0.391921
2022-05-23 15:05:32.880434-07:00,328.6578831,313.8554947,400.3925202,341.1503268,326.8429377,332.598866,354.8500088,370.4987864,382.3308651,325.4413389,407.2691331,350.8990606,356.1458077,335.0030746,377.6200638,316.2825578,345.1433919,320.0092104,405.843598,352.3979092,374.2947599,347.0448018,350.4346248,376.1211281,378.5064868,383.6866517,350.7431126,338.7963495,322.0258336,369.2092102,352.8838788,321.1062347,352.3114193,-0.184559,-0.440098,-0.0445,-0.3116,0.097465,-0.169764,-0.305029,-0.458168,-0.179808,-0.317353,-0.046489,-0.162246,-0.473191,-0.63616,-0.473191,-0.63616,-0.473191,-0.63616,-0.534744,-0.551779,-0.478917,-0.470472,-0.413369,-0.379614,-0.184559,-0.440098,-0.0445,-0.3116,0.097465,-0.169764,-0.305029,-0.458168,-0.179808,-0.317353
2022-05-23 15:05:32.911200-07:00,330.1096417,313.8853369,401.1905764,342.0807925,326.9042763,331.8995428,354.6062893,371.1719322,382.8797799,325.7510172,408.3176075,350.6174492,353.8701824,336.0979043,378.8861211,321.1328798,345.0824875,320.9415624,407.4677641,353.1924813,377.145436,350.9831575,351.4865847,378.3541268,377.1076233,383.3969203,349.8434554,337.693872,322.6669335,367.8827194,355.0268154,320.9079498,353.5142782,-0.165458,-0.439167,-0.028536,-0.30978,0.109579,-0.167441,-0.279145,-0.441974,-0.115894,-0.253631,0.055958,-0.046464,-0.463456,-0.633519,-0.463456,-0.633519,-0.463456,-0.633519,-0.529483,-0.548902,-0.477639,-0.473328,-0.417488,-0.389523,-0.165458,-0.439167,-0.028536,-0.30978,0.109579,-0.167441,-0.279145,-0.441974,-0.115894,-0.253631
2022-05-23 15:05:33.001036-07:00,332.1333847,312.9151434,402.0631929,341.8467854,327.1261281,332.8440399,356.7612564,371.1215449,381.0045223,325.8973549,411.8628721,350.1047047,357.273409,335.2424445,379.4890965,317.8677359,349.116077,323.355833,406.7892569,354.1611426,379.4570272,352.3495824,352.3265263,376.4385792,377.2626211,383.9541224,352.636369,337.9762549,321.6295107,368.1282002,352.2594392,322.5784802,355.8597465,-0.14464,-0.431516,-0.00214,-0.293068,0.140458,-0.141196,-0.256678,-0.440705,-0.058663,-0.204596,0.145773,0.053909,-0.439492,-0.617223,-0.437751,-0.615385,-0.436004,-0.613537,-0.518165,-0.541852,-0.466753,-0.466916,-0.407647,-0.384283,-0.14464,-0.431516,-0.00214,-0.293068,0.140458,-0.141196,-0.256678,-0.440705,-0.058663,-0.204596
2022-05-23 15:05:33.030311-07:00,331.0874325,313.2825177,400.1616088,342.8555407,325.04598,331.6947748,355.6102977,369.3623062,378.1077889,324.0229672,407.1392951,349.0208304,356.6628637,336.5265721,381.1651745,319.0493735,348.05761,324.5131688,408.6021793,353.9718192,382.1176584,357.1812912,353.9314544,376.9366403,378.426484,384.2375548,351.2522136,337.7377975,320.746417,366.6450201,352.6298658,322.1258582,350.9631998,-0.185372,-0.455705,-0.060549,-0.338636,0.066422,-0.209555,-0.245247,-0.428784,-0.0147,-0.146542,0.218025,0.157409,-0.41109,-0.57644,-0.393939,-0.557666,-0.376295,-0.538194,-0.5145,-0.527273,-0.462022,-0.449623,-0.401753,-0.364392,-0.185372,-0.455705,-0.060549,-0.338636,0.066422,-0.209555,-0.245247,-0.428784,-0.0147,-0.146542
2022-05-23 15:05:33.061070-07:00,327.9960248,311.1577863,400.051418,341.5724848,323.386414,328.8286093,352.166483,369.8811856,377.5024349,320.9167176,406.3485233,350.2122735,355.350247,336.7174064,378.3379937,317.563967,349.4033454,326.2236017,407.4491172,354.8689148,382.5592366,359.2236749,351.9947177,376.4581755,377.1911312,382.5398568,347.7617861,336.5669374,316.596253,364.5977568,351.6081736,321.2444269,347.8663896,-0.239961,-0.496047,-0.151354,-0.419597,-0.059988,-0.335495,-0.246187,-0.418709,0.004647,-0.114592,0.254687,0.209084,-0.359576,-0.524746,-0.308215,-0.466834,-0.253978,-0.404565,-0.500503,-0.509313,-0.440679,-0.42169,-0.371991,-0.325585,-0.239961,-0.496047,-0.151354,-0.419597,-0.059988,-0.335495,-0.246187,-0.418709,0.004647,-0.114592
2022-05-23 15:05:33.120463-07:00,326.6662002,310.9368266,398.489057,341.9662129,320.586943,328.1914111,349.8186764,368.9392901,370.6112976,314.4936461,403.8376221,349.2815314,354.2929885,338.4848094,377.9516564,317.3053293,347.087147,323.881075,408.2443086,353.7165556,380.2204834,355.9193233,353.0438026,376.5316767,375.6653225,383.1170487,347.704536,339.2996757,315.8590177,363.0348874,348.984972,319.8750079,342.4560545,-0.296229,-0.530499,-0.242272,-0.487556,-0.186589,-0.44114,-0.277036,-0.432606,-0.044377,-0.153896,0.194899,0.147764,-0.310629,-0.476534,-0.215587,-0.364341,-0.114348,-0.241676,-0.487957,-0.489312,-0.419056,-0.387091,-0.339537,-0.275061,-0.296229,-0.530499,-0.242272,-0.487556,-0.186589,-0.44114,-0.277036,-0.432606,-0.044377,-0.153896
2022-05-23 15:05:33.240487-07:00,323.9824992,309.6986617,400.6366851,342.3022207,319.5364657,327.1484773,348.8657216,371.926984,371.8070099,314.6612316,401.6645061,350.2100904,353.274442,337.1544782,379.605709,317.6799219,345.2213142,324.9247813,407.3713678,352.4583561,378.4549216,354.3605248,352.9761203,377.1515852,374.2791696,382.3495278,347.7679639,339.8443986,314.7225279,359.1008554,350.3061373,321.7414085,342.1486289,-0.329213,-0.550042,-0.295932,-0.524929,-0.261812,-0.498328,-0.303507,-0.442522,-0.103295,-0.206645,0.108562,0.05253,-0.281234,-0.445585,-0.141784,-0.276953,0.005924,-0.092192,-0.466638,-0.458446,-0.379884,-0.330284,-0.279391,-0.190178,-0.329213,-0.550042,-0.295932,-0.524929,-0.261812,-0.498328,-0.303507,-0.442522,-0.103295,-0.206645
2022-05-23 15:05:33.241873-07:00,323.9665135,310.8603144,395.468652,342.3349551,317.8988886,323.8704561,346.487304,372.7670213,369.4157284,312.5338469,402.0095637,350.6093579,356.0904045,335.4260699,379.3158947,318.5112958,344.3651896,321.7114895,406.6208711,352.4396026,376.2576804,349.3126616,352.306307,377.5280686,375.7786528,379.8897687,347.0420994,341.0509993,313.5140981,357.972546,348.9500773,324.2978298,338.5965381,-0.346981,-0.570343,-0.331678,-0.559248,-0.316165,-0.5478,-0.32919,-0.452752,-0.163825,-0.263834,0.014335,-0.054309,-0.286644,-0.449007,-0.13017,-0.260335,0.035754,-0.052765,-0.445031,-0.44398,-0.345536,-0.296264,-0.23046,-0.135189,-0.346981,-0.570343,-0.331678,-0.559248,-0.316165,-0.5478,-0.32919,-0.452752,-0.163825,-0.263834
2022-05-23 15:05:33.330461-07:00,322.940597,310.6785647,396.6200589,343.7596417,317.9141885,323.2681015,345.1585426,372.2291357,368.3813403,312.3736782,399.7816067,350.8936763,351.919684,336.4140076,378.6158655,318.5071362,345.1179821,321.2597496,406.2599118,352.3855389,372.7074799,348.3109482,350.4030885,378.1076006,371.8909659,381.8744642,344.4795332,338.926172,314.0102073,359.2525749,345.8305191,325.6365931,336.7467847,-0.354862,-0.576584,-0.350547,-0.573482,-0.346213,-0.57035,-0.354301,-0.462946,-0.217853,-0.310229,-0.06947,-0.140514,-0.315419,-0.470694,-0.171632,-0.298452,-0.016901,-0.107177,-0.405617,-0.420548,-0.282736,-0.234231,-0.14158,-0.032773,-0.354862,-0.576584,-0.350547,-0.573482,-0.346213,-0.57035,-0.354301,-0.462946,-0.217853,-0.310229
2022-05-23 15:05:33.333570-07:00,322.985127,308.8484589,397.6435254,343.7135872,318.3701329,324.2277328,345.72151,372.1923886,367.7344267,310.4014482,398.5271624,350.4417334,353.3907279,335.6869957,378.5158224,317.3402592,341.1655433,318.4324299,404.4630444,352.536021,371.6798444,344.813853,350.7333109,377.2420499,374.7208974,380.1585072,345.7912699,341.8663175,310.2094087,357.6648536,346.2752884,324.4947905,337.7262011,-0.3655,-0.581258,-0.3655,-0.581258,-0.3655,-0.581258,-0.386373,-0.479698,-0.278686,-0.361625,-0.160974,-0.230542,-0.35109,-0.493372,-0.230079,-0.350072,-0.098048,-0.190007,-0.369984,-0.391101,-0.213462,-0.153082,-0.036242,0.099782,-0.3655,-0.581258,-0.3655,-0.581258,-0.3655,-0.581258,-0.386373,-0.479698,-0.278686,-0.361625
2022-05-23 15:05:33.390427-07:00,321.8890901,307.569649,397.6958802,345.3083715,318.2592563,322.8333878,345.6860844,375.4542142,367.985343,310.5744485,398.1003926,352.0551072,352.3164845,334.3405691,377.0947542,319.8127952,341.7321047,318.5812233,405.0524392,353.8224192,369.2223075,342.8684676,348.1711475,378.9754464,371.9008437,380.6415371,347.3098954,341.5634227,311.1471535,358.7290035,349.0978223,325.9101128,337.3480545,-0.372557,-0.586054,-0.372557,-0.586054,-0.372557,-0.586054,-0.404604,-0.490333,-0.313299,-0.391179,-0.213559,-0.281492,-0.373078,-0.507405,-0.267101,-0.382749,-0.150859,-0.243383,-0.351748,-0.369223,-0.163997,-0.087184,0.045211,0.206261,-0.372557,-0.586054,-0.372557,-0.586054,-0.372557,-0.586054,-0.404604,-0.490333,-0.313299,-0.391179
2022-05-23 15:05:33.420428-07:00,323.1660721,307.0588084,396.4366594,342.4848754,316.6893095,324.9618566,345.9540565,373.5584607,365.0728228,310.5763368,400.3334743,350.4660775,351.2928824,332.7307612,378.3155422,317.632293,341.1803192,319.8462965,405.2303523,354.2372096,370.1651664,341.2397976,349.5944124,377.6193393,376.5228797,381.2378636,345.4552452,339.9355134,310.3606479,358.3578525,346.8818769,323.6212241,337.2280287,-0.369578,-0.585321,-0.369578,-0.585321,-0.369578,-0.585321,-0.409048,-0.497091,-0.325165,-0.407112,-0.233815,-0.307784,-0.384131,-0.517842,-0.286728,-0.40516,-0.179855,-0.279097,-0.353967,-0.374085,-0.156594,-0.079807,0.063146,0.225869,-0.369578,-0.585321,-0.369578,-0.585321,-0.369578,-0.585321,-0.409048,-0.497091,-0.325165,-0.407112
2022-05-23 15:05:33.480321-07:00,323.4461156,308.2074235,397.11154,343.0047774,319.8564948,324.2584527,345.6445878,374.0915325,364.4881989,310.4114706,398.9642082,351.8856595,349.9431945,332.638723,377.8956249,319.6821888,341.340633,315.6655684,403.1713694,352.0267158,368.9788592,340.8331728,348.7590836,380.7318862,375.3822575,380.3170479,346.2099592,341.481588,312.3188478,357.3908294,347.0539156,324.436773,336.5738434,-0.369384,-0.586009,-0.369384,-0.586009,-0.369384,-0.586009,-0.424877,-0.510434,-0.355387,-0.436655,-0.280028,-0.355665,-0.409957,-0.54056,-0.332946,-0.452377,-0.248495,-0.354086,-0.368821,-0.394166,-0.182178,-0.110226,0.029047,0.188589,-0.369384,-0.586009,-0.369384,-0.586009,-0.369384,-0.586009,-0.424877,-0.510434,-0.355387,-0.436655
2022-05-23 15:05:33.510823-07:00,323.084223,309.7607176,397.3485999,343.9691842,319.2905549,323.3751223,347.1929139,371.3412714,365.2642426,310.5219499,401.1307713,351.6431127,351.6774824,332.3730532,377.6449914,319.4150134,339.8759883,314.5223489,403.3932393,354.3216425,367.6196919,339.6483142,346.8253224,378.1162482,373.5121519,380.4517605,345.9564803,340.3224914,311.8672782,358.6534922,348.6729047,325.1377904,337.714728,-0.364284,-0.577103,-0.360776,-0.57446,-0.357255,-0.571796,-0.43735,-0.520507,-0.379359,-0.457737,-0.316695,-0.389327,-0.4401,-0.568668,-0.388058,-0.508002,-0.331402,-0.441296,-0.39914,-0.435544,-0.242586,-0.18003,-0.058685,0.095779,-0.364284,-0.577103,-0.360776,-0.57446,-0.357255,-0.571796,-0.43735,-0.520507,-0.379359,-0.457737
2022-05-23 15:05:33.571089-07:00,323.9647676,308.5910839,398.3505184,343.2901264,321.6900125,327.3415719,347.3336201,371.791993,369.0553203,314.7832435,403.0747912,351.604286,350.2118453,333.2548207,376.7953617,318.7651269,340.6361684,314.546099,403.7706551,354.8775867,367.4642401,338.4144029,346.5094893,377.3560232,375.3781041,382.7668487,347.9594037,340.8916253,312.937964,359.1883868,349.5658801,320.2174344,339.347473,-0.338029,-0.5473,-0.313402,-0.52795,-0.288267,-0.507744,-0.440207,-0.532133,-0.392522,-0.480449,-0.341428,-0.424592,-0.466888,-0.602555,-0.443833,-0.575957,-0.419542,-0.547756,-0.439533,-0.489865,-0.317905,-0.278293,-0.169336,-0.043135,-0.338029,-0.5473,-0.313402,-0.52795,-0.288267,-0.507744,-0.440207,-0.532133,-0.392522,-0.480449
2022-05-23 15:05:33.660403-07:00,327.4705465,311.8572522,399.0703328,343.0056882,322.805146,328.1530372,349.6694955,370.6341344,371.9883214,319.1347356,404.8805452,353.2056439,351.2453216,332.7940382,375.009783,318.9154526,340.5605837,314.314297,401.9649122,355.0799976,366.9532102,338.3295009,347.5360221,378.0049481,376.6652867,382.004937,348.5940194,338.9372939,315.2593313,362.4749464,351.331053,320.1663715,343.2140026,-0.29749,-0.502925,-0.23302,-0.447686,-0.166161,-0.387857,-0.440624,-0.53343,-0.398057,-0.486412,-0.352647,-0.435922,-0.485409,-0.616034,-0.482227,-0.612369,-0.479016,-0.608667,-0.47278,-0.519828,-0.374753,-0.340983,-0.251946,-0.13959,-0.29749,-0.502925,-0.23302,-0.447686,-0.166161,-0.387857,-0.440624,-0.53343,-0.398057,-0.486412
2022-05-23 15:05:33.662117-07:00,327.0328014,311.3439995,400.8310163,342.3559179,321.3339984,331.9935398,352.2646339,370.3018807,376.7454416,320.3593038,408.2182813,351.4038027,350.7821476,331.3704494,375.7878675,320.9100828,338.7788149,315.8753926,404.4869878,354.2821989,365.3586026,339.2277796,346.654816,376.1210899,375.2787996,384.6973634,348.872194,337.6867241,315.9089918,367.3281109,352.2538547,321.4198847,346.938378,-0.275736,-0.481961,-0.191076,-0.405102,-0.103074,-0.321158,-0.42917,-0.52255,-0.381014,-0.467232,-0.329383,-0.407654,-0.504601,-0.627343,-0.504601,-0.627343,-0.504601,-0.627343,-0.4975,-0.536175,-0.416136,-0.381096,-0.312588,-0.205701,-0.275736,-0.481961,-0.191076,-0.405102,-0.103074,-0.321158,-0.42917,-0.52255,-0.381014,-0.467232
2022-05-23 15:05:33.720335-07:00,327.9293792,313.3147086,400.6367269,342.1213699,325.4738532,331.4151564,354.619797,370.6583436,376.9036602,322.7483304,407.4730602,352.8954781,352.863788,332.771194,375.2550633,321.1484757,340.2928963,317.1417043,403.9861973,354.7275356,368.4049615,340.3777889,350.3311182,378.397612,377.0785341,382.8049251,351.9175187,339.4375118,317.8548944,367.627015,351.8976789,322.4488776,347.9658584,-0.254978,-0.469622,-0.155615,-0.376426,-0.052538,-0.274245,-0.414599,-0.511723,-0.356359,-0.443896,-0.293539,-0.370363,-0.512803,-0.633362,-0.512803,-0.633362,-0.512803,-0.633362,-0.521625,-0.550149,-0.453844,-0.420857,-0.367518,-0.274368,-0.254978,-0.469622,-0.155615,-0.376426,-0.052538,-0.274245,-0.414599,-0.511723,-0.356359,-0.443896
2022-05-23 15:05:33.810349-07:00,328.9145987,313.5416511,400.4645917,341.6832391,324.6833227,333.3848721,353.2363735,370.1304311,377.5459459,323.2977018,408.216419,351.1480483,352.8095234,336.3448232,377.8091826,320.6828057,343.7291858,318.1480005,403.5312438,353.2117628,370.5263059,343.462953,352.1769883,376.5911699,375.4722497,384.0594675,351.8650579,338.1703939,320.0324626,368.3393535,352.8746625,322.6910065,349.4456484,-0.22418,-0.45781,-0.10876,-0.346706,0.01011,-0.224601,-0.369618,-0.489724,-0.282444,-0.385802,-0.187849,-0.27174,-0.508176,-0.632784,-0.508176,-0.632784,-0.508176,-0.632784,-0.54031,-0.56043,-0.482743,-0.455341,-0.410629,-0.336532,-0.22418,-0.45781,-0.10876,-0.346706,0.01011,-0.224601,-0.369618,-0.489724,-0.282444,-0.385802
2022-05-23 15:05:33.812754-07:00,329.4133922,311.7401371,400.4866042,341.4243842,325.0252422,330.6890024,354.1816524,370.9259761,379.8572904,323.9263839,409.5461237,351.7209845,354.1465697,337.0073661,376.3329778,318.501962,344.9302888,320.1645035,408.4232631,353.3180987,376.1594438,348.6925179,351.4087685,376.5167169,377.5678968,382.6850243,350.0927029,337.6239081,318.4406619,368.1511143,354.3282875,321.0833312,348.8629179,-0.215875,-0.453157,-0.097554,-0.342512,0.023907,-0.220847,-0.319508,-0.461262,-0.18341,-0.299558,-0.036929,-0.120896,-0.489327,-0.627597,-0.489327,-0.627597,-0.489327,-0.627597,-0.55036,-0.559257,-0.495711,-0.47007,-0.42923,-0.369662,-0.215875,-0.453157,-0.097554,-0.342512,0.023907,-0.220847,-0.319508,-0.461262,-0.18341,-0.299558
2022-05-23 15:05:33.870450-07:00,328.1860334,312.9265431,399.8455006,339.8171442,324.2260165,331.6565262,351.1238255,367.8199894,377.2358408,322.6831324,408.7886779,350.1921343,355.3325754,336.8600828,378.6946862,319.3902031,348.771803,324.1017053,406.3886247,353.6470209,378.4424488,354.9035779,351.4520836,377.2572991,378.5941891,384.025751,348.7395169,335.9757703,317.1773261,366.9060925,350.609492,319.2676496,347.6882736,-0.26182,-0.460433,-0.161594,-0.376765,-0.057831,-0.284851,-0.275738,-0.434126,-0.065921,-0.184766,0.151932,0.08712,-0.472816,-0.595835,-0.466944,-0.589806,-0.460993,-0.58368,-0.564105,-0.535868,-0.50672,-0.455025,-0.438626,-0.364565,-0.26182,-0.460433,-0.161594,-0.376765,-0.057831,-0.284851,-0.275738,-0.434126,-0.065921,-0.184766
2022-05-23 15:05:33.930426-07:00,327.3446415,312.6264697,400.8653993,341.0128047,326.1352315,332.7193052,353.8066437,368.5594909,377.8173436,322.0177927,406.9250849,350.4635859,357.8190826,336.0892124,378.9240104,317.5717466,347.871275,322.9732644,409.0266249,355.1556787,380.8548728,359.8916443,352.9403598,375.8317717,374.5429219,384.2927948,350.0198737,337.5567278,317.2937038,366.758794,351.1496541,321.7137031,348.7582561,-0.255142,-0.45258,-0.144807,-0.360411,-0.030699,-0.258854,-0.256498,-0.423821,0.001688,-0.113958,0.259571,0.216337,-0.455305,-0.574751,-0.443951,-0.563146,-0.432351,-0.551228,-0.558057,-0.520249,-0.501262,-0.442655,-0.434913,-0.356626,-0.255142,-0.45258,-0.144807,-0.360411,-0.030699,-0.258854,-0.256498,-0.423821,0.001688,-0.113958
2022-05-23 15:05:33.990473-07:00,327.9013181,312.4785888,400.4146167,340.2621523,325.5344694,329.8418526,353.0463984,369.5523593,376.9624583,323.0421089,407.4025965,350.550786,356.1577593,336.4795971,379.6190366,319.3904407,350.8862991,324.625948,408.0664709,355.7709127,383.4091169,360.2170011,351.3793266,375.8379323,376.2598169,384.2114809,349.8094184,338.59444,318.397864,366.643561,352.2029959,320.8992884,349.1314569,-0.244816,-0.455342,-0.127756,-0.35559,-0.006916,-0.245316,-0.251425,-0.424183,0.021113,-0.094329,0.289429,0.254394,-0.422343,-0.557875,-0.399677,-0.533715,-0.376189,-0.508456,-0.547107,-0.513134,-0.492179,-0.437782,-0.428721,-0.354843,-0.244816,-0.455342,-0.127756,-0.35559,-0.006916,-0.245316,-0.251425,-0.424183,0.021113,-0.094329
2022-05-23 15:05:34.081718-07:00,326.7853788,313.1151499,400.0282767,338.7985757,323.2457961,332.0978069,353.1658158,368.7446167,376.5141769,323.3085035,406.2984849,347.9575521,356.4992702,337.3192978,380.7890405,316.5233128,347.7684715,325.1742484,408.0814,354.9760406,382.347125,359.4606291,350.8531504,375.2507545,376.0635814,383.0698993,348.1143002,338.2468427,317.1924813,368.9964784,351.5919104,318.8183512,349.9571597,-0.257148,-0.455226,-0.14197,-0.359449,-0.022773,-0.253497,-0.263356,-0.423745,0.000291,-0.110214,0.263883,0.223707,-0.357966,-0.497418,-0.289545,-0.421677,-0.216705,-0.339501,-0.525871,-0.488039,-0.460149,-0.398486,-0.384253,-0.300121,-0.257148,-0.455226,-0.14197,-0.359449,-0.022773,-0.253497,-0.263356,-0.423745,0.000291,-0.110214
2022-05-23 15:05:34.082992-07:00,327.5252366,313.2179731,400.9841868,341.0389486,319.8883992,331.3458286,350.5567319,368.3171685,377.1452371,319.0689051,404.7843049,350.4018072,354.8432514,335.4306821,379.7846209,316.2615032,346.553496,324.0639749,405.8846098,354.7815336,381.9659932,358.9121205,352.1496857,375.8725179,374.6483411,382.9262346,349.4583876,337.3487545,317.986652,364.3769515,351.5916666,318.0533327,349.4418425,-0.287371,-0.463718,-0.186242,-0.383909,-0.081063,-0.295749,-0.282828,-0.42784,-0.041331,-0.145839,0.206588,0.158826,-0.306072,-0.451315,-0.18171,-0.308771,-0.049157,-0.152307,-0.510016,-0.468821,-0.436349,-0.368215,-0.351343,-0.25804,-0.287371,-0.463718,-0.186242,-0.383909,-0.081063,-0.295749,-0.282828,-0.42784,-0.041331,-0.145839
